Plot Title: SF 2018 20156875,,
#,"Date Time, GMT-07:00","Temp, °C (LGR S/N: 20156875, SEN S/N: 20156875)"
2218,9/19/2018 1:00,16.999
2219,9/19/2018 2:00,16.999
2220,9/19/2018 3:00,16.903
2221,9/19/2018 4:00,16.808
2222,9/19/2018 5:00,16.713
2223,9/19/2018 6:00,16.713
2224,9/19/2018 7:00,16.713
2225,9/19/2018 8:00,16.808
2226,9/19/2018 9:00,19.092
2227,9/19/2018 10:00,16.713
2228,9/19/2018 11:00,16.332
2229,9/19/2018 12:00,19.472
2230,9/19/2018 13:00,20.138
2231,9/19/2018 14:00,20.519
2232,9/19/2018 15:00,21.091
2233,9/19/2018 16:00,20.805
2234,9/19/2018 17:00,20.043
2235,9/19/2018 18:00,19.758
2236,9/19/2018 19:00,20.234
2237,9/19/2018 20:00,20.424
2238,9/19/2018 21:00,20.329
2239,9/19/2018 22:00,20.234
2240,9/19/2018 23:00,20.138
2241,9/20/2018 0:00,20.138
2242,9/20/2018 1:00,20.138
2243,9/20/2018 2:00,19.948
2244,9/20/2018 3:00,19.948
2245,9/20/2018 4:00,19.758
2246,9/20/2018 5:00,19.662
2247,9/20/2018 6:00,19.472
2248,9/20/2018 7:00,19.377
2249,9/20/2018 8:00,19.282
2250,9/20/2018 9:00,19.567
2251,9/20/2018 10:00,19.853
2252,9/20/2018 11:00,20.234
2253,9/20/2018 12:00,20.901
2254,9/20/2018 13:00,21.282
2255,9/20/2018 14:00,21.187
2256,9/20/2018 15:00,21.378
2257,9/20/2018 16:00,21.378
2258,9/20/2018 17:00,20.71
2259,9/20/2018 18:00,20.71
2260,9/20/2018 19:00,20.996
2261,9/20/2018 20:00,20.901
2262,9/20/2018 21:00,21.187
2263,9/20/2018 22:00,21.282
2264,9/20/2018 23:00,21.282
2265,9/21/2018 0:00,21.282
2266,9/21/2018 1:00,21.187
2267,9/21/2018 2:00,21.091
2268,9/21/2018 3:00,21.091
2269,9/21/2018 4:00,20.901
2270,9/21/2018 5:00,20.901
2271,9/21/2018 6:00,20.615
2272,9/21/2018 7:00,20.424
2273,9/21/2018 8:00,20.424
2274,9/21/2018 9:00,20.329
2275,9/21/2018 10:00,20.615
2276,9/21/2018 11:00,20.71
2277,9/21/2018 12:00,21.187
2278,9/21/2018 13:00,21.282
2279,9/21/2018 14:00,20.996
2280,9/21/2018 15:00,20.901
2281,9/21/2018 16:00,20.615
2282,9/21/2018 17:00,20.519
2283,9/21/2018 18:00,20.615
2284,9/21/2018 19:00,20.519
2285,9/21/2018 20:00,20.519
2286,9/21/2018 21:00,20.519
2287,9/21/2018 22:00,20.138
2288,9/21/2018 23:00,19.662
2289,9/22/2018 0:00,19.472
2290,9/22/2018 1:00,19.377
2291,9/22/2018 2:00,19.377
2292,9/22/2018 3:00,19.472
2293,9/22/2018 4:00,19.567
2294,9/22/2018 5:00,19.567
2295,9/22/2018 6:00,19.567
2296,9/22/2018 7:00,19.567
2297,9/22/2018 8:00,19.567
2298,9/22/2018 9:00,19.472
2299,9/22/2018 10:00,19.472
2300,9/22/2018 11:00,19.567
2301,9/22/2018 12:00,19.758
2302,9/22/2018 13:00,20.138
2303,9/22/2018 14:00,20.424
2304,9/22/2018 15:00,20.71
2305,9/22/2018 16:00,20.805
2306,9/22/2018 17:00,20.805
2307,9/22/2018 18:00,20.805
2308,9/22/2018 19:00,20.805
2309,9/22/2018 20:00,20.805
2310,9/22/2018 21:00,20.71
2311,9/22/2018 22:00,20.71
2312,9/22/2018 23:00,20.519
2313,9/23/2018 0:00,20.424
2314,9/23/2018 1:00,20.234
2315,9/23/2018 2:00,20.138
2316,9/23/2018 3:00,19.853
2317,9/23/2018 4:00,19.853
2318,9/23/2018 5:00,19.758
2319,9/23/2018 6:00,19.662
2320,9/23/2018 7:00,19.567
2321,9/23/2018 8:00,19.472
2322,9/23/2018 9:00,19.472
2323,9/23/2018 10:00,19.662
2324,9/23/2018 11:00,19.758
2325,9/23/2018 12:00,20.043
2326,9/23/2018 13:00,20.329
2327,9/23/2018 14:00,20.71
2328,9/23/2018 15:00,20.996
2329,9/23/2018 16:00,21.091
2330,9/23/2018 17:00,21.187
2331,9/23/2018 18:00,21.187
2332,9/23/2018 19:00,21.091
2333,9/23/2018 20:00,21.091
2334,9/23/2018 21:00,20.805
2335,9/23/2018 22:00,20.71
2336,9/23/2018 23:00,20.519
2337,9/24/2018 0:00,20.424
2338,9/24/2018 1:00,20.138
2339,9/24/2018 2:00,20.043
2340,9/24/2018 3:00,19.758
2341,9/24/2018 4:00,19.567
2342,9/24/2018 5:00,19.472
2343,9/24/2018 6:00,19.377
2344,9/24/2018 7:00,19.282
2345,9/24/2018 8:00,19.187
2346,9/24/2018 9:00,19.187
2347,9/24/2018 10:00,19.282
2348,9/24/2018 11:00,20.424
2349,9/24/2018 12:00,21.569
2350,9/24/2018 13:00,23.004
2351,9/24/2018 14:00,23.966
2352,9/24/2018 15:00,24.158
2353,9/24/2018 16:00,24.448
2354,9/24/2018 17:00,24.255
2355,9/24/2018 18:00,23.869
2356,9/24/2018 19:00,23.388
2357,9/24/2018 20:00,23.1
2358,9/24/2018 21:00,22.812
2359,9/24/2018 22:00,22.621
2360,9/24/2018 23:00,22.333
2361,9/25/2018 0:00,22.142
2362,9/25/2018 1:00,21.951
2363,9/25/2018 2:00,21.76
2364,9/25/2018 3:00,21.569
2365,9/25/2018 4:00,21.282
2366,9/25/2018 5:00,21.187
2367,9/25/2018 6:00,20.996
2368,9/25/2018 7:00,20.901
2369,9/25/2018 8:00,20.71
2370,9/25/2018 9:00,20.71
2371,9/25/2018 10:00,21.282
2372,9/25/2018 11:00,21.569
2373,9/25/2018 12:00,21.855
2374,9/25/2018 13:00,22.525
2375,9/25/2018 14:00,23.581
2376,9/25/2018 15:00,23.869
2377,9/25/2018 16:00,24.062
2378,9/25/2018 17:00,24.158
2379,9/25/2018 18:00,23.869
2380,9/25/2018 19:00,23.484
2381,9/25/2018 20:00,23.004
2382,9/25/2018 21:00,22.717
2383,9/25/2018 22:00,22.333
2384,9/25/2018 23:00,22.238
2385,9/26/2018 0:00,21.951
2386,9/26/2018 1:00,21.855
2387,9/26/2018 2:00,21.569
2388,9/26/2018 3:00,21.378
2389,9/26/2018 4:00,21.187
2390,9/26/2018 5:00,20.901
2391,9/26/2018 6:00,20.805
2392,9/26/2018 7:00,20.615
2393,9/26/2018 8:00,20.519
2394,9/26/2018 9:00,20.519
2395,9/26/2018 10:00,20.615
2396,9/26/2018 11:00,20.901
2397,9/26/2018 12:00,21.378
2398,9/26/2018 13:00,22.429
2399,9/26/2018 14:00,23.1
2400,9/26/2018 15:00,23.581
2401,9/26/2018 16:00,23.966
2402,9/26/2018 17:00,24.255
2403,9/26/2018 18:00,24.158
2404,9/26/2018 19:00,23.677
2405,9/26/2018 20:00,23.196
2406,9/26/2018 21:00,22.908
2407,9/26/2018 22:00,22.525
2408,9/26/2018 23:00,22.333
2409,9/27/2018 0:00,22.238
2410,9/27/2018 1:00,21.855
2411,9/27/2018 2:00,21.76
2412,9/27/2018 3:00,21.473
2413,9/27/2018 4:00,21.378
2414,9/27/2018 5:00,21.091
2415,9/27/2018 6:00,20.901
2416,9/27/2018 7:00,20.71
2417,9/27/2018 8:00,20.519
2418,9/27/2018 9:00,20.71
2419,9/27/2018 10:00,20.901
2420,9/27/2018 11:00,21.282
2421,9/27/2018 12:00,21.664
2422,9/27/2018 13:00,21.951
2423,9/27/2018 14:00,22.621
2424,9/27/2018 15:00,23.004
2425,9/27/2018 16:00,23.292
2426,9/27/2018 17:00,23.388
2427,9/27/2018 18:00,23.484
2428,9/27/2018 19:00,23.292
2429,9/27/2018 20:00,22.908
2430,9/27/2018 21:00,22.429
2431,9/27/2018 22:00,22.142
2432,9/27/2018 23:00,21.855
2433,9/28/2018 0:00,21.664
2434,9/28/2018 1:00,21.473
2435,9/28/2018 2:00,21.378
2436,9/28/2018 3:00,21.187
2437,9/28/2018 4:00,21.187
2438,9/28/2018 5:00,20.996
2439,9/28/2018 6:00,20.901
2440,9/28/2018 7:00,20.71
2441,9/28/2018 8:00,20.615
2442,9/28/2018 9:00,20.615
2443,9/28/2018 10:00,20.519
2444,9/28/2018 11:00,20.901
2445,9/28/2018 12:00,21.378
2446,9/28/2018 13:00,21.855
2447,9/28/2018 14:00,22.333
2448,9/28/2018 15:00,22.333
2449,9/28/2018 16:00,22.333
2450,9/28/2018 17:00,19.282
2451,9/28/2018 18:00,18.901
2452,9/28/2018 19:00,18.901
2453,9/28/2018 20:00,18.901
2454,9/28/2018 21:00,18.901
2455,9/28/2018 22:00,18.806
2456,9/28/2018 23:00,18.901
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
