Plot Title: CCP,,
#,"Date Time, GMT-05:00",Temp. °F (LGR S/N: 20462604. SEN S/N: 20462604)
3521,9/3/2019 18:00,58
3522,9/3/2019 18:30,59
3523,9/3/2019 19:00,58
3524,9/3/2019 19:30,58
3525,9/3/2019 20:00,58
3526,9/3/2019 20:30,58
3527,9/3/2019 21:00,58
3528,9/3/2019 21:30,58
3529,9/3/2019 22:00,58
3530,9/3/2019 22:30,58
3531,9/3/2019 23:00,58
3532,9/3/2019 23:30,58
3533,10/3/2019 0:00,58
3534,10/3/2019 0:30,58
3535,10/3/2019 1:00,58
3536,10/3/2019 1:30,58
3537,10/3/2019 2:00,57
3538,10/3/2019 2:30,58
3539,10/3/2019 3:00,58
3540,10/3/2019 3:30,58
3541,10/3/2019 4:00,58
3542,10/3/2019 4:30,58
3543,10/3/2019 5:00,57
3544,10/3/2019 5:30,57
3545,10/3/2019 6:00,57
3546,10/3/2019 6:30,57
3547,10/3/2019 7:00,57
3548,10/3/2019 7:30,57
3549,10/3/2019 8:00,57
3550,10/3/2019 8:30,57
3551,10/3/2019 9:00,57
3552,10/3/2019 9:30,57
3553,10/3/2019 10:00,57
3554,10/3/2019 10:30,57
3555,10/3/2019 11:00,58
3556,10/3/2019 11:30,58
3557,10/3/2019 12:00,58
3558,10/3/2019 12:30,58
3559,10/3/2019 13:00,57
3560,10/3/2019 13:30,58
3561,10/3/2019 14:00,58
3562,10/3/2019 14:30,58
3563,10/3/2019 15:00,58
3564,10/3/2019 15:30,58
3565,10/3/2019 16:00,58
3566,10/3/2019 16:30,58
3567,10/3/2019 17:00,58
3568,10/3/2019 17:30,58
3569,10/3/2019 18:00,58
3570,10/3/2019 18:30,58
3571,10/3/2019 19:00,59
3572,10/3/2019 19:30,58
3573,10/3/2019 20:00,58
3574,10/3/2019 20:30,58
3575,10/3/2019 21:00,58
3576,10/3/2019 21:30,58
3577,10/3/2019 22:00,58
3578,10/3/2019 22:30,58
3579,10/3/2019 23:00,58
3580,10/3/2019 23:30,58
3581,11/3/2019 0:00,58
3582,11/3/2019 0:30,58
3583,11/3/2019 1:00,58
3584,11/3/2019 1:30,58
3585,11/3/2019 2:00,58
3586,11/3/2019 2:30,57
3587,11/3/2019 3:00,57
3588,11/3/2019 3:30,57
3589,11/3/2019 4:00,57
3590,11/3/2019 4:30,57
3591,11/3/2019 5:00,57
3592,11/3/2019 5:30,57
3593,11/3/2019 6:00,57
3594,11/3/2019 6:30,57
3595,11/3/2019 7:00,57
3596,11/3/2019 7:30,57
3597,11/3/2019 8:00,57
3598,11/3/2019 8:30,57
3599,11/3/2019 9:00,57
3600,11/3/2019 9:30,57
3601,11/3/2019 10:00,57
3602,11/3/2019 10:30,58
3603,11/3/2019 11:00,58
3604,11/3/2019 11:30,58
3605,11/3/2019 12:00,58
3606,11/3/2019 12:30,58
3607,11/3/2019 13:00,59
3608,11/3/2019 13:30,59
3609,11/3/2019 14:00,59
3610,11/3/2019 14:30,59
3611,11/3/2019 15:00,59
3612,11/3/2019 15:30,60
3613,11/3/2019 16:00,60
3614,11/3/2019 16:30,60
3615,11/3/2019 17:00,60
3616,11/3/2019 17:30,60
3617,11/3/2019 18:00,59
3618,11/3/2019 18:30,59
3619,11/3/2019 19:00,59
3620,11/3/2019 19:30,59
3621,11/3/2019 20:00,59
3622,11/3/2019 20:30,59
3623,11/3/2019 21:00,58
3624,11/3/2019 21:30,58
3625,11/3/2019 22:00,58
3626,11/3/2019 22:30,58
3627,11/3/2019 23:00,58
3628,11/3/2019 23:30,58
3629,12/3/2019 0:00,58
3630,12/3/2019 0:30,59
3631,12/3/2019 1:00,59
3632,12/3/2019 1:30,59
3633,12/3/2019 2:00,59
3634,12/3/2019 2:30,59
3635,12/3/2019 3:00,60
3636,12/3/2019 3:30,60
3637,12/3/2019 4:00,60
3638,12/3/2019 4:30,60
3639,12/3/2019 5:00,60
3640,12/3/2019 5:30,60
3641,12/3/2019 6:00,60
3642,12/3/2019 6:30,60
3643,12/3/2019 7:00,60
3644,12/3/2019 7:30,60
3645,12/3/2019 8:00,60
3646,12/3/2019 8:30,60
3647,12/3/2019 9:00,61
3648,12/3/2019 9:30,61
3649,12/3/2019 10:00,61
3650,12/3/2019 10:30,61
3651,12/3/2019 11:00,61
3652,12/3/2019 11:30,61
3653,12/3/2019 12:00,61
3654,12/3/2019 12:30,61
3655,12/3/2019 13:00,61
3656,12/3/2019 13:30,62
3657,12/3/2019 14:00,61
3658,12/3/2019 14:30,61
3659,12/3/2019 15:00,61
3660,12/3/2019 15:30,61
3661,12/3/2019 16:00,61
3662,12/3/2019 16:30,61
3663,12/3/2019 17:00,61
3664,12/3/2019 17:30,61
3665,12/3/2019 18:00,61
3666,12/3/2019 18:30,61
3667,12/3/2019 19:00,61
3668,12/3/2019 19:30,61
3669,12/3/2019 20:00,61
3670,12/3/2019 20:30,61
3671,12/3/2019 21:00,61
3672,12/3/2019 21:30,61
3673,12/3/2019 22:00,60
3674,12/3/2019 22:30,60
3675,12/3/2019 23:00,60
3676,12/3/2019 23:30,60
3677,3/13/2019 0:00,60
3678,3/13/2019 0:30,60
3679,3/13/2019 1:00,60
3680,3/13/2019 1:30,60
3681,3/13/2019 2:00,60
3682,3/13/2019 2:30,60
3683,3/13/2019 3:00,60
3684,3/13/2019 3:30,60
3685,3/13/2019 4:00,60
3686,3/13/2019 4:30,60
3687,3/13/2019 5:00,60
3688,3/13/2019 5:30,60
3689,3/13/2019 6:00,60
3690,3/13/2019 6:30,60
3691,3/13/2019 7:00,60
3692,3/13/2019 7:30,60
3693,3/13/2019 8:00,60
3694,3/13/2019 8:30,60
3695,3/13/2019 9:00,60
3696,3/13/2019 9:30,60
3697,3/13/2019 10:00,60
3698,3/13/2019 10:30,60
3699,3/13/2019 11:00,61
3700,3/13/2019 11:30,61
3701,3/13/2019 12:00,61
3702,3/13/2019 12:30,61
3703,3/13/2019 13:00,62
3704,3/13/2019 13:30,62
3705,3/13/2019 14:00,62
3706,3/13/2019 14:30,62
3707,3/13/2019 15:00,63
3708,3/13/2019 15:30,63
3709,3/13/2019 16:00,63
3710,3/13/2019 16:30,63
3711,3/13/2019 17:00,63
3712,3/13/2019 17:30,63
3713,3/13/2019 18:00,62
3714,3/13/2019 18:30,62
3715,3/13/2019 19:00,62
3716,3/13/2019 19:30,62
3717,3/13/2019 20:00,62
3718,3/13/2019 20:30,62
3719,3/13/2019 21:00,61
3720,3/13/2019 21:30,61
3721,3/13/2019 22:00,61
3722,3/13/2019 22:30,60
3723,3/13/2019 23:00,60
3724,3/13/2019 23:30,60
3725,3/14/2019 0:00,60
3726,3/14/2019 0:30,60
3727,3/14/2019 1:00,60
3728,3/14/2019 1:30,59
3729,3/14/2019 2:00,60
3730,3/14/2019 2:30,60
3731,3/14/2019 3:00,60
3732,3/14/2019 3:30,59
3733,3/14/2019 4:00,59
3734,3/14/2019 4:30,59
3735,3/14/2019 5:00,59
3736,3/14/2019 5:30,59
3737,3/14/2019 6:00,59
3738,3/14/2019 6:30,59
3739,3/14/2019 7:00,59
3740,3/14/2019 7:30,59
3741,3/14/2019 8:00,59
3742,3/14/2019 8:30,59
3743,3/14/2019 9:00,59
3744,3/14/2019 9:30,59
3745,3/14/2019 10:00,59
3746,3/14/2019 10:30,60
3747,3/14/2019 11:00,60
3748,3/14/2019 11:30,60
3749,3/14/2019 12:00,60
3750,3/14/2019 12:30,60
3751,3/14/2019 13:00,61
3752,3/14/2019 13:30,61
3753,3/14/2019 14:00,61
3754,3/14/2019 14:30,61
3755,3/14/2019 15:00,61
3756,3/14/2019 15:30,61
3757,3/14/2019 16:00,61
3758,3/14/2019 16:30,61
3759,3/14/2019 17:00,61
3760,3/14/2019 17:30,61
3761,3/14/2019 18:00,60
3762,3/14/2019 18:30,60
3763,3/14/2019 19:00,60
3764,3/14/2019 19:30,60
3765,3/14/2019 20:00,60
3766,3/14/2019 20:30,60
3767,3/14/2019 21:00,60
3768,3/14/2019 21:30,59
3769,3/14/2019 22:00,59
3770,3/14/2019 22:30,59
3771,3/14/2019 23:00,58
3772,3/14/2019 23:30,58
3773,3/15/2019 0:00,58
3774,3/15/2019 0:30,58
3775,3/15/2019 1:00,58
3776,3/15/2019 1:30,58
3777,3/15/2019 2:00,58
3778,3/15/2019 2:30,58
3779,3/15/2019 3:00,58
3780,3/15/2019 3:30,58
3781,3/15/2019 4:00,58
3782,3/15/2019 4:30,58
3783,3/15/2019 5:00,58
3784,3/15/2019 5:30,58
3785,3/15/2019 6:00,57
3786,3/15/2019 6:30,57
3787,3/15/2019 7:00,57
3788,3/15/2019 7:30,57
3789,3/15/2019 8:00,57
3790,3/15/2019 8:30,58
3791,3/15/2019 9:00,58
3792,3/15/2019 9:30,58
3793,3/15/2019 10:00,58
3794,3/15/2019 10:30,58
3795,3/15/2019 11:00,58
3796,3/15/2019 11:30,59
3797,3/15/2019 12:00,58
3798,3/15/2019 12:30,59
3799,3/15/2019 13:00,59
3800,3/15/2019 13:30,59
3801,3/15/2019 14:00,59
3802,3/15/2019 14:30,59
3803,3/15/2019 15:00,59
3804,3/15/2019 15:30,59
3805,3/15/2019 16:00,59
3806,3/15/2019 16:30,59
3807,3/15/2019 17:00,59
3808,3/15/2019 17:30,59
3809,3/15/2019 18:00,59
3810,3/15/2019 18:30,59
3811,3/15/2019 19:00,59
3812,3/15/2019 19:30,59
3813,3/15/2019 20:00,58
3814,3/15/2019 20:30,58
3815,3/15/2019 21:00,58
3816,3/15/2019 21:30,58
3817,3/15/2019 22:00,58
3818,3/15/2019 22:30,58
3819,3/15/2019 23:00,58
3820,3/15/2019 23:30,58
3821,3/16/2019 0:00,58
3822,3/16/2019 0:30,58
3823,3/16/2019 1:00,58
3824,3/16/2019 1:30,58
3825,3/16/2019 2:00,57
3826,3/16/2019 2:30,57
3827,3/16/2019 3:00,57
3828,3/16/2019 3:30,57
3829,3/16/2019 4:00,57
3830,3/16/2019 4:30,57
3831,3/16/2019 5:00,57
3832,3/16/2019 5:30,57
3833,3/16/2019 6:00,57
3834,3/16/2019 6:30,57
3835,3/16/2019 7:00,57
3836,3/16/2019 7:30,57
3837,3/16/2019 8:00,57
3838,3/16/2019 8:30,57
3839,3/16/2019 9:00,57
3840,3/16/2019 9:30,58
3841,3/16/2019 10:00,58
3842,3/16/2019 10:30,58
3843,3/16/2019 11:00,58
3844,3/16/2019 11:30,58
3845,3/16/2019 12:00,59
3846,3/16/2019 12:30,59
3847,3/16/2019 13:00,59
3848,3/16/2019 13:30,59
3849,3/16/2019 14:00,59
3850,3/16/2019 14:30,58
3851,3/16/2019 15:00,59
3852,3/16/2019 15:30,59
3853,3/16/2019 16:00,59
3854,3/16/2019 16:30,60
3855,3/16/2019 17:00,60
3856,3/16/2019 17:30,58
3857,3/16/2019 18:00,59
3858,3/16/2019 18:30,59
3859,3/16/2019 19:00,58
3860,3/16/2019 19:30,58
3861,3/16/2019 20:00,58
3862,3/16/2019 20:30,58
3863,3/16/2019 21:00,58
3864,3/16/2019 21:30,58
3865,3/16/2019 22:00,58
3866,3/16/2019 22:30,58
3867,3/16/2019 23:00,58
3868,3/16/2019 23:30,58
3869,3/17/2019 0:00,58
3870,3/17/2019 0:30,58
3871,3/17/2019 1:00,58
3872,3/17/2019 1:30,57
3873,3/17/2019 2:00,57
3874,3/17/2019 2:30,57
3875,3/17/2019 3:00,57
3876,3/17/2019 3:30,57
3877,3/17/2019 4:00,57
3878,3/17/2019 4:30,57
3879,3/17/2019 5:00,57
3880,3/17/2019 5:30,57
3881,3/17/2019 6:00,57
3882,3/17/2019 6:30,57
3883,3/17/2019 7:00,57
3884,3/17/2019 7:30,57
3885,3/17/2019 8:00,57
3886,3/17/2019 8:30,57
3887,3/17/2019 9:00,57
3888,3/17/2019 9:30,57
3889,3/17/2019 10:00,58
3890,3/17/2019 10:30,58
3891,3/17/2019 11:00,58
3892,3/17/2019 11:30,58
3893,3/17/2019 12:00,59
3894,3/17/2019 12:30,59
3895,3/17/2019 13:00,59
3896,3/17/2019 13:30,59
3897,3/17/2019 14:00,59
3898,3/17/2019 14:30,59
3899,3/17/2019 15:00,59
3900,3/17/2019 15:30,59
3901,3/17/2019 16:00,59
3902,3/17/2019 16:30,59
3903,3/17/2019 17:00,59
3904,3/17/2019 17:30,59
3905,3/17/2019 18:00,59
3906,3/17/2019 18:30,59
3907,3/17/2019 19:00,58
3908,3/17/2019 19:30,58
3909,3/17/2019 20:00,58
3910,3/17/2019 20:30,58
3911,3/17/2019 21:00,58
3912,3/17/2019 21:30,58
3913,3/17/2019 22:00,58
3914,3/17/2019 22:30,58
3915,3/17/2019 23:00,58
3916,3/17/2019 23:30,58
3917,3/18/2019 0:00,58
3918,3/18/2019 0:30,58
3919,3/18/2019 1:00,57
3920,3/18/2019 1:30,57
3921,3/18/2019 2:00,58
3922,3/18/2019 2:30,58
3923,3/18/2019 3:00,57
3924,3/18/2019 3:30,57
3925,3/18/2019 4:00,57
3926,3/18/2019 4:30,57
3927,3/18/2019 5:00,57
3928,3/18/2019 5:30,57
3929,3/18/2019 6:00,57
3930,3/18/2019 6:30,57
3931,3/18/2019 7:00,57
3932,3/18/2019 7:30,57
3933,3/18/2019 8:00,57
3934,3/18/2019 8:30,57
3935,3/18/2019 9:00,57
3936,3/18/2019 9:30,57
3937,3/18/2019 10:00,57
3938,3/18/2019 10:30,57
3939,3/18/2019 11:00,58
3940,3/18/2019 11:30,58
3941,3/18/2019 12:00,58
3942,3/18/2019 12:30,58
3943,3/18/2019 13:00,59
3944,3/18/2019 13:30,58
3945,3/18/2019 14:00,59
3946,3/18/2019 14:30,59
3947,3/18/2019 15:00,59
3948,3/18/2019 15:30,59
3949,3/18/2019 16:00,59
3950,3/18/2019 16:30,59
3951,3/18/2019 17:00,59
3952,3/18/2019 17:30,59
3953,3/18/2019 18:00,59
3954,3/18/2019 18:30,58
3955,3/18/2019 19:00,58
3956,3/18/2019 19:30,58
3957,3/18/2019 20:00,58
3958,3/18/2019 20:30,58
3959,3/18/2019 21:00,58
3960,3/18/2019 21:30,58
3961,3/18/2019 22:00,58
3962,3/18/2019 22:30,58
3963,3/18/2019 23:00,57
3964,3/18/2019 23:30,57
3965,3/19/2019 0:00,57
3966,3/19/2019 0:30,57
3967,3/19/2019 1:00,57
3968,3/19/2019 1:30,57
3969,3/19/2019 2:00,57
3970,3/19/2019 2:30,57
3971,3/19/2019 3:00,57
3972,3/19/2019 3:30,57
3973,3/19/2019 4:00,57
3974,3/19/2019 4:30,57
3975,3/19/2019 5:00,57
3976,3/19/2019 5:30,57
3977,3/19/2019 6:00,56
3978,3/19/2019 6:30,56
3979,3/19/2019 7:00,56
3980,3/19/2019 7:30,56
3981,3/19/2019 8:00,56
3982,3/19/2019 8:30,56
3983,3/19/2019 9:00,56
3984,3/19/2019 9:30,57
3985,3/19/2019 10:00,57
3986,3/19/2019 10:30,57
3987,3/19/2019 11:00,57
3988,3/19/2019 11:30,57
3989,3/19/2019 12:00,57
3990,3/19/2019 12:30,58
3991,3/19/2019 13:00,58
3992,3/19/2019 13:30,58
3993,3/19/2019 14:00,58
3994,3/19/2019 14:30,59
3995,3/19/2019 15:00,59
3996,3/19/2019 15:30,59
3997,3/19/2019 16:00,59
3998,3/19/2019 16:30,59
3999,3/19/2019 17:00,59
4000,3/19/2019 17:30,59
4001,3/19/2019 18:00,58
4002,3/19/2019 18:30,58
4003,3/19/2019 19:00,58
4004,3/19/2019 19:30,58
4005,3/19/2019 20:00,58
4006,3/19/2019 20:30,58
4007,3/19/2019 21:00,58
4008,3/19/2019 21:30,58
4009,3/19/2019 22:00,57
4010,3/19/2019 22:30,57
4011,3/19/2019 23:00,57
4012,3/19/2019 23:30,57
4013,3/20/2019 0:00,57
4014,3/20/2019 0:30,57
4015,3/20/2019 1:00,57
4016,3/20/2019 1:30,57
4017,3/20/2019 2:00,57
4018,3/20/2019 2:30,57
4019,3/20/2019 3:00,57
4020,3/20/2019 3:30,57
4021,3/20/2019 4:00,57
4022,3/20/2019 4:30,56
4023,3/20/2019 5:00,56
4024,3/20/2019 5:30,56
4025,3/20/2019 6:00,56
4026,3/20/2019 6:30,56
4027,3/20/2019 7:00,56
4028,3/20/2019 7:30,56
4029,3/20/2019 8:00,56
4030,3/20/2019 8:30,56
4031,3/20/2019 9:00,56
4032,3/20/2019 9:30,56
4033,3/20/2019 10:00,56
4034,3/20/2019 10:30,57
4035,3/20/2019 11:00,57
4036,3/20/2019 11:30,57
4037,3/20/2019 12:00,57
4038,3/20/2019 12:30,57
4039,3/20/2019 13:00,58
4040,3/20/2019 13:30,58
4041,3/20/2019 14:00,58
4042,3/20/2019 14:30,58
4043,3/20/2019 15:00,58
4044,3/20/2019 15:30,58
4045,3/20/2019 16:00,58
4046,3/20/2019 16:30,58
4047,3/20/2019 17:00,57
4048,3/20/2019 17:30,58
4049,3/20/2019 18:00,58
4050,3/20/2019 18:30,58
4051,3/20/2019 19:00,57
4052,3/20/2019 19:30,57
4053,3/20/2019 20:00,57
4054,3/20/2019 20:30,57
4055,3/20/2019 21:00,57
4056,3/20/2019 21:30,57
4057,3/20/2019 22:00,57
4058,3/20/2019 22:30,57
4059,3/20/2019 23:00,57
4060,3/20/2019 23:30,56
4061,3/21/2019 0:00,56
4062,3/21/2019 0:30,57
4063,3/21/2019 1:00,57
4064,3/21/2019 1:30,57
4065,3/21/2019 2:00,56
4066,3/21/2019 2:30,56
4067,3/21/2019 3:00,56
4068,3/21/2019 3:30,56
4069,3/21/2019 4:00,56
4070,3/21/2019 4:30,56
4071,3/21/2019 5:00,56
4072,3/21/2019 5:30,56
4073,3/21/2019 6:00,56
4074,3/21/2019 6:30,56
4075,3/21/2019 7:00,56
4076,3/21/2019 7:30,56
4077,3/21/2019 8:00,56
4078,3/21/2019 8:30,56
4079,3/21/2019 9:00,56
4080,3/21/2019 9:30,56
4081,3/21/2019 10:00,56
4082,3/21/2019 10:30,56
4083,3/21/2019 11:00,57
4084,3/21/2019 11:30,57
4085,3/21/2019 12:00,57
4086,3/21/2019 12:30,57
4087,3/21/2019 13:00,57
4088,3/21/2019 13:30,57
4089,3/21/2019 14:00,57
4090,3/21/2019 14:30,58
4091,3/21/2019 15:00,58
4092,3/21/2019 15:30,58
4093,3/21/2019 16:00,58
4094,3/21/2019 16:30,58
4095,3/21/2019 17:00,58
4096,3/21/2019 17:30,57
4097,3/21/2019 18:00,57
4098,3/21/2019 18:30,57
4099,3/21/2019 19:00,57
4100,3/21/2019 19:30,57
4101,3/21/2019 20:00,57
4102,3/21/2019 20:30,57
4103,3/21/2019 21:00,57
4104,3/21/2019 21:30,57
4105,3/21/2019 22:00,57
4106,3/21/2019 22:30,57
4107,3/21/2019 23:00,57
4108,3/21/2019 23:30,57
4109,3/22/2019 0:00,56
4110,3/22/2019 0:30,56
4111,3/22/2019 1:00,56
4112,3/22/2019 1:30,56
4113,3/22/2019 2:00,56
4114,3/22/2019 2:30,56
4115,3/22/2019 3:00,56
4116,3/22/2019 3:30,56
4117,3/22/2019 4:00,56
4118,3/22/2019 4:30,56
4119,3/22/2019 5:00,56
4120,3/22/2019 5:30,56
4121,3/22/2019 6:00,56
4122,3/22/2019 6:30,56
4123,3/22/2019 7:00,56
4124,3/22/2019 7:30,56
4125,3/22/2019 8:00,56
4126,3/22/2019 8:30,56
4127,3/22/2019 9:00,56
4128,3/22/2019 9:30,56
4129,3/22/2019 10:00,57
4130,3/22/2019 10:30,57
4131,3/22/2019 11:00,57
4132,3/22/2019 11:30,57
4133,3/22/2019 12:00,57
4134,3/22/2019 12:30,58
4135,3/22/2019 13:00,58
4136,3/22/2019 13:30,59
4137,3/22/2019 14:00,59
4138,3/22/2019 14:30,58
4139,3/22/2019 15:00,59
4140,3/22/2019 15:30,59
4141,3/22/2019 16:00,59
4142,3/22/2019 16:30,59
4143,3/22/2019 17:00,59
4144,3/22/2019 17:30,58
4145,3/22/2019 18:00,58
4146,3/22/2019 18:30,58
4147,3/22/2019 19:00,58
4148,3/22/2019 19:30,59
4149,3/22/2019 20:00,58
4150,3/22/2019 20:30,58
4151,3/22/2019 21:00,57
4152,3/22/2019 21:30,57
4153,3/22/2019 22:00,57
4154,3/22/2019 22:30,57
4155,3/22/2019 23:00,57
4156,3/22/2019 23:30,57
4157,3/23/2019 0:00,57
4158,3/23/2019 0:30,56
4159,3/23/2019 1:00,56
4160,3/23/2019 1:30,56
4161,3/23/2019 2:00,56
4162,3/23/2019 2:30,56
4163,3/23/2019 3:00,56
4164,3/23/2019 3:30,56
4165,3/23/2019 4:00,57
4166,3/23/2019 4:30,57
4167,3/23/2019 5:00,57
4168,3/23/2019 5:30,56
4169,3/23/2019 6:00,56
4170,3/23/2019 6:30,56
4171,3/23/2019 7:00,56
4172,3/23/2019 7:30,56
4173,3/23/2019 8:00,56
4174,3/23/2019 8:30,56
4175,3/23/2019 9:00,56
4176,3/23/2019 9:30,57
4177,3/23/2019 10:00,57
4178,3/23/2019 10:30,57
4179,3/23/2019 11:00,57
4180,3/23/2019 11:30,57
4181,3/23/2019 12:00,58
4182,3/23/2019 12:30,58
4183,3/23/2019 13:00,58
4184,3/23/2019 13:30,59
4185,3/23/2019 14:00,59
4186,3/23/2019 14:30,59
4187,3/23/2019 15:00,60
4188,3/23/2019 15:30,59
4189,3/23/2019 16:00,59
4190,3/23/2019 16:30,59
4191,3/23/2019 17:00,59
4192,3/23/2019 17:30,60
4193,3/23/2019 18:00,59
4194,3/23/2019 18:30,60
4195,3/23/2019 19:00,59
4196,3/23/2019 19:30,59
4197,3/23/2019 20:00,59
4198,3/23/2019 20:30,58
4199,3/23/2019 21:00,58
4200,3/23/2019 21:30,58
4201,3/23/2019 22:00,58
4202,3/23/2019 22:30,57
4203,3/23/2019 23:00,57
4204,3/23/2019 23:30,57
4205,3/24/2019 0:00,57
4206,3/24/2019 0:30,57
4207,3/24/2019 1:00,57
4208,3/24/2019 1:30,56
4209,3/24/2019 2:00,56
4210,3/24/2019 2:30,56
4211,3/24/2019 3:00,56
4212,3/24/2019 3:30,56
4213,3/24/2019 4:00,56
4214,3/24/2019 4:30,56
4215,3/24/2019 5:00,56
4216,3/24/2019 5:30,56
4217,3/24/2019 6:00,56
4218,3/24/2019 6:30,56
4219,3/24/2019 7:00,56
4220,3/24/2019 7:30,56
4221,3/24/2019 8:00,56
4222,3/24/2019 8:30,56
4223,3/24/2019 9:00,56
4224,3/24/2019 9:30,56
4225,3/24/2019 10:00,57
4226,3/24/2019 10:30,57
4227,3/24/2019 11:00,57
4228,3/24/2019 11:30,57
4229,3/24/2019 12:00,58
4230,3/24/2019 12:30,58
4231,3/24/2019 13:00,58
4232,3/24/2019 13:30,58
4233,3/24/2019 14:00,58
4234,3/24/2019 14:30,59
4235,3/24/2019 15:00,59
4236,3/24/2019 15:30,59
4237,3/24/2019 16:00,59
4238,3/24/2019 16:30,59
4239,3/24/2019 17:00,59
4240,3/24/2019 17:30,59
4241,3/24/2019 18:00,59
4242,3/24/2019 18:30,58
4243,3/24/2019 19:00,58
4244,3/24/2019 19:30,58
4245,3/24/2019 20:00,58
4246,3/24/2019 20:30,58
4247,3/24/2019 21:00,58
4248,3/24/2019 21:30,58
4249,3/24/2019 22:00,57
4250,3/24/2019 22:30,57
4251,3/24/2019 23:00,57
4252,3/24/2019 23:30,57
4253,3/25/2019 0:00,57
4254,3/25/2019 0:30,57
4255,3/25/2019 1:00,56
4256,3/25/2019 1:30,57
4257,3/25/2019 2:00,56
4258,3/25/2019 2:30,56
4259,3/25/2019 3:00,56
4260,3/25/2019 3:30,56
4261,3/25/2019 4:00,56
4262,3/25/2019 4:30,56
4263,3/25/2019 5:00,56
4264,3/25/2019 5:30,56
4265,3/25/2019 6:00,56
4266,3/25/2019 6:30,56
4267,3/25/2019 7:00,56
4268,3/25/2019 7:30,56
4269,3/25/2019 8:00,56
4270,3/25/2019 8:30,56
4271,3/25/2019 9:00,56
4272,3/25/2019 9:30,56
4273,3/25/2019 10:00,57
4274,3/25/2019 10:30,57
4275,3/25/2019 11:00,57
4276,3/25/2019 11:30,57
4277,3/25/2019 12:00,57
4278,3/25/2019 12:30,57
4279,3/25/2019 13:00,57
4280,3/25/2019 13:30,57
4281,3/25/2019 14:00,58
4282,3/25/2019 14:30,57
4283,3/25/2019 15:00,57
4284,3/25/2019 15:30,57
4285,3/25/2019 16:00,57
4286,3/25/2019 16:30,57
4287,3/25/2019 17:00,58
4288,3/25/2019 17:30,58
4289,3/25/2019 18:00,58
4290,3/25/2019 18:30,58
4291,3/25/2019 19:00,58
4292,3/25/2019 19:30,57
4293,3/25/2019 20:00,58
4294,3/25/2019 20:30,58
4295,3/25/2019 21:00,58
4296,3/25/2019 21:30,58
4297,3/25/2019 22:00,58
4298,3/25/2019 22:30,58
4299,3/25/2019 23:00,58
4300,3/25/2019 23:30,58
4301,3/26/2019 0:00,58
4302,3/26/2019 0:30,58
4303,3/26/2019 1:00,58
4304,3/26/2019 1:30,58
4305,3/26/2019 2:00,58
4306,3/26/2019 2:30,58
4307,3/26/2019 3:00,57
4308,3/26/2019 3:30,57
4309,3/26/2019 4:00,57
4310,3/26/2019 4:30,57
4311,3/26/2019 5:00,57
4312,3/26/2019 5:30,57
4313,3/26/2019 6:00,57
4314,3/26/2019 6:30,57
4315,3/26/2019 7:00,57
4316,3/26/2019 7:30,57
4317,3/26/2019 8:00,56
4318,3/26/2019 8:30,56
4319,3/26/2019 9:00,56
4320,3/26/2019 9:30,56
4321,3/26/2019 10:00,56
4322,3/26/2019 10:30,56
4323,3/26/2019 11:00,57
4324,3/26/2019 11:30,57
4325,3/26/2019 12:00,57
4326,3/26/2019 12:30,57
4327,3/26/2019 13:00,57
4328,3/26/2019 13:30,57
4329,3/26/2019 14:00,57
4330,3/26/2019 14:30,57
4331,3/26/2019 15:00,57
4332,3/26/2019 15:30,57
4333,3/26/2019 16:00,57
4334,3/26/2019 16:30,57
4335,3/26/2019 17:00,57
4336,3/26/2019 17:30,57
4337,3/26/2019 18:00,57
4338,3/26/2019 18:30,57
4339,3/26/2019 19:00,57
4340,3/26/2019 19:30,57
4341,3/26/2019 20:00,57
4342,3/26/2019 20:30,57
4343,3/26/2019 21:00,57
4344,3/26/2019 21:30,57
4345,3/26/2019 22:00,57
4346,3/26/2019 22:30,57
4347,3/26/2019 23:00,57
4348,3/26/2019 23:30,57
4349,3/27/2019 0:00,57
4350,3/27/2019 0:30,57
4351,3/27/2019 1:00,56
4352,3/27/2019 1:30,56
4353,3/27/2019 2:00,56
4354,3/27/2019 2:30,56
4355,3/27/2019 3:00,56
4356,3/27/2019 3:30,56
4357,3/27/2019 4:00,56
4358,3/27/2019 4:30,56
4359,3/27/2019 5:00,56
4360,3/27/2019 5:30,56
4361,3/27/2019 6:00,56
4362,3/27/2019 6:30,56
4363,3/27/2019 7:00,56
4364,3/27/2019 7:30,56
4365,3/27/2019 8:00,56
4366,3/27/2019 8:30,56
4367,3/27/2019 9:00,56
4368,3/27/2019 9:30,56
4369,3/27/2019 10:00,55
4370,3/27/2019 10:30,55
4371,3/27/2019 11:00,55
4372,3/27/2019 11:30,55
4373,3/27/2019 12:00,55
4374,3/27/2019 12:30,55
4375,3/27/2019 13:00,55
4376,3/27/2019 13:30,55
4377,3/27/2019 14:00,55
4378,3/27/2019 14:30,55
4379,3/27/2019 15:00,55
4380,3/27/2019 15:30,55
4381,3/27/2019 16:00,55
4382,3/27/2019 16:30,55
4383,3/27/2019 17:00,55
4384,3/27/2019 17:30,55
4385,3/27/2019 18:00,55
4386,3/27/2019 18:30,55
4387,3/27/2019 19:00,55
4388,3/27/2019 19:30,55
4389,3/27/2019 20:00,55
4390,3/27/2019 20:30,55
4391,3/27/2019 21:00,55
