Plot Title: 20135471,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20135471, SEN S/N: 20135471)",Coupler Detached (LGR S/N: 20135471),Coupler Attached (LGR S/N: 20135471),Host Connected (LGR S/N: 20135471),Stopped (LGR S/N: 20135471),End Of File (LGR S/N: 20135471)
3,07/17/17 01:25:05 PM,30.659,,,,,
4,07/17/17 02:25:05 PM,29.853,,,,,
5,07/17/17 03:25:05 PM,29.652,,,,,
6,07/17/17 04:25:05 PM,29.552,,,,,
7,07/17/17 05:25:05 PM,29.452,,,,,
8,07/17/17 06:25:05 PM,29.352,,,,,
9,07/17/17 07:25:05 PM,29.053,,,,,
10,07/17/17 08:25:05 PM,29.053,,,,,
11,07/17/17 09:25:05 PM,29.053,,,,,
12,07/17/17 10:25:05 PM,29.252,,,,,
13,07/17/17 11:25:05 PM,29.352,,,,,
14,07/18/17 12:25:05 AM,29.352,,,,,
15,07/18/17 01:25:05 AM,29.452,,,,,
16,07/18/17 02:25:05 AM,29.452,,,,,
17,07/18/17 03:25:05 AM,29.252,,,,,
18,07/18/17 04:25:05 AM,29.053,,,,,
19,07/18/17 05:25:05 AM,29.152,,,,,
20,07/18/17 06:25:05 AM,29.152,,,,,
21,07/18/17 07:25:05 AM,29.152,,,,,
22,07/18/17 08:25:05 AM,29.352,,,,,
23,07/18/17 09:25:05 AM,29.352,,,,,
24,07/18/17 10:25:05 AM,29.452,,,,,
25,07/18/17 11:25:05 AM,30.356,,,,,
26,07/18/17 12:25:05 PM,30.054,,,,,
27,07/18/17 01:25:05 PM,29.953,,,,,
28,07/18/17 02:25:05 PM,29.853,,,,,
29,07/18/17 03:25:05 PM,29.652,,,,,
30,07/18/17 04:25:05 PM,29.652,,,,,
31,07/18/17 05:25:05 PM,29.552,,,,,
32,07/18/17 06:25:05 PM,29.552,,,,,
33,07/18/17 07:25:05 PM,29.552,,,,,
34,07/18/17 08:25:05 PM,29.552,,,,,
35,07/18/17 09:25:05 PM,29.552,,,,,
36,07/18/17 10:25:05 PM,29.552,,,,,
37,07/18/17 11:25:05 PM,29.552,,,,,
38,07/19/17 12:25:05 AM,29.552,,,,,
39,07/19/17 01:25:05 AM,29.452,,,,,
40,07/19/17 02:25:05 AM,29.452,,,,,
41,07/19/17 03:25:05 AM,29.452,,,,,
42,07/19/17 04:25:05 AM,29.452,,,,,
43,07/19/17 05:25:05 AM,29.452,,,,,
44,07/19/17 06:25:05 AM,29.352,,,,,
45,07/19/17 07:25:05 AM,29.352,,,,,
46,07/19/17 08:25:05 AM,29.352,,,,,
47,07/19/17 09:25:05 AM,29.352,,,,,
48,07/19/17 10:25:05 AM,29.352,,,,,
49,07/19/17 11:25:05 AM,29.352,,,,,
50,07/19/17 12:25:05 PM,29.452,,,,,
51,07/19/17 01:25:05 PM,29.552,,,,,
52,07/19/17 02:25:05 PM,29.652,,,,,
53,07/19/17 03:25:05 PM,29.652,,,,,
54,07/19/17 04:25:05 PM,29.752,,,,,
55,07/19/17 05:25:05 PM,29.752,,,,,
56,07/19/17 06:25:05 PM,29.652,,,,,
57,07/19/17 07:25:05 PM,29.652,,,,,
58,07/19/17 08:25:05 PM,29.652,,,,,
59,07/19/17 09:25:05 PM,29.652,,,,,
60,07/19/17 10:25:05 PM,29.652,,,,,
61,07/19/17 11:25:05 PM,29.652,,,,,
62,07/20/17 12:25:05 AM,29.552,,,,,
63,07/20/17 01:25:05 AM,29.452,,,,,
64,07/20/17 02:25:05 AM,29.452,,,,,
65,07/20/17 03:25:05 AM,29.452,,,,,
66,07/20/17 04:25:05 AM,29.452,,,,,
67,07/20/17 05:25:05 AM,29.352,,,,,
68,07/20/17 06:25:05 AM,29.352,,,,,
69,07/20/17 07:25:05 AM,29.352,,,,,
70,07/20/17 08:25:05 AM,29.652,,,,,
71,07/20/17 09:25:05 AM,29.552,,,,,
72,07/20/17 10:25:05 AM,29.853,,,,,
73,07/20/17 11:25:05 AM,29.853,,,,,
74,07/20/17 12:25:05 PM,30.154,,,,,
75,07/20/17 01:25:05 PM,30.054,,,,,
76,07/20/17 02:25:05 PM,30.154,,,,,
77,07/20/17 03:25:05 PM,30.255,,,,,
78,07/20/17 04:25:05 PM,30.255,,,,,
79,07/20/17 05:25:05 PM,30.255,,,,,
80,07/20/17 06:25:05 PM,29.853,,,,,
81,07/20/17 07:25:05 PM,29.752,,,,,
82,07/20/17 08:25:05 PM,29.953,,,,,
83,07/20/17 09:25:05 PM,29.953,,,,,
84,07/20/17 10:25:05 PM,29.853,,,,,
85,07/20/17 11:25:05 PM,29.752,,,,,
86,07/21/17 12:25:05 AM,29.652,,,,,
87,07/21/17 01:25:05 AM,29.552,,,,,
88,07/21/17 02:25:05 AM,29.552,,,,,
89,07/21/17 03:25:05 AM,29.452,,,,,
90,07/21/17 04:25:05 AM,29.452,,,,,
91,07/21/17 05:25:05 AM,29.452,,,,,
92,07/21/17 06:25:05 AM,29.452,,,,,
93,07/21/17 07:25:05 AM,29.452,,,,,
94,07/21/17 08:25:05 AM,29.452,,,,,
95,07/21/17 09:25:05 AM,29.652,,,,,
96,07/21/17 10:25:05 AM,30.054,,,,,
97,07/21/17 11:25:05 AM,30.255,,,,,
98,07/21/17 12:25:05 PM,30.054,,,,,
99,07/21/17 01:25:05 PM,29.953,,,,,
100,07/21/17 02:25:05 PM,29.853,,,,,
101,07/21/17 03:25:05 PM,29.752,,,,,
102,07/21/17 04:25:05 PM,29.853,,,,,
103,07/21/17 05:25:05 PM,29.752,,,,,
104,07/21/17 06:25:05 PM,29.752,,,,,
105,07/21/17 07:25:05 PM,29.652,,,,,
106,07/21/17 08:25:05 PM,29.652,,,,,
107,07/21/17 09:25:05 PM,29.652,,,,,
108,07/21/17 10:25:05 PM,29.652,,,,,
109,07/21/17 11:25:05 PM,29.652,,,,,
110,07/22/17 12:25:05 AM,29.552,,,,,
111,07/22/17 01:25:05 AM,29.552,,,,,
112,07/22/17 02:25:05 AM,29.552,,,,,
113,07/22/17 03:25:05 AM,29.452,,,,,
114,07/22/17 04:25:05 AM,29.352,,,,,
115,07/22/17 05:25:05 AM,29.352,,,,,
116,07/22/17 06:25:05 AM,29.352,,,,,
117,07/22/17 07:25:05 AM,29.452,,,,,
118,07/22/17 08:25:05 AM,29.752,,,,,
119,07/22/17 09:25:05 AM,30.054,,,,,
120,07/22/17 10:25:05 AM,30.154,,,,,
121,07/22/17 11:25:05 AM,29.953,,,,,
122,07/22/17 12:25:05 PM,30.255,,,,,
123,07/22/17 01:25:05 PM,30.457,,,,,
124,07/22/17 02:25:05 PM,30.457,,,,,
125,07/22/17 03:25:05 PM,30.255,,,,,
126,07/22/17 04:25:05 PM,30.154,,,,,
127,07/22/17 05:25:05 PM,29.953,,,,,
128,07/22/17 06:25:05 PM,29.953,,,,,
129,07/22/17 07:25:05 PM,29.652,,,,,
130,07/22/17 08:25:05 PM,29.552,,,,,
131,07/22/17 09:25:05 PM,29.652,,,,,
132,07/22/17 10:25:05 PM,29.752,,,,,
133,07/22/17 11:25:05 PM,29.652,,,,,
134,07/23/17 12:25:05 AM,29.552,,,,,
135,07/23/17 01:25:05 AM,29.352,,,,,
136,07/23/17 02:25:05 AM,29.352,,,,,
137,07/23/17 03:25:05 AM,29.352,,,,,
138,07/23/17 04:25:05 AM,29.252,,,,,
139,07/23/17 05:25:05 AM,29.152,,,,,
140,07/23/17 06:25:05 AM,29.152,,,,,
141,07/23/17 07:25:05 AM,29.152,,,,,
142,07/23/17 08:25:05 AM,29.352,,,,,
143,07/23/17 09:25:05 AM,29.452,,,,,
144,07/23/17 10:25:05 AM,29.452,,,,,
145,07/23/17 11:25:05 AM,29.452,,,,,
146,07/23/17 12:25:05 PM,29.352,,,,,
147,07/23/17 01:25:05 PM,29.452,,,,,
148,07/23/17 02:25:05 PM,29.652,,,,,
149,07/23/17 03:25:05 PM,29.953,,,,,
150,07/23/17 04:25:05 PM,30.154,,,,,
151,07/23/17 05:25:05 PM,29.953,,,,,
152,07/23/17 06:25:05 PM,29.853,,,,,
153,07/23/17 07:25:05 PM,29.853,,,,,
154,07/23/17 08:25:05 PM,29.752,,,,,
155,07/23/17 09:25:05 PM,29.652,,,,,
156,07/23/17 10:25:05 PM,29.552,,,,,
157,07/23/17 11:25:05 PM,29.452,,,,,
158,07/24/17 12:25:05 AM,29.252,,,,,
159,07/24/17 01:25:05 AM,29.152,,,,,
160,07/24/17 02:25:05 AM,29.053,,,,,
161,07/24/17 03:25:05 AM,28.853,,,,,
162,07/24/17 04:25:05 AM,28.853,,,,,
163,07/24/17 05:25:05 AM,28.754,,,,,
164,07/24/17 06:25:05 AM,28.754,,,,,
165,07/24/17 07:25:05 AM,28.853,,,,,
166,07/24/17 08:25:05 AM,29.152,,,,,
167,07/24/17 09:25:05 AM,29.252,,,,,
168,07/24/17 10:25:05 AM,29.552,,,,,
169,07/24/17 11:25:05 AM,29.452,,,,,
170,07/24/17 12:25:05 PM,29.552,,,,,
171,07/24/17 01:25:05 PM,29.352,,,,,
172,07/24/17 02:25:05 PM,29.452,,,,,
173,07/24/17 03:25:05 PM,29.452,,,,,
174,07/24/17 04:25:05 PM,29.252,,,,,
175,07/24/17 05:25:05 PM,29.352,,,,,
176,07/24/17 06:25:05 PM,29.252,,,,,
177,07/24/17 07:25:05 PM,29.252,,,,,
178,07/24/17 08:25:05 PM,29.152,,,,,
179,07/24/17 09:25:05 PM,29.152,,,,,
180,07/24/17 10:25:05 PM,29.152,,,,,
181,07/24/17 11:25:05 PM,29.152,,,,,
182,07/25/17 12:25:05 AM,29.053,,,,,
183,07/25/17 01:25:05 AM,29.152,,,,,
184,07/25/17 02:25:05 AM,29.053,,,,,
185,07/25/17 03:25:05 AM,28.953,,,,,
186,07/25/17 04:25:05 AM,28.853,,,,,
187,07/25/17 05:25:05 AM,28.953,,,,,
188,07/25/17 06:25:05 AM,29.053,,,,,
189,07/25/17 07:25:05 AM,29.152,,,,,
190,07/25/17 08:25:05 AM,29.252,,,,,
191,07/25/17 09:25:05 AM,29.352,,,,,
192,07/25/17 10:25:05 AM,29.552,,,,,
193,07/25/17 11:25:05 AM,29.652,,,,,
194,07/25/17 12:25:05 PM,30.457,,,,,
195,07/25/17 01:25:05 PM,29.953,,,,,
196,07/25/17 02:25:05 PM,29.752,,,,,
197,07/25/17 03:25:05 PM,29.752,,,,,
198,07/25/17 04:25:05 PM,30.154,,,,,
199,07/25/17 05:25:05 PM,30.054,,,,,
200,07/25/17 06:25:05 PM,29.953,,,,,
201,07/25/17 07:25:05 PM,29.953,,,,,
202,07/25/17 08:25:05 PM,29.853,,,,,
203,07/25/17 09:25:05 PM,29.853,,,,,
204,07/25/17 10:25:05 PM,29.752,,,,,
205,07/25/17 11:25:05 PM,29.752,,,,,
206,07/26/17 12:25:05 AM,29.752,,,,,
207,07/26/17 01:25:05 AM,29.652,,,,,
208,07/26/17 02:25:05 AM,29.652,,,,,
209,07/26/17 03:25:05 AM,29.552,,,,,
210,07/26/17 04:25:05 AM,29.452,,,,,
211,07/26/17 05:25:05 AM,29.552,,,,,
212,07/26/17 06:25:05 AM,29.552,,,,,
213,07/26/17 07:25:05 AM,29.552,,,,,
214,07/26/17 08:25:05 AM,29.452,,,,,
215,07/26/17 09:25:05 AM,29.552,,,,,
216,07/26/17 10:25:05 AM,29.652,,,,,
217,07/26/17 11:25:05 AM,29.652,,,,,
218,07/26/17 12:25:05 PM,29.752,,,,,
219,07/26/17 01:25:05 PM,30.054,,,,,
220,07/26/17 02:25:05 PM,30.054,,,,,
221,07/26/17 03:25:05 PM,30.054,,,,,
222,07/26/17 04:25:05 PM,29.853,,,,,
223,07/26/17 05:25:05 PM,30.054,,,,,
224,07/26/17 06:25:05 PM,30.255,,,,,
225,07/26/17 07:25:05 PM,30.154,,,,,
226,07/26/17 08:25:05 PM,30.154,,,,,
227,07/26/17 09:25:05 PM,30.054,,,,,
228,07/26/17 10:25:05 PM,29.953,,,,,
229,07/26/17 11:25:05 PM,29.853,,,,,
230,07/27/17 12:25:05 AM,29.853,,,,,
231,07/27/17 01:25:05 AM,29.752,,,,,
232,07/27/17 02:25:05 AM,29.752,,,,,
233,07/27/17 03:25:05 AM,29.652,,,,,
234,07/27/17 04:25:05 AM,29.652,,,,,
235,07/27/17 05:25:05 AM,29.552,,,,,
236,07/27/17 06:25:05 AM,29.552,,,,,
237,07/27/17 07:25:05 AM,29.552,,,,,
238,07/27/17 08:25:05 AM,29.652,,,,,
239,07/27/17 09:25:05 AM,29.652,,,,,
240,07/27/17 10:25:05 AM,29.652,,,,,
241,07/27/17 11:25:05 AM,29.752,,,,,
242,07/27/17 12:25:05 PM,29.853,,,,,
243,07/27/17 01:25:05 PM,30.054,,,,,
244,07/27/17 02:25:05 PM,30.154,,,,,
245,07/27/17 03:25:05 PM,30.054,,,,,
246,07/27/17 04:25:05 PM,30.054,,,,,
247,07/27/17 05:25:05 PM,29.853,,,,,
248,07/27/17 06:25:05 PM,29.853,,,,,
249,07/27/17 07:25:05 PM,29.752,,,,,
250,07/27/17 08:25:05 PM,29.752,,,,,
251,07/27/17 09:25:05 PM,29.752,,,,,
252,07/27/17 10:25:05 PM,29.752,,,,,
253,07/27/17 11:25:05 PM,29.652,,,,,
254,07/28/17 12:25:05 AM,29.652,,,,,
255,07/28/17 01:25:05 AM,29.552,,,,,
256,07/28/17 02:25:05 AM,29.652,,,,,
257,07/28/17 03:25:05 AM,29.652,,,,,
258,07/28/17 04:25:05 AM,29.452,,,,,
259,07/28/17 05:25:05 AM,29.452,,,,,
260,07/28/17 06:25:05 AM,29.352,,,,,
261,07/28/17 07:25:05 AM,29.352,,,,,
262,07/28/17 08:25:05 AM,29.352,,,,,
263,07/28/17 09:25:05 AM,29.452,,,,,
264,07/28/17 10:25:05 AM,29.652,,,,,
265,07/28/17 11:25:05 AM,29.652,,,,,
266,07/28/17 12:25:05 PM,29.652,,,,,
267,07/28/17 01:25:05 PM,29.752,,,,,
268,07/28/17 02:25:05 PM,29.752,,,,,
269,07/28/17 03:25:05 PM,29.652,,,,,
270,07/28/17 04:25:05 PM,29.552,,,,,
271,07/28/17 05:25:05 PM,29.452,,,,,
272,07/28/17 06:25:05 PM,29.352,,,,,
273,07/28/17 07:25:05 PM,29.252,,,,,
274,07/28/17 08:25:05 PM,29.252,,,,,
275,07/28/17 09:25:05 PM,29.252,,,,,
276,07/28/17 10:25:05 PM,29.252,,,,,
277,07/28/17 11:25:05 PM,29.252,,,,,
278,07/29/17 12:25:05 AM,29.252,,,,,
279,07/29/17 01:25:05 AM,29.152,,,,,
280,07/29/17 02:25:05 AM,29.152,,,,,
281,07/29/17 03:25:05 AM,29.053,,,,,
282,07/29/17 04:25:05 AM,29.053,,,,,
283,07/29/17 05:25:05 AM,29.053,,,,,
284,07/29/17 06:25:05 AM,29.053,,,,,
285,07/29/17 07:25:05 AM,29.053,,,,,
286,07/29/17 08:25:05 AM,29.053,,,,,
287,07/29/17 09:25:05 AM,28.953,,,,,
288,07/29/17 10:25:05 AM,29.053,,,,,
289,07/29/17 11:25:05 AM,29.053,,,,,
290,07/29/17 12:25:05 PM,29.152,,,,,
291,07/29/17 01:25:05 PM,29.152,,,,,
292,07/29/17 02:25:05 PM,29.252,,,,,
293,07/29/17 03:25:05 PM,29.152,,,,,
294,07/29/17 04:25:05 PM,29.152,,,,,
295,07/29/17 05:25:05 PM,29.152,,,,,
296,07/29/17 06:25:05 PM,29.053,,,,,
297,07/29/17 07:25:05 PM,29.053,,,,,
298,07/29/17 08:25:05 PM,28.953,,,,,
299,07/29/17 09:25:05 PM,28.953,,,,,
300,07/29/17 10:25:05 PM,28.953,,,,,
301,07/29/17 11:25:05 PM,28.853,,,,,
302,07/30/17 12:25:05 AM,28.853,,,,,
303,07/30/17 01:25:05 AM,28.853,,,,,
304,07/30/17 02:25:05 AM,28.853,,,,,
305,07/30/17 03:25:05 AM,28.853,,,,,
306,07/30/17 04:25:05 AM,28.853,,,,,
307,07/30/17 05:25:05 AM,28.754,,,,,
308,07/30/17 06:25:05 AM,28.754,,,,,
309,07/30/17 07:25:05 AM,28.754,,,,,
310,07/30/17 08:25:05 AM,28.853,,,,,
311,07/30/17 09:25:05 AM,29.053,,,,,
312,07/30/17 10:25:05 AM,29.352,,,,,
313,07/30/17 11:25:05 AM,29.652,,,,,
314,07/30/17 12:25:05 PM,29.552,,,,,
315,07/30/17 01:25:05 PM,29.652,,,,,
316,07/30/17 02:25:05 PM,29.053,,,,,
317,07/30/17 03:25:05 PM,28.953,,,,,
318,07/30/17 04:25:05 PM,28.953,,,,,
319,07/30/17 05:25:05 PM,28.953,,,,,
320,07/30/17 06:25:05 PM,28.953,,,,,
321,07/30/17 07:25:05 PM,28.853,,,,,
322,07/30/17 08:25:05 PM,28.853,,,,,
323,07/30/17 09:25:05 PM,28.853,,,,,
324,07/30/17 10:25:05 PM,28.853,,,,,
325,07/30/17 11:25:05 PM,28.853,,,,,
326,07/31/17 12:25:05 AM,28.853,,,,,
327,07/31/17 01:25:05 AM,28.853,,,,,
328,07/31/17 02:25:05 AM,28.754,,,,,
329,07/31/17 03:25:05 AM,28.754,,,,,
330,07/31/17 04:25:05 AM,28.754,,,,,
331,07/31/17 05:25:05 AM,28.754,,,,,
332,07/31/17 06:25:05 AM,28.655,,,,,
333,07/31/17 07:25:05 AM,28.655,,,,,
334,07/31/17 08:25:05 AM,28.655,,,,,
335,07/31/17 09:25:05 AM,28.655,,,,,
336,07/31/17 10:25:05 AM,28.655,,,,,
337,07/31/17 11:25:05 AM,28.754,,,,,
338,07/31/17 12:25:05 PM,28.853,,,,,
339,07/31/17 01:25:05 PM,28.953,,,,,
340,07/31/17 02:25:05 PM,29.053,,,,,
341,07/31/17 03:25:05 PM,29.152,,,,,
342,07/31/17 04:25:05 PM,29.152,,,,,
343,07/31/17 05:25:05 PM,29.152,,,,,
344,07/31/17 06:25:05 PM,29.252,,,,,
345,07/31/17 07:25:05 PM,29.252,,,,,
346,07/31/17 08:25:05 PM,29.053,,,,,
347,07/31/17 09:25:05 PM,28.953,,,,,
348,07/31/17 10:25:05 PM,28.953,,,,,
349,07/31/17 11:25:05 PM,28.953,,,,,
350,08/01/2017 00:25,28.953,,,,,
351,08/01/2017 01:25,28.953,,,,,
352,08/01/2017 02:25,28.953,,,,,
353,08/01/2017 03:25,28.853,,,,,
354,08/01/2017 04:25,28.853,,,,,
355,08/01/2017 05:25,28.853,,,,,
356,08/01/2017 06:25,28.853,,,,,
357,08/01/2017 07:25,28.853,,,,,
358,08/01/2017 08:25,28.953,,,,,
359,08/01/2017 09:25,29.053,,,,,
360,08/01/2017 10:25,29.352,,,,,
361,08/01/2017 11:25,29.552,,,,,
362,08/01/2017 12:25,29.853,,,,,
363,08/01/2017 13:25,30.054,,,,,
364,08/01/2017 14:25,30.154,,,,,
365,08/01/2017 15:25,29.853,,,,,
366,08/01/2017 16:25,29.752,,,,,
367,08/01/2017 17:25,29.953,,,,,
368,08/01/2017 18:25,30.054,,,,,
369,08/01/2017 19:25,29.953,,,,,
370,08/01/2017 20:25,29.953,,,,,
371,08/01/2017 21:25,29.752,,,,,
372,08/01/2017 22:25,29.552,,,,,
373,08/01/2017 23:25,29.552,,,,,
374,08/02/2017 00:25,29.452,,,,,
375,08/02/2017 01:25,29.452,,,,,
376,08/02/2017 02:25,29.452,,,,,
377,08/02/2017 03:25,29.352,,,,,
378,08/02/2017 04:25,29.352,,,,,
379,08/02/2017 05:25,29.352,,,,,
380,08/02/2017 06:25,29.252,,,,,
381,08/02/2017 07:25,29.252,,,,,
382,08/02/2017 08:25,29.252,,,,,
383,08/02/2017 09:25,29.252,,,,,
384,08/02/2017 10:25,29.452,,,,,
385,08/02/2017 11:25,30.054,,,,,
386,08/02/2017 12:25,30.255,,,,,
387,08/02/2017 13:25,30.558,,,,,
388,08/02/2017 14:25,30.76,,,,,
389,08/02/2017 15:25,30.255,,,,,
390,08/02/2017 16:25,29.953,,,,,
391,08/02/2017 17:25,29.953,,,,,
392,08/02/2017 18:25,29.953,,,,,
393,08/02/2017 19:25,29.853,,,,,
394,08/02/2017 20:25,29.752,,,,,
395,08/02/2017 21:25,29.652,,,,,
396,08/02/2017 22:25,29.652,,,,,
397,08/02/2017 23:25,29.552,,,,,
398,08/03/2017 00:25,29.452,,,,,
399,08/03/2017 01:25,29.452,,,,,
400,08/03/2017 02:25,29.452,,,,,
401,08/03/2017 03:25,29.352,,,,,
402,08/03/2017 04:25,29.252,,,,,
403,08/03/2017 05:25,29.252,,,,,
404,08/03/2017 06:25,29.152,,,,,
405,08/03/2017 07:25,29.252,,,,,
406,08/03/2017 08:25,29.352,,,,,
407,08/03/2017 09:25,29.252,,,,,
408,08/03/2017 10:25,29.552,,,,,
409,08/03/2017 11:25,29.652,,,,,
410,08/03/2017 12:25,30.356,,,,,
411,08/03/2017 13:25,30.558,,,,,
412,08/03/2017 14:25,29.953,,,,,
413,08/03/2017 15:25,29.752,,,,,
414,08/03/2017 16:25,29.652,,,,,
415,08/03/2017 17:25,29.452,,,,,
416,08/03/2017 18:25,29.452,,,,,
417,08/03/2017 19:25,29.352,,,,,
418,08/03/2017 20:25,29.352,,,,,
419,08/03/2017 21:25,29.252,,,,,
420,08/03/2017 22:25,29.252,,,,,
421,08/03/2017 23:25,29.152,,,,,
422,08/04/2017 00:25,29.152,,,,,
423,08/04/2017 01:25,29.053,,,,,
424,08/04/2017 02:25,29.053,,,,,
425,08/04/2017 03:25,28.953,,,,,
426,08/04/2017 04:25,29.053,,,,,
427,08/04/2017 05:25,29.053,,,,,
428,08/04/2017 06:25,28.953,,,,,
429,08/04/2017 07:25,28.853,,,,,
430,08/04/2017 08:25,28.953,,,,,
431,08/04/2017 09:25,29.053,,,,,
432,08/04/2017 10:25,29.252,,,,,
433,08/04/2017 11:25,29.252,,,,,
434,08/04/2017 12:25,29.452,,,,,
435,08/04/2017 13:25,29.652,,,,,
436,08/04/2017 14:25,29.853,,,,,
437,08/04/2017 15:25,29.953,,,,,
438,08/04/2017 16:25,29.752,,,,,
439,08/04/2017 17:25,29.652,,,,,
440,08/04/2017 18:25,29.452,,,,,
441,08/04/2017 19:25,29.552,,,,,
442,08/04/2017 20:25,29.752,,,,,
443,08/04/2017 21:25,29.652,,,,,
444,08/04/2017 22:25,29.352,,,,,
445,08/04/2017 23:25,29.053,,,,,
446,08/05/2017 00:25,29.352,,,,,
447,08/05/2017 01:25,29.053,,,,,
448,08/05/2017 02:25,28.953,,,,,
449,08/05/2017 03:25,28.853,,,,,
450,08/05/2017 04:25,28.754,,,,,
451,08/05/2017 05:25,28.853,,,,,
452,08/05/2017 06:25,28.456,,,,,
453,08/05/2017 07:25,28.456,,,,,
454,08/05/2017 08:25,28.655,,,,,
455,08/05/2017 09:25,28.853,,,,,
456,08/05/2017 10:25,28.655,,,,,
457,08/05/2017 11:25,28.655,,,,,
458,08/05/2017 12:25,28.555,,,,,
459,08/05/2017 13:25,28.853,,,,,
460,08/05/2017 14:25,29.252,,,,,
461,08/05/2017 15:25,29.252,,,,,
462,08/05/2017 16:25,29.152,,,,,
463,08/05/2017 17:25,28.953,,,,,
464,08/05/2017 18:25,28.853,,,,,
465,08/05/2017 19:25,28.754,,,,,
466,08/05/2017 20:25,28.754,,,,,
467,08/05/2017 21:25,28.655,,,,,
468,08/05/2017 22:25,28.655,,,,,
469,08/05/2017 23:25,28.655,,,,,
470,08/06/2017 00:25,28.655,,,,,
471,08/06/2017 01:25,28.655,,,,,
472,08/06/2017 02:25,28.655,,,,,
473,08/06/2017 03:25,28.655,,,,,
474,08/06/2017 04:25,28.555,,,,,
475,08/06/2017 05:25,28.555,,,,,
476,08/06/2017 06:25,28.555,,,,,
477,08/06/2017 07:25,28.555,,,,,
478,08/06/2017 08:25,28.655,,,,,
479,08/06/2017 09:25,28.953,,,,,
480,08/06/2017 10:25,29.252,,,,,
481,08/06/2017 11:25,29.552,,,,,
482,08/06/2017 12:25,29.652,,,,,
483,08/06/2017 13:25,30.154,,,,,
484,08/06/2017 14:25,29.853,,,,,
485,08/06/2017 15:25,30.356,,,,,
486,08/06/2017 16:25,30.255,,,,,
487,08/06/2017 17:25,30.356,,,,,
488,08/06/2017 18:25,30.255,,,,,
489,08/06/2017 19:25,30.154,,,,,
490,08/06/2017 20:25,30.054,,,,,
491,08/06/2017 21:25,30.054,,,,,
492,08/06/2017 22:25,29.652,,,,,
493,08/06/2017 23:25,29.652,,,,,
494,08/07/2017 00:25,29.552,,,,,
495,08/07/2017 01:25,29.552,,,,,
496,08/07/2017 02:25,29.552,,,,,
497,08/07/2017 03:25,29.552,,,,,
498,08/07/2017 04:25,29.452,,,,,
499,08/07/2017 05:25,29.452,,,,,
500,08/07/2017 06:25,29.452,,,,,
501,08/07/2017 07:25,29.452,,,,,
502,08/07/2017 08:25,29.552,,,,,
503,08/07/2017 09:25,29.652,,,,,
504,08/07/2017 10:25,29.853,,,,,
505,08/07/2017 11:25,29.953,,,,,
506,08/07/2017 12:25,30.154,,,,,
507,08/07/2017 13:25,30.356,,,,,
508,08/07/2017 14:25,30.356,,,,,
509,08/07/2017 15:25,30.76,,,,,
510,08/07/2017 16:25,30.255,,,,,
511,08/07/2017 17:25,30.154,,,,,
512,08/07/2017 18:25,30.154,,,,,
513,08/07/2017 19:25,30.255,,,,,
514,08/07/2017 20:25,30.154,,,,,
515,08/07/2017 21:25,30.054,,,,,
516,08/07/2017 22:25,30.054,,,,,
517,08/07/2017 23:25,29.953,,,,,
518,08/08/2017 00:25,29.853,,,,,
519,08/08/2017 01:25,29.853,,,,,
520,08/08/2017 02:25,29.752,,,,,
521,08/08/2017 03:25,29.752,,,,,
522,08/08/2017 04:25,29.652,,,,,
523,08/08/2017 05:25,29.652,,,,,
524,08/08/2017 06:25,29.652,,,,,
525,08/08/2017 07:25,29.652,,,,,
526,08/08/2017 08:25,29.652,,,,,
527,08/08/2017 09:25,29.752,,,,,
528,08/08/2017 10:25,30.255,,,,,
529,08/08/2017 11:25,30.76,,,,,
530,08/08/2017 12:25,30.659,,,,,
531,08/08/2017 13:25,30.356,,,,,
532,08/08/2017 14:25,30.154,,,,,
533,08/08/2017 15:25,30.054,,,,,
534,08/08/2017 16:25,29.853,,,,,
535,08/08/2017 17:25,29.752,,,,,
536,08/08/2017 18:25,29.853,,,,,
537,08/08/2017 19:25,29.652,,,,,
538,08/08/2017 20:25,29.752,,,,,
539,08/08/2017 21:25,29.652,,,,,
540,08/08/2017 22:25,29.652,,,,,
541,08/08/2017 23:25,29.552,,,,,
542,08/09/2017 00:25,29.652,,,,,
543,08/09/2017 01:25,29.652,,,,,
544,08/09/2017 02:25,29.752,,,,,
545,08/09/2017 03:25,29.752,,,,,
546,08/09/2017 04:25,29.752,,,,,
547,08/09/2017 05:25,29.652,,,,,
548,08/09/2017 06:25,29.652,,,,,
549,08/09/2017 07:25,29.652,,,,,
550,08/09/2017 08:25,29.652,,,,,
551,08/09/2017 09:25,29.652,,,,,
552,08/09/2017 10:25,29.752,,,,,
553,08/09/2017 11:25,29.853,,,,,
554,08/09/2017 12:25,30.255,,,,,
555,08/09/2017 13:25,30.356,,,,,
556,08/09/2017 14:25,30.154,,,,,
557,08/09/2017 15:25,30.154,,,,,
558,08/09/2017 16:25,30.154,,,,,
559,08/09/2017 17:25,30.054,,,,,
560,08/09/2017 18:25,30.054,,,,,
561,08/09/2017 19:25,29.953,,,,,
562,08/09/2017 20:25,29.953,,,,,
563,08/09/2017 21:25,29.953,,,,,
564,08/09/2017 22:25,29.953,,,,,
565,08/09/2017 23:25,29.953,,,,,
566,08/10/2017 00:25,29.853,,,,,
567,08/10/2017 01:25,29.853,,,,,
568,08/10/2017 02:25,30.054,,,,,
