Plot Title: Carmen_STRI_Panama,,,,
#,Date Time,,,
1832,7/30/2018 13:30,28.555,,
1833,7/30/2018 14:00,28.456,,
1834,7/30/2018 14:30,28.555,,
1835,7/30/2018 15:00,28.555,,
1836,7/30/2018 15:30,28.555,,
1837,7/30/2018 16:00,28.555,,
1838,7/30/2018 16:30,28.555,,
1839,7/30/2018 17:00,28.555,,
1840,7/30/2018 17:30,28.555,,
1841,7/30/2018 18:00,28.555,,
1842,7/30/2018 18:30,28.555,,
1843,7/30/2018 19:00,28.555,,
1844,7/30/2018 19:30,28.555,,
1845,7/30/2018 20:00,28.555,,
1846,7/30/2018 20:30,28.555,,
1847,7/30/2018 21:00,28.555,,
1848,7/30/2018 21:30,28.456,,
1849,7/30/2018 22:00,28.456,,
1850,7/30/2018 22:30,28.456,,
1851,7/30/2018 23:00,28.456,,
1852,7/30/2018 23:30,28.456,,
1853,7/31/2018 0:00,28.456,,
1854,7/31/2018 0:30,28.357,,
1855,7/31/2018 1:00,28.357,,
1856,7/31/2018 1:30,28.357,,
1857,7/31/2018 2:00,28.258,,
1858,7/31/2018 2:30,28.357,,
1859,7/31/2018 3:00,28.258,,
1860,7/31/2018 3:30,28.357,,
1861,7/31/2018 4:00,28.357,,
1862,7/31/2018 4:30,28.258,,
1863,7/31/2018 5:00,28.258,,
1864,7/31/2018 5:30,28.258,,
1865,7/31/2018 6:00,28.258,,
1866,7/31/2018 6:30,28.258,,
1867,7/31/2018 7:00,28.159,,
1868,7/31/2018 7:30,28.258,,
1869,7/31/2018 8:00,28.258,,
1870,7/31/2018 8:30,28.159,,
1871,7/31/2018 9:00,28.159,,
1872,7/31/2018 9:30,28.159,,
1873,7/31/2018 10:00,28.159,,
1874,7/31/2018 10:30,28.159,,
1875,7/31/2018 11:00,28.258,,
1876,7/31/2018 11:30,28.258,,
1877,7/31/2018 12:00,28.357,,
1878,7/31/2018 12:30,28.555,,
1879,7/31/2018 13:00,28.555,,
1880,7/31/2018 13:30,28.555,,
1881,7/31/2018 14:00,28.555,,
1882,7/31/2018 14:30,28.655,,
1883,7/31/2018 15:00,28.853,,
1884,7/31/2018 15:30,28.853,,
1885,7/31/2018 16:00,28.754,,
1886,7/31/2018 16:30,28.555,,
1887,7/31/2018 17:00,28.456,,
1888,7/31/2018 17:30,28.456,,
1889,7/31/2018 18:00,28.655,,
1890,7/31/2018 18:30,28.555,,
1891,7/31/2018 19:00,28.555,,
1892,7/31/2018 19:30,28.555,,
1893,7/31/2018 20:00,28.555,,
1894,7/31/2018 20:30,28.555,,
1895,7/31/2018 21:00,28.555,,
1896,7/31/2018 21:30,28.456,,
1897,7/31/2018 22:00,28.456,,
1898,7/31/2018 22:30,28.456,,
1899,7/31/2018 23:00,28.456,,
1900,7/31/2018 23:30,28.456,,
1901,8/1/2018 0:00,28.456,,
1902,8/1/2018 0:30,28.357,,
1903,8/1/2018 1:00,28.357,,
1904,8/1/2018 1:30,28.357,,
1905,8/1/2018 2:00,28.357,,
1906,8/1/2018 2:30,28.357,,
1907,8/1/2018 3:00,28.357,,
1908,8/1/2018 3:30,28.357,,
1909,8/1/2018 4:00,28.456,,
1910,8/1/2018 4:30,28.456,,
1911,8/1/2018 5:00,28.456,,
1912,8/1/2018 5:30,28.456,,
1913,8/1/2018 6:00,28.456,,
1914,8/1/2018 6:30,28.357,,
1915,8/1/2018 7:00,28.357,,
1916,8/1/2018 7:30,28.357,,
1917,8/1/2018 8:00,28.357,,
1918,8/1/2018 8:30,28.357,,
1919,8/1/2018 9:00,28.357,,
1920,8/1/2018 9:30,28.357,,
1921,8/1/2018 10:00,28.456,,
1922,8/1/2018 10:30,28.555,,
1923,8/1/2018 11:00,28.456,,
1924,8/1/2018 11:30,28.555,,
1925,8/1/2018 12:00,28.555,,
1926,8/1/2018 12:30,28.655,,
1927,8/1/2018 13:00,28.655,,
1928,8/1/2018 13:30,28.754,,
1929,8/1/2018 14:00,28.754,,
1930,8/1/2018 14:30,28.754,,
1931,8/1/2018 15:00,28.853,,
1932,8/1/2018 15:30,28.953,,
1933,8/1/2018 16:00,28.853,,
1934,8/1/2018 16:30,28.853,,
1935,8/1/2018 17:00,28.853,,
1936,8/1/2018 17:30,28.853,,
1937,8/1/2018 18:00,28.853,,
1938,8/1/2018 18:30,28.853,,
1939,8/1/2018 19:00,28.853,,
1940,8/1/2018 19:30,28.754,,
1941,8/1/2018 20:00,28.754,,
1942,8/1/2018 20:30,28.655,,
1943,8/1/2018 21:00,28.655,,
1944,8/1/2018 21:30,28.655,,
1945,8/1/2018 22:00,28.655,,
1946,8/1/2018 22:30,28.655,,
1947,8/1/2018 23:00,28.655,,
1948,8/1/2018 23:30,28.655,,
1949,8/2/2018 0:00,28.555,,
1950,8/2/2018 0:30,28.555,,
1951,8/2/2018 1:00,28.555,,
1952,8/2/2018 1:30,28.555,,
1953,8/2/2018 2:00,28.555,,
1954,8/2/2018 2:30,28.555,,
1955,8/2/2018 3:00,28.555,,
1956,8/2/2018 3:30,28.555,,
1957,8/2/2018 4:00,28.555,,
1958,8/2/2018 4:30,28.456,,
1959,8/2/2018 5:00,28.555,,
1960,8/2/2018 5:30,28.555,,
1961,8/2/2018 6:00,28.555,,
1962,8/2/2018 6:30,28.555,,
1963,8/2/2018 7:00,28.555,,
1964,8/2/2018 7:30,28.456,,
1965,8/2/2018 8:00,28.456,,
1966,8/2/2018 8:30,28.456,,
1967,8/2/2018 9:00,28.456,,
1968,8/2/2018 9:30,28.555,,
1969,8/2/2018 10:00,28.555,,
1970,8/2/2018 10:30,28.555,,
1971,8/2/2018 11:00,28.655,,
1972,8/2/2018 11:30,28.754,,
1973,8/2/2018 12:00,28.953,,
1974,8/2/2018 12:30,29.152,,
1975,8/2/2018 13:00,29.252,,
1976,8/2/2018 13:30,29.252,,
1977,8/2/2018 14:00,29.452,,
1978,8/2/2018 14:30,29.452,,
1979,8/2/2018 15:00,29.352,,
1980,8/2/2018 15:30,29.252,,
1981,8/2/2018 16:00,29.352,,
1982,8/2/2018 16:30,29.352,,
1983,8/2/2018 17:00,29.352,,
1984,8/2/2018 17:30,29.252,,
1985,8/2/2018 18:00,29.152,,
1986,8/2/2018 18:30,29.152,,
1987,8/2/2018 19:00,29.152,,
1988,8/2/2018 19:30,29.152,,
1989,8/2/2018 20:00,29.152,,
1990,8/2/2018 20:30,29.152,,
1991,8/2/2018 21:00,29.152,,
1992,8/2/2018 21:30,29.152,,
1993,8/2/2018 22:00,29.152,,
1994,8/2/2018 22:30,29.152,,
1995,8/2/2018 23:00,29.152,,
1996,8/2/2018 23:30,29.152,,
1997,8/3/2018 0:00,29.152,,
1998,8/3/2018 0:30,29.053,,
1999,8/3/2018 1:00,29.053,,
2000,8/3/2018 1:30,29.053,,
2001,8/3/2018 2:00,29.053,,
2002,8/3/2018 2:30,29.053,,
2003,8/3/2018 3:00,29.053,,
2004,8/3/2018 3:30,29.053,,
2005,8/3/2018 4:00,29.053,,
2006,8/3/2018 4:30,29.053,,
2007,8/3/2018 5:00,29.053,,
2008,8/3/2018 5:30,29.152,,
2009,8/3/2018 6:00,29.152,,
2010,8/3/2018 6:30,29.152,,
2011,8/3/2018 7:00,29.152,,
2012,8/3/2018 7:30,29.152,,
2013,8/3/2018 8:00,29.152,,
2014,8/3/2018 8:30,29.152,,
2015,8/3/2018 9:00,29.152,,
2016,8/3/2018 9:30,29.152,,
2017,8/3/2018 10:00,29.252,,
2018,8/3/2018 10:30,29.352,,
2019,8/3/2018 11:00,29.352,,
2020,8/3/2018 11:30,29.552,,
2021,8/3/2018 12:00,29.552,,
2022,8/3/2018 12:30,29.652,,
2023,8/3/2018 13:00,29.752,,
2024,8/3/2018 13:30,29.752,,
2025,8/3/2018 14:00,29.752,,
2026,8/3/2018 14:30,29.752,,
2027,8/3/2018 15:00,29.853,,
2028,8/3/2018 15:30,29.953,,
2029,8/3/2018 16:00,29.953,,
2030,8/3/2018 16:30,29.853,,
2031,8/3/2018 17:00,29.853,,
2032,8/3/2018 17:30,29.752,,
2033,8/3/2018 18:00,29.652,,
2034,8/3/2018 18:30,29.652,,
2035,8/3/2018 19:00,29.652,,
2036,8/3/2018 19:30,29.552,,
2037,8/3/2018 20:00,29.552,,
2038,8/3/2018 20:30,29.552,,
2039,8/3/2018 21:00,29.452,,
2040,8/3/2018 21:30,29.452,,
2041,8/3/2018 22:00,29.452,,
2042,8/3/2018 22:30,29.452,,
2043,8/3/2018 23:00,29.452,,
2044,8/3/2018 23:30,29.352,,
2045,8/4/2018 0:00,29.352,,
2046,8/4/2018 0:30,29.352,,
2047,8/4/2018 1:00,29.352,,
2048,8/4/2018 1:30,29.352,,
2049,8/4/2018 2:00,29.352,,
2050,8/4/2018 2:30,29.252,,
2051,8/4/2018 3:00,29.252,,
2052,8/4/2018 3:30,29.252,,
2053,8/4/2018 4:00,29.252,,
2054,8/4/2018 4:30,29.252,,
2055,8/4/2018 5:00,29.252,,
2056,8/4/2018 5:30,29.252,,
2057,8/4/2018 6:00,29.152,,
2058,8/4/2018 6:30,29.252,,
2059,8/4/2018 7:00,29.152,,
2060,8/4/2018 7:30,29.152,,
2061,8/4/2018 8:00,29.152,,
2062,8/4/2018 8:30,29.152,,
2063,8/4/2018 9:00,29.053,,
2064,8/4/2018 9:30,29.053,,
2065,8/4/2018 10:00,29.053,,
2066,8/4/2018 10:30,29.152,,
2067,8/4/2018 11:00,29.252,,
2068,8/4/2018 11:30,29.352,,
2069,8/4/2018 12:00,29.352,,
2070,8/4/2018 12:30,29.552,,
2071,8/4/2018 13:00,29.452,,
2072,8/4/2018 13:30,29.552,,
2073,8/4/2018 14:00,29.652,,
2074,8/4/2018 14:30,29.452,,
2075,8/4/2018 15:00,29.252,,
2076,8/4/2018 15:30,29.352,,
2077,8/4/2018 16:00,29.352,,
2078,8/4/2018 16:30,29.252,,
2079,8/4/2018 17:00,29.252,,
2080,8/4/2018 17:30,29.252,,
2081,8/4/2018 18:00,29.252,,
2082,8/4/2018 18:30,29.152,,
2083,8/4/2018 19:00,29.152,,
2084,8/4/2018 19:30,29.053,,
2085,8/4/2018 20:00,29.053,,
2086,8/4/2018 20:30,29.053,,
2087,8/4/2018 21:00,28.953,,
2088,8/4/2018 21:30,28.853,,
2089,8/4/2018 22:00,28.853,,
2090,8/4/2018 22:30,28.754,,
2091,8/4/2018 23:00,28.754,,
2092,8/4/2018 23:30,28.754,,
2093,8/5/2018 0:00,28.754,,
2094,8/5/2018 0:30,28.655,,
2095,8/5/2018 1:00,28.655,,
2096,8/5/2018 1:30,28.754,,
2097,8/5/2018 2:00,28.655,,
2098,8/5/2018 2:30,28.655,,
2099,8/5/2018 3:00,28.655,,
2100,8/5/2018 3:30,28.555,,
2101,8/5/2018 4:00,28.655,,
2102,8/5/2018 4:30,28.655,,
2103,8/5/2018 5:00,28.655,,
2104,8/5/2018 5:30,28.555,,
2105,8/5/2018 6:00,28.555,,
2106,8/5/2018 6:30,28.555,,
2107,8/5/2018 7:00,28.456,,
2108,8/5/2018 7:30,28.456,,
2109,8/5/2018 8:00,28.555,,
2110,8/5/2018 8:30,28.555,,
2111,8/5/2018 9:00,28.555,,
2112,8/5/2018 9:30,28.655,,
2113,8/5/2018 10:00,28.655,,
2114,8/5/2018 10:30,28.655,,
2115,8/5/2018 11:00,28.754,,
2116,8/5/2018 11:30,28.853,,
2117,8/5/2018 12:00,28.953,,
2118,8/5/2018 12:30,29.152,,
2119,8/5/2018 13:00,29.152,,
2120,8/5/2018 13:30,29.152,,
2121,8/5/2018 14:00,29.152,,
2122,8/5/2018 14:30,28.953,,
2123,8/5/2018 15:00,29.152,,
2124,8/5/2018 15:30,29.152,,
2125,8/5/2018 16:00,29.152,,
2126,8/5/2018 16:30,29.053,,
2127,8/5/2018 17:00,29.053,,
2128,8/5/2018 17:30,29.152,,
2129,8/5/2018 18:00,29.152,,
2130,8/5/2018 18:30,29.252,,
2131,8/5/2018 19:00,29.152,,
2132,8/5/2018 19:30,29.053,,
2133,8/5/2018 20:00,29.053,,
2134,8/5/2018 20:30,28.953,,
2135,8/5/2018 21:00,28.953,,
2136,8/5/2018 21:30,28.853,,
2137,8/5/2018 22:00,28.853,,
2138,8/5/2018 22:30,28.853,,
2139,8/5/2018 23:00,28.754,,
2140,8/5/2018 23:30,28.754,,
2141,8/6/2018 0:00,28.655,,
2142,8/6/2018 0:30,28.655,,
2143,8/6/2018 1:00,28.655,,
2144,8/6/2018 1:30,28.655,,
2145,8/6/2018 2:00,28.655,,
2146,8/6/2018 2:30,28.655,,
2147,8/6/2018 3:00,28.655,,
2148,8/6/2018 3:30,28.655,,
2149,8/6/2018 4:00,28.655,,
2150,8/6/2018 4:30,28.655,,
2151,8/6/2018 5:00,28.555,,
2152,8/6/2018 5:30,28.456,,
2153,8/6/2018 6:00,28.555,,
2154,8/6/2018 6:30,28.456,,
2155,8/6/2018 7:00,28.456,,
2156,8/6/2018 7:30,28.456,,
2157,8/6/2018 8:00,28.456,,
2158,8/6/2018 8:30,28.456,,
2159,8/6/2018 9:00,28.456,,
2160,8/6/2018 9:30,28.357,,
2161,8/6/2018 10:00,28.456,,
2162,8/6/2018 10:30,28.456,,
2163,8/6/2018 11:00,28.555,,
2164,8/6/2018 11:30,28.655,,
2165,8/6/2018 12:00,28.655,,
2166,8/6/2018 12:30,28.754,,
2167,8/6/2018 13:00,28.853,,
2168,8/6/2018 13:30,28.853,,
2169,8/6/2018 14:00,28.953,,
2170,8/6/2018 14:30,28.953,,
2171,8/6/2018 15:00,28.953,,
2172,8/6/2018 15:30,29.053,,
2173,8/6/2018 16:00,28.953,,
2174,8/6/2018 16:30,28.953,,
2175,8/6/2018 17:00,28.953,,
2176,8/6/2018 17:30,28.953,,
2177,8/6/2018 18:00,28.953,,
2178,8/6/2018 18:30,28.853,,
2179,8/6/2018 19:00,28.953,,
2180,8/6/2018 19:30,28.853,,
2181,8/6/2018 20:00,28.853,,
2182,8/6/2018 20:30,28.754,,
2183,8/6/2018 21:00,28.754,,
2184,8/6/2018 21:30,28.754,,
2185,8/6/2018 22:00,28.754,,
2186,8/6/2018 22:30,28.754,,
2187,8/6/2018 23:00,28.754,,
2188,8/6/2018 23:30,28.655,,
2189,8/7/2018 0:00,28.655,,
2190,8/7/2018 0:30,28.655,,
2191,8/7/2018 1:00,28.655,,
2192,8/7/2018 1:30,28.655,,
2193,8/7/2018 2:00,28.655,,
2194,8/7/2018 2:30,28.655,,
2195,8/7/2018 3:00,28.655,,
2196,8/7/2018 3:30,28.655,,
2197,8/7/2018 4:00,28.555,,
2198,8/7/2018 4:30,28.555,,
2199,8/7/2018 5:00,28.555,,
2200,8/7/2018 5:30,28.555,,
2201,8/7/2018 6:00,28.555,,
2202,8/7/2018 6:30,28.555,,
2203,8/7/2018 7:00,28.555,,
2204,8/7/2018 7:30,28.555,,
2205,8/7/2018 8:00,28.456,,
2206,8/7/2018 8:30,28.555,,
2207,8/7/2018 9:00,28.555,,
2208,8/7/2018 9:30,28.456,,
2209,8/7/2018 10:00,28.456,,
2210,8/7/2018 10:30,28.555,,
2211,8/7/2018 11:00,28.555,,
2212,8/7/2018 11:30,28.555,,
2213,8/7/2018 12:00,28.655,,
2214,8/7/2018 12:30,28.655,,
2215,8/7/2018 13:00,28.754,,
2216,8/7/2018 13:30,28.754,,
2217,8/7/2018 14:00,28.853,,
2218,8/7/2018 14:30,28.953,,
2219,8/7/2018 15:00,28.953,,
2220,8/7/2018 15:30,28.953,,
2221,8/7/2018 16:00,29.053,,
2222,8/7/2018 16:30,28.953,,
2223,8/7/2018 17:00,29.053,,
2224,8/7/2018 17:30,29.053,,
2225,8/7/2018 18:00,29.053,,
2226,8/7/2018 18:30,29.053,,
2227,8/7/2018 19:00,29.053,,
2228,8/7/2018 19:30,29.053,,
2229,8/7/2018 20:00,29.053,,
2230,8/7/2018 20:30,29.053,,
2231,8/7/2018 21:00,28.953,,
2232,8/7/2018 21:30,28.953,,
2233,8/7/2018 22:00,28.953,,
2234,8/7/2018 22:30,28.953,,
2235,8/7/2018 23:00,28.853,,
2236,8/7/2018 23:30,28.754,,
2237,8/8/2018 0:00,28.754,,
2238,8/8/2018 0:30,28.754,,
2239,8/8/2018 1:00,28.754,,
2240,8/8/2018 1:30,28.754,,
2241,8/8/2018 2:00,28.754,,
2242,8/8/2018 2:30,28.754,,
2243,8/8/2018 3:00,28.754,,
2244,8/8/2018 3:30,28.655,,
2245,8/8/2018 4:00,28.655,,
2246,8/8/2018 4:30,28.655,,
2247,8/8/2018 5:00,28.655,,
2248,8/8/2018 5:30,28.655,,
2249,8/8/2018 6:00,28.655,,
2250,8/8/2018 6:30,28.655,,
2251,8/8/2018 7:00,28.555,,
2252,8/8/2018 7:30,28.555,,
2253,8/8/2018 8:00,28.456,,
2254,8/8/2018 8:30,28.456,,
2255,8/8/2018 9:00,28.456,,
2256,8/8/2018 9:30,28.456,,
2257,8/8/2018 10:00,28.456,,
2258,8/8/2018 10:30,28.655,,
2259,8/8/2018 11:00,28.555,,
2260,8/8/2018 11:30,28.754,,
2261,8/8/2018 12:00,28.655,,
2262,8/8/2018 12:30,28.655,,
2263,8/8/2018 13:00,28.853,,
2264,8/8/2018 13:30,28.953,,
2265,8/8/2018 14:00,28.853,,
2266,8/8/2018 14:30,28.953,,
2267,8/8/2018 15:00,29.152,,
2268,8/8/2018 15:30,29.152,,
2269,8/8/2018 16:00,29.152,,
2270,8/8/2018 16:30,29.252,,
2271,8/8/2018 17:00,29.352,,
2272,8/8/2018 17:30,29.352,,
2273,8/8/2018 18:00,29.252,,
2274,8/8/2018 18:30,29.252,,
2275,8/8/2018 19:00,29.252,,
2276,8/8/2018 19:30,29.252,,
2277,8/8/2018 20:00,29.252,,
2278,8/8/2018 20:30,29.152,,
2279,8/8/2018 21:00,29.053,,
2280,8/8/2018 21:30,29.053,,
2281,8/8/2018 22:00,28.953,,
2282,8/8/2018 22:30,28.953,,
2283,8/8/2018 23:00,28.853,,
2284,8/8/2018 23:30,28.853,,
2285,8/9/2018 0:00,28.754,,
2286,8/9/2018 0:30,28.655,,
2287,8/9/2018 1:00,28.555,,
2288,8/9/2018 1:30,28.555,,
2289,8/9/2018 2:00,28.555,,
2290,8/9/2018 2:30,28.555,,
2291,8/9/2018 3:00,28.555,,
2292,8/9/2018 3:30,28.456,,
2293,8/9/2018 4:00,28.357,,
2294,8/9/2018 4:30,28.456,,
2295,8/9/2018 5:00,28.456,,
2296,8/9/2018 5:30,28.456,,
2297,8/9/2018 6:00,28.456,,
2298,8/9/2018 6:30,28.456,,
2299,8/9/2018 7:00,28.456,,
2300,8/9/2018 7:30,28.357,,
2301,8/9/2018 8:00,28.357,,
2302,8/9/2018 8:30,28.357,,
2303,8/9/2018 9:00,28.357,,
2304,8/9/2018 9:30,28.357,,
2305,8/9/2018 10:00,28.456,,
2306,8/9/2018 10:30,28.357,,
2307,8/9/2018 11:00,28.357,,
2308,8/9/2018 11:30,28.456,,
2309,8/9/2018 12:00,28.456,,
2310,8/9/2018 12:30,28.555,,
2311,8/9/2018 13:00,28.555,,
2312,8/9/2018 13:30,28.555,,
2313,8/9/2018 14:00,28.953,,
2314,8/9/2018 14:30,29.252,,
2315,8/9/2018 15:00,28.853,,
2316,8/9/2018 15:30,28.853,,
2317,8/9/2018 16:00,28.754,,
2318,8/9/2018 16:30,28.655,,
2319,8/9/2018 17:00,28.655,,
2320,8/9/2018 17:30,28.655,,
2321,8/9/2018 18:00,28.655,,
2322,8/9/2018 18:30,28.555,,
2323,8/9/2018 19:00,28.555,,
2324,8/9/2018 19:30,28.555,,
2325,8/9/2018 20:00,28.555,,
2326,8/9/2018 20:30,28.456,,
2327,8/9/2018 21:00,28.456,,
2328,8/9/2018 21:30,28.456,,
2329,8/9/2018 22:00,28.456,,
2330,8/9/2018 22:30,28.456,,
2331,8/9/2018 23:00,28.456,,
2332,8/9/2018 23:30,28.456,,
2333,8/10/2018 0:00,28.754,,
2334,8/10/2018 0:30,28.754,,
2335,8/10/2018 1:00,28.754,,
2336,8/10/2018 1:30,28.754,,
2337,8/10/2018 2:00,28.754,,
2338,8/10/2018 2:30,28.655,,
2339,8/10/2018 3:00,28.655,,
2340,8/10/2018 3:30,28.655,,
2341,8/10/2018 4:00,28.555,,
2342,8/10/2018 4:30,28.555,,
2343,8/10/2018 5:00,28.555,,
2344,8/10/2018 5:30,28.555,,
2345,8/10/2018 6:00,28.555,,
2346,8/10/2018 6:30,28.555,,
2347,8/10/2018 7:00,28.555,,
2348,8/10/2018 7:30,28.555,,
2349,8/10/2018 8:00,28.555,,
2350,8/10/2018 8:30,28.555,,
2351,8/10/2018 9:00,28.555,,
2352,8/10/2018 9:30,28.555,,
2353,8/10/2018 10:00,28.555,,
2354,8/10/2018 10:30,28.655,,
2355,8/10/2018 11:00,28.655,,
2356,8/10/2018 11:30,28.754,,
2357,8/10/2018 12:00,28.953,,
2358,8/10/2018 12:30,29.152,,
2359,8/10/2018 13:00,29.152,,
2360,8/10/2018 13:30,28.953,,
2361,8/10/2018 14:00,28.754,,
2362,8/10/2018 14:30,28.754,,
2363,8/10/2018 15:00,28.655,,
2364,8/10/2018 15:30,28.754,,
2365,8/10/2018 16:00,28.853,,
2366,8/10/2018 16:30,28.853,,
2367,8/10/2018 17:00,28.853,,
2368,8/10/2018 17:30,28.853,,
2369,8/10/2018 18:00,28.953,,
2370,8/10/2018 18:30,28.853,,
2371,8/10/2018 19:00,28.853,,
2372,8/10/2018 19:30,28.853,,
2373,8/10/2018 20:00,29.053,,
2374,8/10/2018 20:30,29.053,,
2375,8/10/2018 21:00,28.953,,
2376,8/10/2018 21:30,28.953,,
2377,8/10/2018 22:00,28.953,,
2378,8/10/2018 22:30,28.853,,
2379,8/10/2018 23:00,28.853,,
2380,8/10/2018 23:30,28.853,,
2381,8/11/2018 0:00,28.853,,
2382,8/11/2018 0:30,28.853,,
2383,8/11/2018 1:00,28.853,,
2384,8/11/2018 1:30,28.853,,
2385,8/11/2018 2:00,28.754,,
2386,8/11/2018 2:30,28.754,,
2387,8/11/2018 3:00,28.754,,
2388,8/11/2018 3:30,28.754,,
2389,8/11/2018 4:00,28.754,,
2390,8/11/2018 4:30,28.754,,
2391,8/11/2018 5:00,28.754,,
2392,8/11/2018 5:30,28.754,,
2393,8/11/2018 6:00,28.655,,
2394,8/11/2018 6:30,28.655,,
2395,8/11/2018 7:00,28.655,,
2396,8/11/2018 7:30,28.655,,
2397,8/11/2018 8:00,28.754,,
2398,8/11/2018 8:30,28.655,,
2399,8/11/2018 9:00,28.655,,
2400,8/11/2018 9:30,28.754,,
2401,8/11/2018 10:00,28.853,,
2402,8/11/2018 10:30,28.953,,
2403,8/11/2018 11:00,28.953,,
2404,8/11/2018 11:30,29.252,,
2405,8/11/2018 12:00,29.352,,
2406,8/11/2018 12:30,29.352,,
2407,8/11/2018 13:00,29.452,,
2408,8/11/2018 13:30,29.452,,
2409,8/11/2018 14:00,29.352,,
2410,8/11/2018 14:30,29.252,,
2411,8/11/2018 15:00,29.152,,
2412,8/11/2018 15:30,29.252,,
2413,8/11/2018 16:00,29.352,,
2414,8/11/2018 16:30,29.352,,
2415,8/11/2018 17:00,29.552,,
2416,8/11/2018 17:30,29.652,,
2417,8/11/2018 18:00,29.652,,
2418,8/11/2018 18:30,29.652,,
2419,8/11/2018 19:00,29.652,,
2420,8/11/2018 19:30,29.652,,
2421,8/11/2018 20:00,29.652,,
2422,8/11/2018 20:30,29.652,,
2423,8/11/2018 21:00,29.652,,
2424,8/11/2018 21:30,29.652,,
2425,8/11/2018 22:00,29.552,,
2426,8/11/2018 22:30,29.552,,
2427,8/11/2018 23:00,29.452,,
2428,8/11/2018 23:30,29.552,,
2429,8/12/2018 0:00,29.552,,
2430,8/12/2018 0:30,29.452,,
2431,8/12/2018 1:00,29.452,,
2432,8/12/2018 1:30,29.452,,
2433,8/12/2018 2:00,29.452,,
2434,8/12/2018 2:30,29.352,,
2435,8/12/2018 3:00,29.352,,
2436,8/12/2018 3:30,29.352,,
2437,8/12/2018 4:00,29.352,,
2438,8/12/2018 4:30,29.352,,
2439,8/12/2018 5:00,29.352,,
2440,8/12/2018 5:30,29.252,,
2441,8/12/2018 6:00,29.252,,
2442,8/12/2018 6:30,29.152,,
2443,8/12/2018 7:00,29.152,,
2444,8/12/2018 7:30,29.152,,
2445,8/12/2018 8:00,29.152,,
2446,8/12/2018 8:30,29.152,,
2447,8/12/2018 9:00,29.152,,
2448,8/12/2018 9:30,29.252,,
2449,8/12/2018 10:00,29.252,,
2450,8/12/2018 10:30,29.352,,
2451,8/12/2018 11:00,29.352,,
2452,8/12/2018 11:30,29.452,,
2453,8/12/2018 12:00,29.452,,
2454,8/12/2018 12:30,29.552,,
2455,8/12/2018 13:00,29.552,,
2456,8/12/2018 13:30,29.552,,
2457,8/12/2018 14:00,29.552,,
2458,8/12/2018 14:30,29.452,,
2459,8/12/2018 15:00,29.352,,
2460,8/12/2018 15:30,29.452,,
2461,8/12/2018 16:00,29.552,,
2462,8/12/2018 16:30,29.552,,
2463,8/12/2018 17:00,29.552,,
2464,8/12/2018 17:30,29.552,,
2465,8/12/2018 18:00,29.552,,
2466,8/12/2018 18:30,29.552,,
2467,8/12/2018 19:00,29.552,,
2468,8/12/2018 19:30,29.452,,
2469,8/12/2018 20:00,29.452,,
2470,8/12/2018 20:30,29.452,,
2471,8/12/2018 21:00,29.452,,
2472,8/12/2018 21:30,29.452,,
2473,8/12/2018 22:00,29.452,,
2474,8/12/2018 22:30,29.352,,
2475,8/12/2018 23:00,29.352,,
2476,8/12/2018 23:30,29.352,,
2477,8/13/2018 0:00,29.252,,
2478,8/13/2018 0:30,29.352,,
2479,8/13/2018 1:00,29.352,,
2480,8/13/2018 1:30,29.152,,
2481,8/13/2018 2:00,29.152,,
2482,8/13/2018 2:30,29.053,,
2483,8/13/2018 3:00,29.053,,
2484,8/13/2018 3:30,29.053,,
2485,8/13/2018 4:00,29.053,,
2486,8/13/2018 4:30,29.053,,
2487,8/13/2018 5:00,28.953,,
2488,8/13/2018 5:30,28.953,,
2489,8/13/2018 6:00,28.853,,
2490,8/13/2018 6:30,28.853,,
2491,8/13/2018 7:00,28.853,,
2492,8/13/2018 7:30,28.754,,
2493,8/13/2018 8:00,28.754,,
2494,8/13/2018 8:30,28.853,,
2495,8/13/2018 9:00,28.853,,
2496,8/13/2018 9:30,28.853,,
2497,8/13/2018 10:00,28.853,,
2498,8/13/2018 10:30,28.853,,
2499,8/13/2018 11:00,28.853,,
2500,8/13/2018 11:30,28.953,,
2501,8/13/2018 12:00,28.853,,
2502,8/13/2018 12:30,28.953,,
2503,8/13/2018 13:00,28.953,,
2504,8/13/2018 13:30,28.953,,
2505,8/13/2018 14:00,28.953,,
2506,8/13/2018 14:30,28.953,,
2507,8/13/2018 15:00,28.953,,
2508,8/13/2018 15:30,29.053,,
2509,8/13/2018 16:00,28.953,,
2510,8/13/2018 16:30,28.853,,
2511,8/13/2018 17:00,28.655,,
2512,8/13/2018 17:30,28.655,,
2513,8/13/2018 18:00,28.853,,
2514,8/13/2018 18:30,28.953,,
2515,8/13/2018 19:00,28.853,,
2516,8/13/2018 19:30,28.853,,
2517,8/13/2018 20:00,28.853,,
2518,8/13/2018 20:30,28.754,,
2519,8/13/2018 21:00,28.754,,
2520,8/13/2018 21:30,28.754,,
2521,8/13/2018 22:00,28.754,,
2522,8/13/2018 22:30,28.754,,
2523,8/13/2018 23:00,28.754,,
2524,8/13/2018 23:30,28.754,,
2525,8/14/2018 0:00,28.655,,
2526,8/14/2018 0:30,28.555,,
2527,8/14/2018 1:00,28.555,,
2528,8/14/2018 1:30,28.555,,
2529,8/14/2018 2:00,28.555,,
