Plot Title: Costa Rica,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 20350663, SEN S/N: 20350663)",End Of File (LGR S/N: 20350663)
1613,7/14/2018 0:00,29.452,
1614,7/14/2018 0:30,29.352,
1615,7/14/2018 1:00,29.452,
1616,7/14/2018 1:30,29.352,
1617,7/14/2018 2:00,29.352,
1618,7/14/2018 2:30,29.352,
1619,7/14/2018 3:00,29.352,
1620,7/14/2018 3:30,29.352,
1621,7/14/2018 4:00,29.352,
1622,7/14/2018 4:30,29.252,
1623,7/14/2018 5:00,29.252,
1624,7/14/2018 5:30,29.352,
1625,7/14/2018 6:00,29.252,
1626,7/14/2018 6:30,29.252,
1627,7/14/2018 7:00,29.252,
1628,7/14/2018 7:30,29.152,
1629,7/14/2018 8:00,29.152,
1630,7/14/2018 8:30,29.252,
1631,7/14/2018 9:00,29.252,
1632,7/14/2018 9:30,29.252,
1633,7/14/2018 10:00,29.252,
1634,7/14/2018 10:30,29.552,
1635,7/14/2018 11:00,29.352,
1636,7/14/2018 11:30,29.752,
1637,7/14/2018 12:00,29.953,
1638,7/14/2018 12:30,29.953,
1639,7/14/2018 13:00,29.652,
1640,7/14/2018 13:30,30.154,
1641,7/14/2018 14:00,30.054,
1642,7/14/2018 14:30,29.953,
1643,7/14/2018 15:00,29.652,
1644,7/14/2018 15:30,29.652,
1645,7/14/2018 16:00,29.752,
1646,7/14/2018 16:30,29.652,
1647,7/14/2018 17:00,29.752,
1648,7/14/2018 17:30,29.552,
1649,7/14/2018 18:00,29.552,
1650,7/14/2018 18:30,29.752,
1651,7/14/2018 19:00,29.752,
1652,7/14/2018 19:30,29.752,
1653,7/14/2018 20:00,29.752,
1654,7/14/2018 20:30,29.652,
1655,7/14/2018 21:00,29.552,
1656,7/14/2018 21:30,29.552,
1657,7/14/2018 22:00,29.452,
1658,7/14/2018 22:30,29.452,
1659,7/14/2018 23:00,29.452,
1660,7/14/2018 23:30,29.352,
1661,7/15/2018 0:00,29.452,
1662,7/15/2018 0:30,29.352,
1663,7/15/2018 1:00,29.352,
1664,7/15/2018 1:30,29.352,
1665,7/15/2018 2:00,29.352,
1666,7/15/2018 2:30,29.352,
1667,7/15/2018 3:00,29.352,
1668,7/15/2018 3:30,29.352,
1669,7/15/2018 4:00,29.252,
1670,7/15/2018 4:30,29.352,
1671,7/15/2018 5:00,29.252,
1672,7/15/2018 5:30,29.053,
1673,7/15/2018 6:00,29.152,
1674,7/15/2018 6:30,29.152,
1675,7/15/2018 7:00,29.152,
1676,7/15/2018 7:30,29.252,
1677,7/15/2018 8:00,29.252,
1678,7/15/2018 8:30,29.152,
1679,7/15/2018 9:00,29.252,
1680,7/15/2018 9:30,29.252,
1681,7/15/2018 10:00,29.252,
1682,7/15/2018 10:30,29.252,
1683,7/15/2018 11:00,29.352,
1684,7/15/2018 11:30,29.252,
1685,7/15/2018 12:00,29.352,
1686,7/15/2018 12:30,29.352,
1687,7/15/2018 13:00,29.452,
1688,7/15/2018 13:30,29.552,
1689,7/15/2018 14:00,29.552,
1690,7/15/2018 14:30,29.552,
1691,7/15/2018 15:00,29.752,
1692,7/15/2018 15:30,29.853,
1693,7/15/2018 16:00,29.853,
1694,7/15/2018 16:30,29.752,
1695,7/15/2018 17:00,29.953,
1696,7/15/2018 17:30,29.953,
1697,7/15/2018 18:00,29.953,
1698,7/15/2018 18:30,29.853,
1699,7/15/2018 19:00,29.752,
1700,7/15/2018 19:30,29.552,
1701,7/15/2018 20:00,29.452,
1702,7/15/2018 20:30,29.352,
1703,7/15/2018 21:00,29.352,
1704,7/15/2018 21:30,29.452,
1705,7/15/2018 22:00,29.352,
1706,7/15/2018 22:30,29.352,
1707,7/15/2018 23:00,29.252,
1708,7/15/2018 23:30,29.252,
1709,7/16/2018 0:00,29.152,
1710,7/16/2018 0:30,29.152,
1711,7/16/2018 1:00,29.152,
1712,7/16/2018 1:30,29.152,
1713,7/16/2018 2:00,29.152,
1714,7/16/2018 2:30,29.053,
1715,7/16/2018 3:00,29.053,
1716,7/16/2018 3:30,29.053,
1717,7/16/2018 4:00,29.053,
1718,7/16/2018 4:30,29.053,
1719,7/16/2018 5:00,29.053,
1720,7/16/2018 5:30,29.053,
1721,7/16/2018 6:00,29.053,
1722,7/16/2018 6:30,29.053,
1723,7/16/2018 7:00,28.953,
1724,7/16/2018 7:30,28.953,
1725,7/16/2018 8:00,28.953,
1726,7/16/2018 8:30,28.953,
1727,7/16/2018 9:00,28.953,
1728,7/16/2018 9:30,28.853,
1729,7/16/2018 10:00,28.953,
1730,7/16/2018 10:30,28.953,
1731,7/16/2018 11:00,29.053,
1732,7/16/2018 11:30,29.152,
1733,7/16/2018 12:00,29.053,
1734,7/16/2018 12:30,29.152,
1735,7/16/2018 13:00,29.252,
1736,7/16/2018 13:30,29.352,
1737,7/16/2018 14:00,29.452,
1738,7/16/2018 14:30,29.352,
1739,7/16/2018 15:00,29.252,
1740,7/16/2018 15:30,29.252,
1741,7/16/2018 16:00,29.252,
1742,7/16/2018 16:30,29.252,
1743,7/16/2018 17:00,29.252,
1744,7/16/2018 17:30,29.252,
1745,7/16/2018 18:00,29.252,
1746,7/16/2018 18:30,29.252,
1747,7/16/2018 19:00,29.152,
1748,7/16/2018 19:30,29.152,
1749,7/16/2018 20:00,29.152,
1750,7/16/2018 20:30,29.053,
1751,7/16/2018 21:00,29.053,
1752,7/16/2018 21:30,28.953,
1753,7/16/2018 22:00,28.953,
1754,7/16/2018 22:30,28.953,
1755,7/16/2018 23:00,28.953,
1756,7/16/2018 23:30,28.953,
1757,7/17/2018 0:00,28.853,
1758,7/17/2018 0:30,28.853,
1759,7/17/2018 1:00,28.853,
1760,7/17/2018 1:30,28.754,
1761,7/17/2018 2:00,28.754,
1762,7/17/2018 2:30,28.754,
1763,7/17/2018 3:00,28.754,
1764,7/17/2018 3:30,28.754,
1765,7/17/2018 4:00,28.655,
1766,7/17/2018 4:30,28.655,
1767,7/17/2018 5:00,28.655,
1768,7/17/2018 5:30,28.655,
1769,7/17/2018 6:00,28.655,
1770,7/17/2018 6:30,28.655,
1771,7/17/2018 7:00,28.655,
1772,7/17/2018 7:30,28.655,
1773,7/17/2018 8:00,28.655,
1774,7/17/2018 8:30,28.754,
1775,7/17/2018 9:00,28.754,
1776,7/17/2018 9:30,28.853,
1777,7/17/2018 10:00,28.853,
1778,7/17/2018 10:30,28.853,
1779,7/17/2018 11:00,28.953,
1780,7/17/2018 11:30,29.053,
1781,7/17/2018 12:00,29.352,
1782,7/17/2018 12:30,29.152,
1783,7/17/2018 13:00,29.552,
1784,7/17/2018 13:30,29.552,
1785,7/17/2018 14:00,29.352,
1786,7/17/2018 14:30,30.054,
1787,7/17/2018 15:00,29.853,
1788,7/17/2018 15:30,30.054,
1789,7/17/2018 16:00,29.652,
1790,7/17/2018 16:30,29.552,
1791,7/17/2018 17:00,29.752,
1792,7/17/2018 17:30,29.953,
1793,7/17/2018 18:00,29.953,
1794,7/17/2018 18:30,29.752,
1795,7/17/2018 19:00,29.853,
1796,7/17/2018 19:30,29.452,
1797,7/17/2018 20:00,29.552,
1798,7/17/2018 20:30,29.552,
1799,7/17/2018 21:00,29.552,
1800,7/17/2018 21:30,29.452,
1801,7/17/2018 22:00,29.452,
1802,7/17/2018 22:30,29.352,
1803,7/17/2018 23:00,29.252,
1804,7/17/2018 23:30,29.152,
1805,7/18/2018 0:00,28.853,
1806,7/18/2018 0:30,28.754,
1807,7/18/2018 1:00,28.655,
1808,7/18/2018 1:30,28.555,
1809,7/18/2018 2:00,28.555,
1810,7/18/2018 2:30,28.456,
1811,7/18/2018 3:00,28.456,
1812,7/18/2018 3:30,28.456,
1813,7/18/2018 4:00,28.754,
1814,7/18/2018 4:30,28.754,
1815,7/18/2018 5:00,28.754,
1816,7/18/2018 5:30,28.754,
1817,7/18/2018 6:00,28.754,
1818,7/18/2018 6:30,28.655,
1819,7/18/2018 7:00,28.655,
1820,7/18/2018 7:30,28.754,
1821,7/18/2018 8:00,28.754,
1822,7/18/2018 8:30,28.853,
1823,7/18/2018 9:00,28.853,
1824,7/18/2018 9:30,28.853,
1825,7/18/2018 10:00,28.853,
1826,7/18/2018 10:30,28.853,
1827,7/18/2018 11:00,28.853,
1828,7/18/2018 11:30,28.953,
1829,7/18/2018 12:00,28.754,
1830,7/18/2018 12:30,28.754,
1831,7/18/2018 13:00,29.252,
1832,7/18/2018 13:30,29.152,
1833,7/18/2018 14:00,29.152,
1834,7/18/2018 14:30,29.152,
1835,7/18/2018 15:00,29.252,
1836,7/18/2018 15:30,29.252,
1837,7/18/2018 16:00,29.252,
1838,7/18/2018 16:30,28.953,
1839,7/18/2018 17:00,28.853,
1840,7/18/2018 17:30,28.853,
1841,7/18/2018 18:00,28.953,
1842,7/18/2018 18:30,28.953,
1843,7/18/2018 19:00,28.853,
1844,7/18/2018 19:30,28.853,
1845,7/18/2018 20:00,28.853,
1846,7/18/2018 20:30,28.853,
1847,7/18/2018 21:00,28.754,
1848,7/18/2018 21:30,28.754,
1849,7/18/2018 22:00,28.754,
1850,7/18/2018 22:30,28.655,
1851,7/18/2018 23:00,28.655,
1852,7/18/2018 23:30,28.655,
1853,7/19/2018 0:00,28.754,
1854,7/19/2018 0:30,28.655,
1855,7/19/2018 1:00,28.555,
1856,7/19/2018 1:30,28.555,
1857,7/19/2018 2:00,28.555,
1858,7/19/2018 2:30,28.555,
1859,7/19/2018 3:00,28.456,
1860,7/19/2018 3:30,28.456,
1861,7/19/2018 4:00,28.456,
1862,7/19/2018 4:30,28.456,
1863,7/19/2018 5:00,28.456,
1864,7/19/2018 5:30,28.456,
1865,7/19/2018 6:00,28.456,
1866,7/19/2018 6:30,28.456,
1867,7/19/2018 7:00,28.357,
1868,7/19/2018 7:30,28.357,
1869,7/19/2018 8:00,28.357,
1870,7/19/2018 8:30,28.456,
1871,7/19/2018 9:00,28.456,
1872,7/19/2018 9:30,28.555,
1873,7/19/2018 10:00,28.456,
1874,7/19/2018 10:30,28.456,
1875,7/19/2018 11:00,28.456,
1876,7/19/2018 11:30,28.555,
1877,7/19/2018 12:00,28.555,
1878,7/19/2018 12:30,28.655,
1879,7/19/2018 13:00,28.853,
1880,7/19/2018 13:30,28.555,
1881,7/19/2018 14:00,28.456,
1882,7/19/2018 14:30,28.655,
1883,7/19/2018 15:00,28.853,
1884,7/19/2018 15:30,28.853,
1885,7/19/2018 16:00,28.953,
1886,7/19/2018 16:30,28.953,
1887,7/19/2018 17:00,29.152,
1888,7/19/2018 17:30,29.152,
1889,7/19/2018 18:00,29.053,
1890,7/19/2018 18:30,28.953,
1891,7/19/2018 19:00,28.754,
1892,7/19/2018 19:30,28.655,
1893,7/19/2018 20:00,28.555,
1894,7/19/2018 20:30,28.555,
1895,7/19/2018 21:00,28.456,
1896,7/19/2018 21:30,28.456,
1897,7/19/2018 22:00,28.456,
1898,7/19/2018 22:30,28.655,
1899,7/19/2018 23:00,28.456,
1900,7/19/2018 23:30,28.456,
1901,7/20/2018 0:00,28.357,
1902,7/20/2018 0:30,28.357,
1903,7/20/2018 1:00,28.357,
1904,7/20/2018 1:30,28.357,
1905,7/20/2018 2:00,28.357,
1906,7/20/2018 2:30,28.357,
1907,7/20/2018 3:00,28.357,
1908,7/20/2018 3:30,28.258,
1909,7/20/2018 4:00,28.258,
1910,7/20/2018 4:30,28.258,
1911,7/20/2018 5:00,28.258,
1912,7/20/2018 5:30,28.258,
1913,7/20/2018 6:00,28.159,
1914,7/20/2018 6:30,28.159,
1915,7/20/2018 7:00,28.159,
1916,7/20/2018 7:30,28.159,
1917,7/20/2018 8:00,28.159,
1918,7/20/2018 8:30,28.159,
1919,7/20/2018 9:00,28.159,
1920,7/20/2018 9:30,28.159,
1921,7/20/2018 10:00,28.159,
1922,7/20/2018 10:30,28.258,
1923,7/20/2018 11:00,28.159,
1924,7/20/2018 11:30,28.159,
1925,7/20/2018 12:00,28.357,
1926,7/20/2018 12:30,28.258,
1927,7/20/2018 13:00,28.258,
1928,7/20/2018 13:30,28.258,
1929,7/20/2018 14:00,28.159,
1930,7/20/2018 14:30,28.357,
1931,7/20/2018 15:00,28.258,
1932,7/20/2018 15:30,28.258,
1933,7/20/2018 16:00,28.357,
1934,7/20/2018 16:30,28.357,
1935,7/20/2018 17:00,28.456,
1936,7/20/2018 17:30,28.456,
1937,7/20/2018 18:00,28.456,
1938,7/20/2018 18:30,28.357,
1939,7/20/2018 19:00,28.357,
1940,7/20/2018 19:30,28.357,
1941,7/20/2018 20:00,28.357,
1942,7/20/2018 20:30,28.258,
1943,7/20/2018 21:00,28.258,
1944,7/20/2018 21:30,28.258,
1945,7/20/2018 22:00,28.258,
1946,7/20/2018 22:30,28.258,
1947,7/20/2018 23:00,28.159,
1948,7/20/2018 23:30,28.159,
1949,7/21/2018 0:00,28.159,
1950,7/21/2018 0:30,28.06,
1951,7/21/2018 1:00,28.06,
1952,7/21/2018 1:30,28.06,
1953,7/21/2018 2:00,28.06,
1954,7/21/2018 2:30,28.06,
1955,7/21/2018 3:00,28.06,
1956,7/21/2018 3:30,28.06,
1957,7/21/2018 4:00,28.06,
1958,7/21/2018 4:30,28.06,
1959,7/21/2018 5:00,28.06,
1960,7/21/2018 5:30,28.06,
1961,7/21/2018 6:00,28.06,
1962,7/21/2018 6:30,28.06,
1963,7/21/2018 7:00,28.06,
1964,7/21/2018 7:30,27.961,
1965,7/21/2018 8:00,28.06,
1966,7/21/2018 8:30,28.06,
1967,7/21/2018 9:00,28.06,
1968,7/21/2018 9:30,28.06,
1969,7/21/2018 10:00,28.159,
1970,7/21/2018 10:30,28.258,
1971,7/21/2018 11:00,28.258,
1972,7/21/2018 11:30,28.456,
1973,7/21/2018 12:00,28.357,
1974,7/21/2018 12:30,28.357,
1975,7/21/2018 13:00,28.357,
1976,7/21/2018 13:30,28.456,
1977,7/21/2018 14:00,28.456,
1978,7/21/2018 14:30,28.456,
1979,7/21/2018 15:00,28.754,
1980,7/21/2018 15:30,28.853,
1981,7/21/2018 16:00,28.853,
1982,7/21/2018 16:30,28.953,
1983,7/21/2018 17:00,28.953,
1984,7/21/2018 17:30,28.953,
1985,7/21/2018 18:00,28.754,
1986,7/21/2018 18:30,28.853,
1987,7/21/2018 19:00,28.853,
1988,7/21/2018 19:30,28.853,
1989,7/21/2018 20:00,28.754,
1990,7/21/2018 20:30,28.754,
1991,7/21/2018 21:00,28.754,
1992,7/21/2018 21:30,28.754,
1993,7/21/2018 22:00,28.754,
1994,7/21/2018 22:30,28.754,
1995,7/21/2018 23:00,28.754,
1996,7/21/2018 23:30,28.754,
1997,7/22/2018 0:00,28.754,
1998,7/22/2018 0:30,28.655,
1999,7/22/2018 1:00,28.655,
2000,7/22/2018 1:30,28.655,
2001,7/22/2018 2:00,28.655,
2002,7/22/2018 2:30,28.655,
2003,7/22/2018 3:00,28.655,
2004,7/22/2018 3:30,28.555,
2005,7/22/2018 4:00,28.555,
2006,7/22/2018 4:30,28.555,
2007,7/22/2018 5:00,28.555,
2008,7/22/2018 5:30,28.555,
2009,7/22/2018 6:00,28.456,
2010,7/22/2018 6:30,28.456,
2011,7/22/2018 7:00,28.456,
2012,7/22/2018 7:30,28.456,
2013,7/22/2018 8:00,28.456,
2014,7/22/2018 8:30,28.456,
2015,7/22/2018 9:00,28.456,
2016,7/22/2018 9:30,28.456,
2017,7/22/2018 10:00,28.456,
2018,7/22/2018 10:30,28.456,
2019,7/22/2018 11:00,28.555,
2020,7/22/2018 11:30,28.655,
2021,7/22/2018 12:00,28.853,
2022,7/22/2018 12:30,28.655,
2023,7/22/2018 13:00,28.953,
2024,7/22/2018 13:30,28.655,
2025,7/22/2018 14:00,28.456,
2026,7/22/2018 14:30,28.456,
2027,7/22/2018 15:00,28.655,
2028,7/22/2018 15:30,28.754,
2029,7/22/2018 16:00,28.853,
2030,7/22/2018 16:30,28.853,
2031,7/22/2018 17:00,28.853,
2032,7/22/2018 17:30,28.853,
2033,7/22/2018 18:00,28.853,
2034,7/22/2018 18:30,28.853,
2035,7/22/2018 19:00,28.754,
2036,7/22/2018 19:30,28.754,
2037,7/22/2018 20:00,28.754,
2038,7/22/2018 20:30,28.655,
2039,7/22/2018 21:00,28.555,
2040,7/22/2018 21:30,28.555,
2041,7/22/2018 22:00,28.456,
2042,7/22/2018 22:30,28.456,
2043,7/22/2018 23:00,28.456,
2044,7/22/2018 23:30,28.456,
2045,7/23/2018 0:00,28.456,
2046,7/23/2018 0:30,28.456,
2047,7/23/2018 1:00,28.456,
2048,7/23/2018 1:30,28.357,
2049,7/23/2018 2:00,28.357,
2050,7/23/2018 2:30,28.357,
2051,7/23/2018 3:00,28.357,
2052,7/23/2018 3:30,28.357,
2053,7/23/2018 4:00,28.357,
2054,7/23/2018 4:30,28.357,
2055,7/23/2018 5:00,28.357,
2056,7/23/2018 5:30,28.357,
2057,7/23/2018 6:00,28.357,
2058,7/23/2018 6:30,28.357,
2059,7/23/2018 7:00,28.357,
2060,7/23/2018 7:30,28.357,
2061,7/23/2018 8:00,28.258,
2062,7/23/2018 8:30,28.357,
2063,7/23/2018 9:00,28.357,
2064,7/23/2018 9:30,28.357,
2065,7/23/2018 10:00,28.357,
2066,7/23/2018 10:30,28.456,
2067,7/23/2018 11:00,28.655,
2068,7/23/2018 11:30,28.853,
2069,7/23/2018 12:00,28.953,
2070,7/23/2018 12:30,28.953,
2071,7/23/2018 13:00,29.053,
2072,7/23/2018 13:30,28.953,
2073,7/23/2018 14:00,29.053,
2074,7/23/2018 14:30,28.853,
2075,7/23/2018 15:00,28.754,
2076,7/23/2018 15:30,28.555,
2077,7/23/2018 16:00,28.853,
2078,7/23/2018 16:30,28.853,
2079,7/23/2018 17:00,28.953,
2080,7/23/2018 17:30,28.953,
2081,7/23/2018 18:00,28.953,
2082,7/23/2018 18:30,28.853,
2083,7/23/2018 19:00,28.853,
2084,7/23/2018 19:30,28.754,
2085,7/23/2018 20:00,28.754,
2086,7/23/2018 20:30,28.754,
2087,7/23/2018 21:00,28.754,
2088,7/23/2018 21:30,28.655,
2089,7/23/2018 22:00,28.655,
2090,7/23/2018 22:30,28.655,
2091,7/23/2018 23:00,28.655,
2092,7/23/2018 23:30,28.655,
2093,7/24/2018 0:00,28.655,
2094,7/24/2018 0:30,28.555,
2095,7/24/2018 1:00,28.555,
2096,7/24/2018 1:30,28.555,
2097,7/24/2018 2:00,28.555,
2098,7/24/2018 2:30,28.555,
2099,7/24/2018 3:00,28.456,
2100,7/24/2018 3:30,28.456,
2101,7/24/2018 4:00,28.456,
2102,7/24/2018 4:30,28.456,
2103,7/24/2018 5:00,28.456,
2104,7/24/2018 5:30,28.456,
2105,7/24/2018 6:00,28.456,
2106,7/24/2018 6:30,28.456,
2107,7/24/2018 7:00,28.456,
2108,7/24/2018 7:30,28.456,
2109,7/24/2018 8:00,28.456,
2110,7/24/2018 8:30,28.357,
2111,7/24/2018 9:00,28.456,
2112,7/24/2018 9:30,28.456,
2113,7/24/2018 10:00,28.655,
2114,7/24/2018 10:30,28.853,
2115,7/24/2018 11:00,29.053,
2116,7/24/2018 11:30,29.152,
2117,7/24/2018 12:00,29.053,
2118,7/24/2018 12:30,29.053,
2119,7/24/2018 13:00,29.053,
2120,7/24/2018 13:30,29.152,
2121,7/24/2018 14:00,29.252,
2122,7/24/2018 14:30,29.452,
2123,7/24/2018 15:00,29.552,
2124,7/24/2018 15:30,29.552,
2125,7/24/2018 16:00,29.552,
2126,7/24/2018 16:30,29.652,
2127,7/24/2018 17:00,29.652,
2128,7/24/2018 17:30,29.752,
2129,7/24/2018 18:00,29.452,
2130,7/24/2018 18:30,29.352,
2131,7/24/2018 19:00,29.252,
2132,7/24/2018 19:30,29.152,
2133,7/24/2018 20:00,29.152,
2134,7/24/2018 20:30,29.252,
2135,7/24/2018 21:00,29.252,
2136,7/24/2018 21:30,29.352,
2137,7/24/2018 22:00,29.252,
2138,7/24/2018 22:30,29.252,
2139,7/24/2018 23:00,29.152,
2140,7/24/2018 23:30,29.152,
2141,7/25/2018 0:00,29.152,
2142,7/25/2018 0:30,29.152,
2143,7/25/2018 1:00,29.053,
2144,7/25/2018 1:30,29.053,
2145,7/25/2018 2:00,29.053,
2146,7/25/2018 2:30,28.953,
2147,7/25/2018 3:00,28.853,
2148,7/25/2018 3:30,28.853,
2149,7/25/2018 4:00,28.853,
2150,7/25/2018 4:30,28.754,
2151,7/25/2018 5:00,28.754,
2152,7/25/2018 5:30,28.754,
2153,7/25/2018 6:00,28.754,
2154,7/25/2018 6:30,28.754,
2155,7/25/2018 7:00,28.754,
2156,7/25/2018 7:30,28.655,
2157,7/25/2018 8:00,28.655,
2158,7/25/2018 8:30,28.655,
2159,7/25/2018 9:00,28.754,
2160,7/25/2018 9:30,28.853,
2161,7/25/2018 10:00,28.853,
2162,7/25/2018 10:30,29.053,
2163,7/25/2018 11:00,29.053,
2164,7/25/2018 11:30,29.152,
2165,7/25/2018 12:00,29.352,
2166,7/25/2018 12:30,29.452,
2167,7/25/2018 13:00,29.652,
2168,7/25/2018 13:30,29.652,
2169,7/25/2018 14:00,30.054,
2170,7/25/2018 14:30,29.752,
2171,7/25/2018 15:00,29.452,
2172,7/25/2018 15:30,29.352,
2173,7/25/2018 16:00,29.152,
2174,7/25/2018 16:30,29.252,
2175,7/25/2018 17:00,29.552,
2176,7/25/2018 17:30,29.452,
2177,7/25/2018 18:00,29.552,
2178,7/25/2018 18:30,29.552,
2179,7/25/2018 19:00,29.552,
2180,7/25/2018 19:30,29.552,
2181,7/25/2018 20:00,29.552,
2182,7/25/2018 20:30,29.452,
2183,7/25/2018 21:00,29.352,
2184,7/25/2018 21:30,29.252,
2185,7/25/2018 22:00,29.252,
2186,7/25/2018 22:30,29.152,
2187,7/25/2018 23:00,29.053,
2188,7/25/2018 23:30,29.053,
2189,7/26/2018 0:00,29.053,
2190,7/26/2018 0:30,28.953,
2191,7/26/2018 1:00,28.953,
2192,7/26/2018 1:30,28.853,
2193,7/26/2018 2:00,28.853,
2194,7/26/2018 2:30,28.853,
2195,7/26/2018 3:00,28.853,
2196,7/26/2018 3:30,28.853,
2197,7/26/2018 4:00,28.853,
2198,7/26/2018 4:30,28.853,
2199,7/26/2018 5:00,28.853,
2200,7/26/2018 5:30,28.853,
2201,7/26/2018 6:00,28.853,
2202,7/26/2018 6:30,28.853,
2203,7/26/2018 7:00,28.853,
2204,7/26/2018 7:30,28.754,
2205,7/26/2018 8:00,28.754,
2206,7/26/2018 8:30,28.754,
2207,7/26/2018 9:00,28.655,
2208,7/26/2018 9:30,28.655,
2209,7/26/2018 10:00,28.655,
2210,7/26/2018 10:30,28.655,
2211,7/26/2018 11:00,28.655,
2212,7/26/2018 11:30,28.655,
2213,7/26/2018 12:00,28.655,
2214,7/26/2018 12:30,28.655,
2215,7/26/2018 13:00,28.655,
2216,7/26/2018 13:30,28.754,
2217,7/26/2018 14:00,28.853,
2218,7/26/2018 14:30,28.953,
2219,7/26/2018 15:00,28.953,
2220,7/26/2018 15:30,28.953,
2221,7/26/2018 16:00,28.853,
2222,7/26/2018 16:30,28.754,
2223,7/26/2018 17:00,28.754,
2224,7/26/2018 17:30,28.754,
2225,7/26/2018 18:00,28.853,
2226,7/26/2018 18:30,28.754,
2227,7/26/2018 19:00,28.754,
2228,7/26/2018 19:30,28.754,
2229,7/26/2018 20:00,28.655,
2230,7/26/2018 20:30,28.655,
2231,7/26/2018 21:00,28.655,
2232,7/26/2018 21:30,28.754,
2233,7/26/2018 22:00,28.655,
2234,7/26/2018 22:30,28.655,
2235,7/26/2018 23:00,28.655,
2236,7/26/2018 23:30,28.655,
2237,7/27/2018 0:00,28.655,
2238,7/27/2018 0:30,28.655,
2239,7/27/2018 1:00,28.655,
2240,7/27/2018 1:30,28.655,
2241,7/27/2018 2:00,28.655,
2242,7/27/2018 2:30,28.655,
2243,7/27/2018 3:00,28.655,
2244,7/27/2018 3:30,28.655,
2245,7/27/2018 4:00,28.655,
2246,7/27/2018 4:30,28.655,
2247,7/27/2018 5:00,28.655,
2248,7/27/2018 5:30,28.555,
2249,7/27/2018 6:00,28.555,
2250,7/27/2018 6:30,28.555,
2251,7/27/2018 7:00,28.555,
2252,7/27/2018 7:30,28.555,
2253,7/27/2018 8:00,28.555,
2254,7/27/2018 8:30,28.655,
2255,7/27/2018 9:00,28.655,
2256,7/27/2018 9:30,28.853,
2257,7/27/2018 10:00,28.853,
2258,7/27/2018 10:30,28.953,
2259,7/27/2018 11:00,28.953,
2260,7/27/2018 11:30,29.152,
2261,7/27/2018 12:00,29.152,
2262,7/27/2018 12:30,29.152,
2263,7/27/2018 13:00,29.252,
2264,7/27/2018 13:30,29.552,
2265,7/27/2018 14:00,29.352,
2266,7/27/2018 14:30,30.255,
2267,7/27/2018 15:00,29.552,
2268,7/27/2018 15:30,29.352,
2269,7/27/2018 16:00,29.252,
2270,7/27/2018 16:30,29.352,
2271,7/27/2018 17:00,29.352,
2272,7/27/2018 17:30,29.652,
2273,7/27/2018 18:00,29.652,
2274,7/27/2018 18:30,29.552,
2275,7/27/2018 19:00,29.652,
2276,7/27/2018 19:30,29.652,
2277,7/27/2018 20:00,29.652,
2278,7/27/2018 20:30,29.552,
2279,7/27/2018 21:00,29.552,
2280,7/27/2018 21:30,29.452,
2281,7/27/2018 22:00,29.252,
2282,7/27/2018 22:30,29.152,
2283,7/27/2018 23:00,29.152,
2284,7/27/2018 23:30,29.152,
2285,7/28/2018 0:00,28.853,
2286,7/28/2018 0:30,28.853,
2287,7/28/2018 1:00,28.853,
2288,7/28/2018 1:30,28.853,
2289,7/28/2018 2:00,28.853,
2290,7/28/2018 2:30,28.853,
2291,7/28/2018 3:00,28.853,
2292,7/28/2018 3:30,28.853,
2293,7/28/2018 4:00,28.853,
2294,7/28/2018 4:30,28.853,
2295,7/28/2018 5:00,28.853,
2296,7/28/2018 5:30,28.853,
2297,7/28/2018 6:00,28.853,
2298,7/28/2018 6:30,28.853,
2299,7/28/2018 7:00,28.853,
2300,7/28/2018 7:30,28.754,
2301,7/28/2018 8:00,28.754,
2302,7/28/2018 8:30,28.754,
2303,7/28/2018 9:00,28.853,
2304,7/28/2018 9:30,28.853,
2305,7/28/2018 10:00,28.853,
2306,7/28/2018 10:30,29.252,
2307,7/28/2018 11:00,29.252,
2308,7/28/2018 11:30,29.452,
2309,7/28/2018 12:00,29.252,
2310,7/28/2018 12:30,29.252,
2311,7/28/2018 13:00,29.252,
2312,7/28/2018 13:30,29.452,
2313,7/28/2018 14:00,29.452,
2314,7/28/2018 14:30,29.652,
2315,7/28/2018 15:00,29.752,
2316,7/28/2018 15:30,29.652,
2317,7/28/2018 16:00,29.853,
2318,7/28/2018 16:30,29.752,
2319,7/28/2018 17:00,29.652,
2320,7/28/2018 17:30,29.452,
2321,7/28/2018 18:00,29.652,
2322,7/28/2018 18:30,29.652,
2323,7/28/2018 19:00,29.552,
2324,7/28/2018 19:30,29.552,
2325,7/28/2018 20:00,29.452,
2326,7/28/2018 20:30,29.452,
2327,7/28/2018 21:00,29.352,
2328,7/28/2018 21:30,29.352,
2329,7/28/2018 22:00,29.452,
2330,7/28/2018 22:30,29.452,
2331,7/28/2018 23:00,29.352,
2332,7/28/2018 23:30,29.352,
2333,7/29/2018 0:00,29.352,
2334,7/29/2018 0:30,29.352,
2335,7/29/2018 1:00,29.352,
2336,7/29/2018 1:30,29.252,
2337,7/29/2018 2:00,29.352,
2338,7/29/2018 2:30,29.252,
2339,7/29/2018 3:00,29.352,
2340,7/29/2018 3:30,29.252,
2341,7/29/2018 4:00,29.252,
2342,7/29/2018 4:30,29.252,
2343,7/29/2018 5:00,29.252,
2344,7/29/2018 5:30,29.252,
