Plot Title: SF Panamex,,,,,,,
#,"Date Time, GMT-07:00","Temp, °C (LGR S/N: 20135469, SEN S/N: 20135469)",Coupler Attached (LGR S/N: 20135469),Host Connected (LGR S/N: 20135469),Coupler Detached (LGR S/N: 20135469),Stopped (LGR S/N: 20135469),End Of File (LGR S/N: 20135469)
2960,7/23/2017 2:29,15.951,,,,,
2961,7/23/2017 2:59,15.855,,,,,
2962,7/23/2017 3:29,16.046,,,,,
2963,7/23/2017 3:59,16.141,,,,,
2964,7/23/2017 4:29,16.046,,,,,
2965,7/23/2017 4:59,15.951,,,,,
2966,7/23/2017 5:29,15.855,,,,,
2967,7/23/2017 5:59,15.76,,,,,
2968,7/23/2017 6:29,15.76,,,,,
2969,7/23/2017 6:59,15.76,,,,,
2970,7/23/2017 7:29,15.76,,,,,
2971,7/23/2017 7:59,15.76,,,,,
2972,7/23/2017 8:29,15.76,,,,,
2973,7/23/2017 8:59,15.76,,,,,
2974,7/23/2017 9:29,15.76,,,,,
2975,7/23/2017 9:59,15.951,,,,,
2976,7/23/2017 10:29,16.237,,,,,
2977,7/23/2017 10:59,16.618,,,,,
2978,7/23/2017 11:29,16.903,,,,,
2979,7/23/2017 11:59,17.094,,,,,
2980,7/23/2017 12:29,17.379,,,,,
2981,7/23/2017 12:59,17.284,,,,,
2982,7/23/2017 13:29,17.57,,,,,
2983,7/23/2017 13:59,17.665,,,,,
2984,7/23/2017 14:29,17.76,,,,,
2985,7/23/2017 14:59,17.855,,,,,
2986,7/23/2017 15:29,17.855,,,,,
2987,7/23/2017 15:59,17.665,,,,,
2988,7/23/2017 16:29,17.855,,,,,
2989,7/23/2017 16:59,17.855,,,,,
2990,7/23/2017 17:29,17.76,,,,,
2991,7/23/2017 17:59,17.475,,,,,
2992,7/23/2017 18:29,17.094,,,,,
2993,7/23/2017 18:59,17.094,,,,,
2994,7/23/2017 19:29,16.999,,,,,
2995,7/23/2017 19:59,16.618,,,,,
2996,7/23/2017 20:29,16.618,,,,,
2997,7/23/2017 20:59,16.713,,,,,
2998,7/23/2017 21:29,16.618,,,,,
2999,7/23/2017 21:59,16.618,,,,,
3000,7/23/2017 22:29,16.523,,,,,
3001,7/23/2017 22:59,16.427,,,,,
3002,7/23/2017 23:29,16.237,,,,,
3003,7/23/2017 23:59,16.237,,,,,
3004,7/24/2017 0:29,16.141,,,,,
3005,7/24/2017 0:59,16.046,,,,,
3006,7/24/2017 1:29,15.664,,,,,
3007,7/24/2017 1:59,15.664,,,,,
3008,7/24/2017 2:29,15.951,,,,,
3009,7/24/2017 2:59,16.046,,,,,
3010,7/24/2017 3:29,15.855,,,,,
3011,7/24/2017 3:59,15.76,,,,,
3012,7/24/2017 4:29,15.664,,,,,
3013,7/24/2017 4:59,15.569,,,,,
3014,7/24/2017 5:29,15.569,,,,,
3015,7/24/2017 5:59,15.473,,,,,
3016,7/24/2017 6:29,15.473,,,,,
3017,7/24/2017 6:59,15.378,,,,,
3018,7/24/2017 7:29,15.473,,,,,
3019,7/24/2017 7:59,15.569,,,,,
3020,7/24/2017 8:29,15.569,,,,,
3021,7/24/2017 8:59,15.569,,,,,
3022,7/24/2017 9:29,15.569,,,,,
3023,7/24/2017 9:59,15.664,,,,,
3024,7/24/2017 10:29,15.951,,,,,
3025,7/24/2017 10:59,16.332,,,,,
3026,7/24/2017 11:29,16.523,,,,,
3027,7/24/2017 11:59,16.903,,,,,
3028,7/24/2017 12:29,16.999,,,,,
3029,7/24/2017 12:59,17.189,,,,,
3030,7/24/2017 13:29,17.284,,,,,
3031,7/24/2017 13:59,17.475,,,,,
3032,7/24/2017 14:29,17.475,,,,,
3033,7/24/2017 14:59,17.475,,,,,
3034,7/24/2017 15:29,17.475,,,,,
3035,7/24/2017 15:59,17.57,,,,,
3036,7/24/2017 16:29,17.475,,,,,
3037,7/24/2017 16:59,17.379,,,,,
3038,7/24/2017 17:29,17.475,,,,,
3039,7/24/2017 17:59,17.094,,,,,
3040,7/24/2017 18:29,17.284,,,,,
3041,7/24/2017 18:59,16.808,,,,,
3042,7/24/2017 19:29,16.713,,,,,
3043,7/24/2017 19:59,16.618,,,,,
3044,7/24/2017 20:29,16.713,,,,,
3045,7/24/2017 20:59,16.332,,,,,
3046,7/24/2017 21:29,16.332,,,,,
3047,7/24/2017 21:59,16.141,,,,,
3048,7/24/2017 22:29,16.141,,,,,
3049,7/24/2017 22:59,16.141,,,,,
3050,7/24/2017 23:29,16.141,,,,,
3051,7/24/2017 23:59,15.951,,,,,
3052,7/25/2017 0:29,16.046,,,,,
3053,7/25/2017 0:59,16.046,,,,,
3054,7/25/2017 1:29,15.951,,,,,
3055,7/25/2017 1:59,15.855,,,,,
3056,7/25/2017 2:29,15.664,,,,,
3057,7/25/2017 2:59,15.664,,,,,
3058,7/25/2017 3:29,15.569,,,,,
3059,7/25/2017 3:59,15.664,,,,,
3060,7/25/2017 4:29,15.569,,,,,
3061,7/25/2017 4:59,15.569,,,,,
3062,7/25/2017 5:29,15.664,,,,,
3063,7/25/2017 5:59,15.569,,,,,
3064,7/25/2017 6:29,15.569,,,,,
3065,7/25/2017 6:59,15.569,,,,,
3066,7/25/2017 7:29,15.569,,,,,
3067,7/25/2017 7:59,15.473,,,,,
3068,7/25/2017 8:29,15.569,,,,,
3069,7/25/2017 8:59,15.569,,,,,
3070,7/25/2017 9:29,15.664,,,,,
3071,7/25/2017 9:59,15.76,,,,,
3072,7/25/2017 10:29,15.76,,,,,
3073,7/25/2017 10:59,16.141,,,,,
3074,7/25/2017 11:29,16.427,,,,,
3075,7/25/2017 11:59,16.713,,,,,
3076,7/25/2017 12:29,16.999,,,,,
3077,7/25/2017 12:59,17.189,,,,,
3078,7/25/2017 13:29,17.379,,,,,
3079,7/25/2017 13:59,17.76,,,,,
3080,7/25/2017 14:29,17.665,,,,,
3081,7/25/2017 14:59,17.95,,,,,
3082,7/25/2017 15:29,17.95,,,,,
3083,7/25/2017 15:59,17.855,,,,,
3084,7/25/2017 16:29,17.76,,,,,
3085,7/25/2017 16:59,17.855,,,,,
3086,7/25/2017 17:29,17.855,,,,,
3087,7/25/2017 17:59,17.76,,,,,
3088,7/25/2017 18:29,17.76,,,,,
3089,7/25/2017 18:59,17.57,,,,,
3090,7/25/2017 19:29,17.57,,,,,
3091,7/25/2017 19:59,17.379,,,,,
3092,7/25/2017 20:29,17.094,,,,,
3093,7/25/2017 20:59,16.903,,,,,
3094,7/25/2017 21:29,16.903,,,,,
3095,7/25/2017 21:59,16.808,,,,,
3096,7/25/2017 22:29,16.903,,,,,
3097,7/25/2017 22:59,16.903,,,,,
3098,7/25/2017 23:29,16.808,,,,,
3099,7/25/2017 23:59,16.808,,,,,
3100,7/26/2017 0:29,16.523,,,,,
3101,7/26/2017 0:59,16.427,,,,,
3102,7/26/2017 1:29,16.427,,,,,
3103,7/26/2017 1:59,16.427,,,,,
3104,7/26/2017 2:29,16.523,,,,,
3105,7/26/2017 2:59,16.427,,,,,
3106,7/26/2017 3:29,16.237,,,,,
3107,7/26/2017 3:59,16.046,,,,,
3108,7/26/2017 4:29,15.951,,,,,
3109,7/26/2017 4:59,15.855,,,,,
3110,7/26/2017 5:29,15.855,,,,,
3111,7/26/2017 5:59,15.855,,,,,
3112,7/26/2017 6:29,15.951,,,,,
3113,7/26/2017 6:59,15.951,,,,,
3114,7/26/2017 7:29,15.951,,,,,
3115,7/26/2017 7:59,15.951,,,,,
3116,7/26/2017 8:29,15.951,,,,,
3117,7/26/2017 8:59,15.855,,,,,
3118,7/26/2017 9:29,15.855,,,,,
3119,7/26/2017 9:59,15.855,,,,,
3120,7/26/2017 10:29,15.951,,,,,
3121,7/26/2017 10:59,15.951,,,,,
3122,7/26/2017 11:29,16.046,,,,,
3123,7/26/2017 11:59,16.427,,,,,
3124,7/26/2017 12:29,16.618,,,,,
3125,7/26/2017 12:59,16.903,,,,,
3126,7/26/2017 13:29,17.094,,,,,
3127,7/26/2017 13:59,17.284,,,,,
3128,7/26/2017 14:29,17.475,,,,,
3129,7/26/2017 14:59,17.76,,,,,
3130,7/26/2017 15:29,17.665,,,,,
3131,7/26/2017 15:59,17.76,,,,,
3132,7/26/2017 16:29,17.76,,,,,
3133,7/26/2017 16:59,17.76,,,,,
3134,7/26/2017 17:29,17.76,,,,,
3135,7/26/2017 17:59,17.57,,,,,
3136,7/26/2017 18:29,17.475,,,,,
3137,7/26/2017 18:59,17.284,,,,,
3138,7/26/2017 19:29,17.189,,,,,
3139,7/26/2017 19:59,17.094,,,,,
3140,7/26/2017 20:29,16.999,,,,,
3141,7/26/2017 20:59,16.903,,,,,
3142,7/26/2017 21:29,16.808,,,,,
3143,7/26/2017 21:59,16.618,,,,,
3144,7/26/2017 22:29,16.523,,,,,
3145,7/26/2017 22:59,16.523,,,,,
3146,7/26/2017 23:29,16.523,,,,,
3147,7/26/2017 23:59,16.523,,,,,
3148,7/27/2017 0:29,16.523,,,,,
3149,7/27/2017 0:59,16.427,,,,,
3150,7/27/2017 1:29,16.427,,,,,
3151,7/27/2017 1:59,16.332,,,,,
3152,7/27/2017 2:29,16.332,,,,,
3153,7/27/2017 2:59,16.237,,,,,
3154,7/27/2017 3:29,16.237,,,,,
3155,7/27/2017 3:59,16.141,,,,,
3156,7/27/2017 4:29,16.046,,,,,
3157,7/27/2017 4:59,16.141,,,,,
3158,7/27/2017 5:29,16.046,,,,,
3159,7/27/2017 5:59,16.046,,,,,
3160,7/27/2017 6:29,16.046,,,,,
3161,7/27/2017 6:59,15.855,,,,,
3162,7/27/2017 7:29,15.951,,,,,
3163,7/27/2017 7:59,15.951,,,,,
3164,7/27/2017 8:29,15.951,,,,,
3165,7/27/2017 8:59,15.951,,,,,
3166,7/27/2017 9:29,15.951,,,,,
3167,7/27/2017 9:59,16.046,,,,,
3168,7/27/2017 10:29,16.141,,,,,
3169,7/27/2017 10:59,16.237,,,,,
3170,7/27/2017 11:29,16.332,,,,,
3171,7/27/2017 11:59,16.427,,,,,
3172,7/27/2017 12:29,16.808,,,,,
3173,7/27/2017 12:59,17.094,,,,,
3174,7/27/2017 13:29,17.189,,,,,
3175,7/27/2017 13:59,17.284,,,,,
3176,7/27/2017 14:29,17.379,,,,,
3177,7/27/2017 14:59,17.57,,,,,
3178,7/27/2017 15:29,17.57,,,,,
3179,7/27/2017 15:59,18.14,,,,,
3180,7/27/2017 16:29,18.14,,,,,
3181,7/27/2017 16:59,18.14,,,,,
3182,7/27/2017 17:29,17.855,,,,,
3183,7/27/2017 17:59,17.95,,,,,
3184,7/27/2017 18:29,17.95,,,,,
3185,7/27/2017 18:59,17.855,,,,,
3186,7/27/2017 19:29,17.855,,,,,
3187,7/27/2017 19:59,17.76,,,,,
3188,7/27/2017 20:29,17.475,,,,,
3189,7/27/2017 20:59,17.475,,,,,
3190,7/27/2017 21:29,17.284,,,,,
3191,7/27/2017 21:59,17.094,,,,,
3192,7/27/2017 22:29,16.999,,,,,
3193,7/27/2017 22:59,16.999,,,,,
3194,7/27/2017 23:29,17.094,,,,,
3195,7/27/2017 23:59,16.808,,,,,
3196,7/28/2017 0:29,16.808,,,,,
3197,7/28/2017 0:59,16.713,,,,,
3198,7/28/2017 1:29,16.523,,,,,
3199,7/28/2017 1:59,16.427,,,,,
3200,7/28/2017 2:29,16.427,,,,,
3201,7/28/2017 2:59,16.523,,,,,
3202,7/28/2017 3:29,16.427,,,,,
3203,7/28/2017 3:59,16.427,,,,,
3204,7/28/2017 4:29,16.427,,,,,
3205,7/28/2017 4:59,16.427,,,,,
3206,7/28/2017 5:29,16.427,,,,,
3207,7/28/2017 5:59,16.332,,,,,
3208,7/28/2017 6:29,16.332,,,,,
3209,7/28/2017 6:59,16.237,,,,,
3210,7/28/2017 7:29,16.237,,,,,
3211,7/28/2017 7:59,16.237,,,,,
3212,7/28/2017 8:29,16.237,,,,,
3213,7/28/2017 8:59,16.141,,,,,
3214,7/28/2017 9:29,16.237,,,,,
3215,7/28/2017 9:59,16.237,,,,,
3216,7/28/2017 10:29,16.141,,,,,
3217,7/28/2017 10:59,15.951,,,,,
3218,7/28/2017 11:29,15.951,,,,,
3219,7/28/2017 11:59,16.141,,,,,
3220,7/28/2017 12:29,16.237,,,,,
3221,7/28/2017 12:59,16.332,,,,,
3222,7/28/2017 13:29,16.523,,,,,
3223,7/28/2017 13:59,16.713,,,,,
3224,7/28/2017 14:29,16.903,,,,,
3225,7/28/2017 14:59,16.999,,,,,
3226,7/28/2017 15:29,17.094,,,,,
3227,7/28/2017 15:59,17.284,,,,,
3228,7/28/2017 16:29,17.475,,,,,
3229,7/28/2017 16:59,17.379,,,,,
3230,7/28/2017 17:29,17.475,,,,,
3231,7/28/2017 17:59,17.475,,,,,
3232,7/28/2017 18:29,17.379,,,,,
3233,7/28/2017 18:59,17.284,,,,,
3234,7/28/2017 19:29,17.284,,,,,
3235,7/28/2017 19:59,17.189,,,,,
3236,7/28/2017 20:29,17.189,,,,,
3237,7/28/2017 20:59,17.094,,,,,
3238,7/28/2017 21:29,16.999,,,,,
3239,7/28/2017 21:59,16.903,,,,,
3240,7/28/2017 22:29,16.808,,,,,
3241,7/28/2017 22:59,16.713,,,,,
3242,7/28/2017 23:29,16.713,,,,,
3243,7/28/2017 23:59,16.713,,,,,
3244,7/29/2017 0:29,16.713,,,,,
3245,7/29/2017 0:59,16.713,,,,,
3246,7/29/2017 1:29,16.523,,,,,
3247,7/29/2017 1:59,16.427,,,,,
3248,7/29/2017 2:29,16.427,,,,,
3249,7/29/2017 2:59,16.427,,,,,
3250,7/29/2017 3:29,16.332,,,,,
3251,7/29/2017 3:59,16.332,,,,,
3252,7/29/2017 4:29,16.332,,,,,
3253,7/29/2017 4:59,16.237,,,,,
3254,7/29/2017 5:29,16.237,,,,,
3255,7/29/2017 5:59,16.141,,,,,
3256,7/29/2017 6:29,16.141,,,,,
3257,7/29/2017 6:59,16.141,,,,,
3258,7/29/2017 7:29,16.141,,,,,
3259,7/29/2017 7:59,16.141,,,,,
3260,7/29/2017 8:29,16.141,,,,,
3261,7/29/2017 8:59,16.141,,,,,
3262,7/29/2017 9:29,16.046,,,,,
3263,7/29/2017 9:59,16.141,,,,,
3264,7/29/2017 10:29,16.141,,,,,
3265,7/29/2017 10:59,16.141,,,,,
3266,7/29/2017 11:29,16.141,,,,,
3267,7/29/2017 11:59,16.141,,,,,
3268,7/29/2017 12:29,16.141,,,,,
3269,7/29/2017 12:59,16.141,,,,,
3270,7/29/2017 13:29,16.237,,,,,
3271,7/29/2017 13:59,16.332,,,,,
3272,7/29/2017 14:29,16.523,,,,,
3273,7/29/2017 14:59,16.618,,,,,
3274,7/29/2017 15:29,16.713,,,,,
3275,7/29/2017 15:59,16.999,,,,,
3276,7/29/2017 16:29,16.999,,,,,
3277,7/29/2017 16:59,17.094,,,,,
3278,7/29/2017 17:29,16.999,,,,,
3279,7/29/2017 17:59,16.903,,,,,
3280,7/29/2017 18:29,16.903,,,,,
3281,7/29/2017 18:59,16.808,,,,,
3282,7/29/2017 19:29,16.808,,,,,
3283,7/29/2017 19:59,16.808,,,,,
3284,7/29/2017 20:29,16.808,,,,,
3285,7/29/2017 20:59,16.618,,,,,
3286,7/29/2017 21:29,16.618,,,,,
3287,7/29/2017 21:59,16.523,,,,,
3288,7/29/2017 22:29,16.523,,,,,
3289,7/29/2017 22:59,16.523,,,,,
3290,7/29/2017 23:29,16.523,,,,,
3291,7/29/2017 23:59,16.523,,,,,
3292,7/30/2017 0:29,16.523,,,,,
3293,7/30/2017 0:59,16.523,,,,,
3294,7/30/2017 1:29,16.427,,,,,
3295,7/30/2017 1:59,16.427,,,,,
3296,7/30/2017 2:29,16.427,,,,,
3297,7/30/2017 2:59,16.332,,,,,
3298,7/30/2017 3:29,16.332,,,,,
3299,7/30/2017 3:59,16.332,,,,,
3300,7/30/2017 4:29,16.332,,,,,
3301,7/30/2017 4:59,16.237,,,,,
3302,7/30/2017 5:29,16.237,,,,,
3303,7/30/2017 5:59,16.141,,,,,
3304,7/30/2017 6:29,16.046,,,,,
3305,7/30/2017 6:59,16.046,,,,,
3306,7/30/2017 7:29,16.141,,,,,
3307,7/30/2017 7:59,16.141,,,,,
3308,7/30/2017 8:29,16.141,,,,,
3309,7/30/2017 8:59,16.046,,,,,
3310,7/30/2017 9:29,16.141,,,,,
3311,7/30/2017 9:59,16.141,,,,,
3312,7/30/2017 10:29,16.237,,,,,
3313,7/30/2017 10:59,16.237,,,,,
3314,7/30/2017 11:29,16.332,,,,,
3315,7/30/2017 11:59,16.332,,,,,
3316,7/30/2017 12:29,16.427,,,,,
3317,7/30/2017 12:59,16.523,,,,,
3318,7/30/2017 13:29,16.618,,,,,
3319,7/30/2017 13:59,16.808,,,,,
3320,7/30/2017 14:29,16.808,,,,,
3321,7/30/2017 14:59,16.903,,,,,
3322,7/30/2017 15:29,16.903,,,,,
3323,7/30/2017 15:59,17.094,,,,,
3324,7/30/2017 16:29,17.284,,,,,
3325,7/30/2017 16:59,17.284,,,,,
3326,7/30/2017 17:29,17.379,,,,,
3327,7/30/2017 17:59,17.475,,,,,
3328,7/30/2017 18:29,17.379,,,,,
3329,7/30/2017 18:59,17.379,,,,,
3330,7/30/2017 19:29,17.284,,,,,
3331,7/30/2017 19:59,17.284,,,,,
3332,7/30/2017 20:29,17.284,,,,,
3333,7/30/2017 20:59,17.284,,,,,
3334,7/30/2017 21:29,17.189,,,,,
3335,7/30/2017 21:59,17.189,,,,,
3336,7/30/2017 22:29,17.094,,,,,
3337,7/30/2017 22:59,16.903,,,,,
3338,7/30/2017 23:29,16.903,,,,,
3339,7/30/2017 23:59,16.808,,,,,
3340,7/31/2017 0:29,16.808,,,,,
3341,7/31/2017 0:59,16.713,,,,,
3342,7/31/2017 1:29,16.713,,,,,
3343,7/31/2017 1:59,16.618,,,,,
3344,7/31/2017 2:29,16.618,,,,,
3345,7/31/2017 2:59,16.618,,,,,
3346,7/31/2017 3:29,16.618,,,,,
3347,7/31/2017 3:59,16.618,,,,,
3348,7/31/2017 4:29,16.523,,,,,
3349,7/31/2017 4:59,16.523,,,,,
3350,7/31/2017 5:29,16.618,,,,,
3351,7/31/2017 5:59,16.618,,,,,
3352,7/31/2017 6:29,16.427,,,,,
3353,7/31/2017 6:59,16.427,,,,,
3354,7/31/2017 7:29,16.427,,,,,
3355,7/31/2017 7:59,16.332,,,,,
3356,7/31/2017 8:29,16.332,,,,,
3357,7/31/2017 8:59,16.332,,,,,
3358,7/31/2017 9:29,16.427,,,,,
3359,7/31/2017 9:59,16.523,,,,,
3360,7/31/2017 10:29,16.523,,,,,
3361,7/31/2017 10:59,16.427,,,,,
3362,7/31/2017 11:29,16.523,,,,,
3363,7/31/2017 11:59,16.618,,,,,
3364,7/31/2017 12:29,16.713,,,,,
3365,7/31/2017 12:59,16.808,,,,,
3366,7/31/2017 13:29,16.999,,,,,
3367,7/31/2017 13:59,17.189,,,,,
3368,7/31/2017 14:29,17.379,,,,,
3369,7/31/2017 14:59,17.475,,,,,
3370,7/31/2017 15:29,17.57,,,,,
3371,7/31/2017 15:59,17.665,,,,,
3372,7/31/2017 16:29,17.76,,,,,
3373,7/31/2017 16:59,17.76,,,,,
3374,7/31/2017 17:29,17.665,,,,,
3375,7/31/2017 17:59,17.665,,,,,
3376,7/31/2017 18:29,17.57,,,,,
3377,7/31/2017 18:59,17.57,,,,,
3378,7/31/2017 19:29,17.475,,,,,
3379,7/31/2017 19:59,17.379,,,,,
3380,7/31/2017 20:29,17.284,,,,,
3381,7/31/2017 20:59,17.284,,,,,
3382,7/31/2017 21:29,17.284,,,,,
3383,7/31/2017 21:59,17.189,,,,,
3384,7/31/2017 22:29,17.189,,,,,
3385,7/31/2017 22:59,17.094,,,,,
3386,7/31/2017 23:29,16.999,,,,,
3387,7/31/2017 23:59,16.903,,,,,
3388,8/1/2017 0:29,16.903,,,,,
3389,8/1/2017 0:59,16.808,,,,,
3390,8/1/2017 1:29,16.808,,,,,
3391,8/1/2017 1:59,16.808,,,,,
3392,8/1/2017 2:29,16.808,,,,,
3393,8/1/2017 2:59,16.618,,,,,
3394,8/1/2017 3:29,16.618,,,,,
3395,8/1/2017 3:59,16.523,,,,,
3396,8/1/2017 4:29,16.523,,,,,
3397,8/1/2017 4:59,16.427,,,,,
3398,8/1/2017 5:29,16.427,,,,,
3399,8/1/2017 5:59,16.427,,,,,
3400,8/1/2017 6:29,16.427,,,,,
3401,8/1/2017 6:59,16.427,,,,,
3402,8/1/2017 7:29,16.332,,,,,
3403,8/1/2017 7:59,16.332,,,,,
3404,8/1/2017 8:29,16.427,,,,,
3405,8/1/2017 8:59,16.427,,,,,
3406,8/1/2017 9:29,16.523,,,,,
3407,8/1/2017 9:59,16.618,,,,,
3408,8/1/2017 10:29,16.713,,,,,
3409,8/1/2017 10:59,16.903,,,,,
3410,8/1/2017 11:29,17.379,,,,,
3411,8/1/2017 11:59,17.094,,,,,
3412,8/1/2017 12:29,17.189,,,,,
3413,8/1/2017 12:59,17.284,,,,,
3414,8/1/2017 13:29,17.284,,,,,
3415,8/1/2017 13:59,17.379,,,,,
3416,8/1/2017 14:29,17.475,,,,,
3417,8/1/2017 14:59,17.475,,,,,
3418,8/1/2017 15:29,17.57,,,,,
3419,8/1/2017 15:59,17.665,,,,,
3420,8/1/2017 16:29,17.665,,,,,
3421,8/1/2017 16:59,17.76,,,,,
3422,8/1/2017 17:29,17.665,,,,,
3423,8/1/2017 17:59,17.76,,,,,
3424,8/1/2017 18:29,17.855,,,,,
3425,8/1/2017 18:59,17.665,,,,,
3426,8/1/2017 19:29,17.665,,,,,
3427,8/1/2017 19:59,17.57,,,,,
3428,8/1/2017 20:29,17.57,,,,,
3429,8/1/2017 20:59,17.475,,,,,
3430,8/1/2017 21:29,17.379,,,,,
3431,8/1/2017 21:59,17.284,,,,,
3432,8/1/2017 22:29,17.189,,,,,
3433,8/1/2017 22:59,17.189,,,,,
3434,8/1/2017 23:29,17.094,,,,,
3435,8/1/2017 23:59,17.189,,,,,
3436,8/2/2017 0:29,17.189,,,,,
3437,8/2/2017 0:59,17.094,,,,,
3438,8/2/2017 1:29,17.094,,,,,
3439,8/2/2017 1:59,17.094,,,,,
3440,8/2/2017 2:29,17.094,,,,,
3441,8/2/2017 2:59,17.094,,,,,
3442,8/2/2017 3:29,16.999,,,,,
3443,8/2/2017 3:59,16.999,,,,,
3444,8/2/2017 4:29,16.903,,,,,
3445,8/2/2017 4:59,16.903,,,,,
3446,8/2/2017 5:29,16.808,,,,,
3447,8/2/2017 5:59,16.808,,,,,
3448,8/2/2017 6:29,16.808,,,,,
3449,8/2/2017 6:59,16.618,,,,,
3450,8/2/2017 7:29,16.618,,,,,
3451,8/2/2017 7:59,16.523,,,,,
3452,8/2/2017 8:29,16.713,,,,,
3453,8/2/2017 8:59,16.808,,,,,
3454,8/2/2017 9:29,16.903,,,,,
3455,8/2/2017 9:59,16.903,,,,,
3456,8/2/2017 10:29,17.094,,,,,
3457,8/2/2017 10:59,17.284,,,,,
3458,8/2/2017 11:29,17.379,,,,,
3459,8/2/2017 11:59,17.57,,,,,
3460,8/2/2017 12:29,17.665,,,,,
3461,8/2/2017 12:59,17.665,,,,,
3462,8/2/2017 13:29,17.665,,,,,
3463,8/2/2017 13:59,17.76,,,,,
3464,8/2/2017 14:29,17.76,,,,,
3465,8/2/2017 14:59,18.045,,,,,
3466,8/2/2017 15:29,18.045,,,,,
3467,8/2/2017 15:59,18.14,,,,,
3468,8/2/2017 16:29,18.331,,,,,
3469,8/2/2017 16:59,18.236,,,,,
3470,8/2/2017 17:29,18.236,,,,,
3471,8/2/2017 17:59,18.14,,,,,
3472,8/2/2017 18:29,18.14,,,,,
3473,8/2/2017 18:59,17.95,,,,,
3474,8/2/2017 19:29,18.045,,,,,
3475,8/2/2017 19:59,18.14,,,,,
3476,8/2/2017 20:29,18.045,,,,,
3477,8/2/2017 20:59,17.855,,,,,
3478,8/2/2017 21:29,17.76,,,,,
3479,8/2/2017 21:59,17.76,,,,,
3480,8/2/2017 22:29,17.57,,,,,
3481,8/2/2017 22:59,17.57,,,,,
3482,8/2/2017 23:29,17.475,,,,,
3483,8/2/2017 23:59,17.57,,,,,
3484,8/3/2017 0:29,17.379,,,,,
3485,8/3/2017 0:59,17.284,,,,,
3486,8/3/2017 1:29,17.379,,,,,
3487,8/3/2017 1:59,17.284,,,,,
3488,8/3/2017 2:29,17.284,,,,,
3489,8/3/2017 2:59,17.284,,,,,
3490,8/3/2017 3:29,17.284,,,,,
3491,8/3/2017 3:59,17.284,,,,,
3492,8/3/2017 4:29,17.284,,,,,
3493,8/3/2017 4:59,17.284,,,,,
3494,8/3/2017 5:29,17.189,,,,,
3495,8/3/2017 5:59,17.189,,,,,
3496,8/3/2017 6:29,17.094,,,,,
3497,8/3/2017 6:59,17.094,,,,,
3498,8/3/2017 7:29,17.094,,,,,
3499,8/3/2017 7:59,16.999,,,,,
3500,8/3/2017 8:29,16.999,,,,,
3501,8/3/2017 8:59,17.094,,,,,
3502,8/3/2017 9:29,17.189,,,,,
3503,8/3/2017 9:59,17.189,,,,,
3504,8/3/2017 10:29,17.284,,,,,
3505,8/3/2017 10:59,17.284,,,,,
3506,8/3/2017 11:29,17.284,,,,,
3507,8/3/2017 11:59,17.379,,,,,
3508,8/3/2017 12:29,17.475,,,,,
3509,8/3/2017 12:59,17.665,,,,,
3510,8/3/2017 13:29,17.57,,,,,
3511,8/3/2017 13:59,17.665,,,,,
3512,8/3/2017 14:29,17.665,,,,,
3513,8/3/2017 14:59,17.57,,,,,
3514,8/3/2017 15:29,17.665,,,,,
3515,8/3/2017 15:59,17.665,,,,,
3516,8/3/2017 16:29,17.665,,,,,
3517,8/3/2017 16:59,17.665,,,,,
3518,8/3/2017 17:29,17.665,,,,,
3519,8/3/2017 17:59,17.57,,,,,
3520,8/3/2017 18:29,17.665,,,,,
3521,8/3/2017 18:59,17.76,,,,,
3522,8/3/2017 19:29,17.76,,,,,
3523,8/3/2017 19:59,17.76,,,,,
3524,8/3/2017 20:29,17.665,,,,,
3525,8/3/2017 20:59,17.475,,,,,
3526,8/3/2017 21:29,17.475,,,,,
3527,8/3/2017 21:59,17.475,,,,,
3528,8/3/2017 22:29,17.379,,,,,
3529,8/3/2017 22:59,17.475,,,,,
3530,8/3/2017 23:29,17.379,,,,,
3531,8/3/2017 23:59,17.379,,,,,
3532,8/4/2017 0:29,17.475,,,,,
3533,8/4/2017 0:59,17.475,,,,,
3534,8/4/2017 1:29,17.284,,,,,
3535,8/4/2017 1:59,17.094,,,,,
3536,8/4/2017 2:29,17.189,,,,,
3537,8/4/2017 2:59,17.284,,,,,
3538,8/4/2017 3:29,17.284,,,,,
3539,8/4/2017 3:59,17.284,,,,,
3540,8/4/2017 4:29,17.189,,,,,
3541,8/4/2017 4:59,17.094,,,,,
3542,8/4/2017 5:29,17.094,,,,,
3543,8/4/2017 5:59,16.999,,,,,
3544,8/4/2017 6:29,16.999,,,,,
3545,8/4/2017 6:59,16.999,,,,,
3546,8/4/2017 7:29,16.903,,,,,
3547,8/4/2017 7:59,16.999,,,,,
3548,8/4/2017 8:29,16.999,,,,,
3549,8/4/2017 8:59,17.094,,,,,
3550,8/4/2017 9:29,17.094,,,,,
3551,8/4/2017 9:59,17.094,,,,,
3552,8/4/2017 10:29,17.189,,,,,
3553,8/4/2017 10:59,17.284,,,,,
3554,8/4/2017 11:29,17.284,,,,,
3555,8/4/2017 11:59,17.379,,,,,
3556,8/4/2017 12:29,17.284,,,,,
3557,8/4/2017 12:59,17.379,,,,,
3558,8/4/2017 13:29,17.379,,,,,
3559,8/4/2017 13:59,17.379,,,,,
3560,8/4/2017 14:29,17.379,,,,,
