Plot Title: Fort Pierce PanAmEx,,,,,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 20350655, SEN S/N: 20350655)","Coupler Attached (LGR S/N: 20350655, SEN S/N: 20350655)","Coupler Detached (LGR S/N: 20350655, SEN S/N: 20350655)","Host Connected (LGR S/N: 20350655, SEN S/N: 20350655)","Stopped (LGR S/N: 20350655, SEN S/N: 20350655)","End Of File (LGR S/N: 20350655, SEN S/N: 20350655)"
595,6/21/2018 20:00,26.977,,,,,
596,6/21/2018 20:30,27.37,,,,,
597,6/21/2018 21:00,27.075,,,,,
598,6/21/2018 21:30,27.468,,,,,
599,6/21/2018 22:00,28.159,,,,,
600,6/21/2018 22:30,28.456,,,,,
601,6/21/2018 23:00,28.655,,,,,
602,6/21/2018 23:30,28.754,,,,,
603,6/22/2018 0:00,28.853,,,,,
604,6/22/2018 0:30,28.555,,,,,
605,6/22/2018 1:00,28.655,,,,,
606,6/22/2018 1:30,28.555,,,,,
607,6/22/2018 2:00,28.754,,,,,
608,6/22/2018 2:30,29.053,,,,,
609,6/22/2018 3:00,28.853,,,,,
610,6/22/2018 3:30,28.555,,,,,
611,6/22/2018 4:00,27.764,,,,,
612,6/22/2018 4:30,27.075,,,,,
613,6/22/2018 5:00,26.781,,,,,
614,6/22/2018 5:30,26.683,,,,,
615,6/22/2018 6:00,26.585,,,,,
616,6/22/2018 6:30,26.488,,,,,
617,6/22/2018 7:00,26.683,,,,,
618,6/22/2018 7:30,26.292,,,,,
619,6/22/2018 8:00,26.488,,,,,
620,6/22/2018 8:30,26.879,,,,,
621,6/22/2018 9:00,27.468,,,,,
622,6/22/2018 9:30,27.173,,,,,
623,6/22/2018 10:00,28.258,,,,,
624,6/22/2018 10:30,28.555,,,,,
625,6/22/2018 11:00,28.853,,,,,
626,6/22/2018 11:30,29.152,,,,,
627,6/22/2018 12:00,29.452,,,,,
628,6/22/2018 12:30,29.752,,,,,
629,6/22/2018 13:00,29.552,,,,,
630,6/22/2018 13:30,29.552,,,,,
631,6/22/2018 14:00,29.652,,,,,
632,6/22/2018 14:30,29.652,,,,,
633,6/22/2018 15:00,29.552,,,,,
634,6/22/2018 15:30,29.252,,,,,
635,6/22/2018 16:00,28.258,,,,,
636,6/22/2018 16:30,27.468,,,,,
637,6/22/2018 17:00,27.173,,,,,
638,6/22/2018 17:30,27.173,,,,,
639,6/22/2018 18:00,27.173,,,,,
640,6/22/2018 18:30,27.272,,,,,
641,6/22/2018 19:00,27.567,,,,,
642,6/22/2018 19:30,27.272,,,,,
643,6/22/2018 20:00,26.977,,,,,
644,6/22/2018 20:30,26.977,,,,,
645,6/22/2018 21:00,26.977,,,,,
646,6/22/2018 21:30,27.272,,,,,
647,6/22/2018 22:00,27.862,,,,,
648,6/22/2018 22:30,28.159,,,,,
649,6/22/2018 23:00,28.159,,,,,
650,6/22/2018 23:30,28.258,,,,,
651,6/23/2018 0:00,28.357,,,,,
652,6/23/2018 0:30,28.357,,,,,
653,6/23/2018 1:00,28.456,,,,,
654,6/23/2018 1:30,28.258,,,,,
655,6/23/2018 2:00,28.357,,,,,
656,6/23/2018 2:30,28.258,,,,,
657,6/23/2018 3:00,28.456,,,,,
658,6/23/2018 3:30,28.853,,,,,
659,6/23/2018 4:00,28.655,,,,,
660,6/23/2018 4:30,28.456,,,,,
661,6/23/2018 5:00,28.06,,,,,
662,6/23/2018 5:30,27.075,,,,,
663,6/23/2018 6:00,26.683,,,,,
664,6/23/2018 6:30,26.585,,,,,
665,6/23/2018 7:00,26.488,,,,,
666,6/23/2018 7:30,26.488,,,,,
667,6/23/2018 8:00,26.292,,,,,
668,6/23/2018 8:30,26.488,,,,,
669,6/23/2018 9:00,26.879,,,,,
670,6/23/2018 9:30,26.781,,,,,
671,6/23/2018 10:00,26.879,,,,,
672,6/23/2018 10:30,27.567,,,,,
673,6/23/2018 11:00,28.953,,,,,
674,6/23/2018 11:30,29.352,,,,,
675,6/23/2018 12:00,29.652,,,,,
676,6/23/2018 12:30,30.255,,,,,
677,6/23/2018 13:00,30.659,,,,,
678,6/23/2018 13:30,30.356,,,,,
679,6/23/2018 14:00,30.356,,,,,
680,6/23/2018 14:30,30.558,,,,,
681,6/23/2018 15:00,30.659,,,,,
682,6/23/2018 15:30,30.76,,,,,
683,6/23/2018 16:00,30.558,,,,,
684,6/23/2018 16:30,30.054,,,,,
685,6/23/2018 17:00,28.555,,,,,
686,6/23/2018 17:30,27.764,,,,,
687,6/23/2018 18:00,27.567,,,,,
688,6/23/2018 18:30,27.468,,,,,
689,6/23/2018 19:00,27.567,,,,,
690,6/23/2018 19:30,27.37,,,,,
691,6/23/2018 20:00,27.173,,,,,
692,6/23/2018 20:30,27.272,,,,,
693,6/23/2018 21:00,27.173,,,,,
694,6/23/2018 21:30,27.173,,,,,
695,6/23/2018 22:00,27.468,,,,,
696,6/23/2018 22:30,28.159,,,,,
697,6/23/2018 23:00,28.357,,,,,
698,6/23/2018 23:30,28.258,,,,,
699,6/24/2018 0:00,28.357,,,,,
700,6/24/2018 0:30,28.258,,,,,
701,6/24/2018 1:00,28.655,,,,,
702,6/24/2018 1:30,28.655,,,,,
703,6/24/2018 2:00,28.456,,,,,
704,6/24/2018 2:30,28.655,,,,,
705,6/24/2018 3:00,28.754,,,,,
706,6/24/2018 3:30,28.754,,,,,
707,6/24/2018 4:00,28.655,,,,,
708,6/24/2018 4:30,28.953,,,,,
709,6/24/2018 5:00,28.953,,,,,
710,6/24/2018 5:30,28.853,,,,,
711,6/24/2018 6:00,28.754,,,,,
712,6/24/2018 6:30,27.961,,,,,
713,6/24/2018 7:00,27.567,,,,,
714,6/24/2018 7:30,27.468,,,,,
715,6/24/2018 8:00,27.468,,,,,
716,6/24/2018 8:30,27.567,,,,,
717,6/24/2018 9:00,27.468,,,,,
718,6/24/2018 9:30,27.665,,,,,
719,6/24/2018 10:00,27.764,,,,,
720,6/24/2018 10:30,28.456,,,,,
721,6/24/2018 11:00,28.357,,,,,
722,6/24/2018 11:30,29.652,,,,,
723,6/24/2018 12:00,29.853,,,,,
724,6/24/2018 12:30,30.054,,,,,
725,6/24/2018 13:00,30.356,,,,,
726,6/24/2018 13:30,30.558,,,,,
727,6/24/2018 14:00,31.166,,,,,
728,6/24/2018 14:30,31.166,,,,,
729,6/24/2018 15:00,31.064,,,,,
730,6/24/2018 15:30,31.166,,,,,
731,6/24/2018 16:00,31.268,,,,,
732,6/24/2018 16:30,31.268,,,,,
733,6/24/2018 17:00,31.268,,,,,
734,6/24/2018 17:30,31.37,,,,,
735,6/24/2018 18:00,28.953,,,,,
736,6/24/2018 18:30,28.357,,,,,
737,6/24/2018 19:00,28.456,,,,,
738,6/24/2018 19:30,28.357,,,,,
739,6/24/2018 20:00,28.258,,,,,
740,6/24/2018 20:30,28.655,,,,,
741,6/24/2018 21:00,28.159,,,,,
742,6/24/2018 21:30,28.258,,,,,
743,6/24/2018 22:00,28.357,,,,,
744,6/24/2018 22:30,28.159,,,,,
745,6/24/2018 23:00,28.555,,,,,
746,6/24/2018 23:30,28.853,,,,,
747,6/25/2018 0:00,29.053,,,,,
748,6/25/2018 0:30,28.953,,,,,
749,6/25/2018 1:00,29.152,,,,,
750,6/25/2018 1:30,29.252,,,,,
751,6/25/2018 2:00,29.252,,,,,
752,6/25/2018 2:30,29.252,,,,,
753,6/25/2018 3:00,29.252,,,,,
754,6/25/2018 3:30,29.053,,,,,
755,6/25/2018 4:00,29.152,,,,,
756,6/25/2018 4:30,29.152,,,,,
757,6/25/2018 5:00,29.352,,,,,
758,6/25/2018 5:30,29.452,,,,,
759,6/25/2018 6:00,29.452,,,,,
760,6/25/2018 6:30,29.452,,,,,
761,6/25/2018 7:00,29.152,,,,,
762,6/25/2018 7:30,28.258,,,,,
763,6/25/2018 8:00,27.567,,,,,
764,6/25/2018 8:30,26.977,,,,,
765,6/25/2018 9:00,26.977,,,,,
766,6/25/2018 9:30,27.665,,,,,
767,6/25/2018 10:00,27.567,,,,,
768,6/25/2018 10:30,27.961,,,,,
769,6/25/2018 11:00,28.853,,,,,
770,6/25/2018 11:30,29.652,,,,,
771,6/25/2018 12:00,29.752,,,,,
772,6/25/2018 12:30,30.054,,,,,
773,6/25/2018 13:00,30.154,,,,,
774,6/25/2018 13:30,30.457,,,,,
775,6/25/2018 14:00,30.963,,,,,
776,6/25/2018 14:30,31.37,,,,,
777,6/25/2018 15:00,31.472,,,,,
778,6/25/2018 15:30,31.676,,,,,
779,6/25/2018 16:00,31.574,,,,,
780,6/25/2018 16:30,31.574,,,,,
781,6/25/2018 17:00,31.574,,,,,
782,6/25/2018 17:30,31.574,,,,,
783,6/25/2018 18:00,31.472,,,,,
784,6/25/2018 18:30,31.268,,,,,
785,6/25/2018 19:00,27.862,,,,,
786,6/25/2018 19:30,27.173,,,,,
787,6/25/2018 20:00,27.075,,,,,
788,6/25/2018 20:30,26.977,,,,,
789,6/25/2018 21:00,26.781,,,,,
790,6/25/2018 21:30,26.879,,,,,
791,6/25/2018 22:00,26.781,,,,,
792,6/25/2018 22:30,26.781,,,,,
793,6/25/2018 23:00,26.292,,,,,
794,6/25/2018 23:30,26.585,,,,,
795,6/26/2018 0:00,26.977,,,,,
796,6/26/2018 0:30,27.272,,,,,
797,6/26/2018 1:00,27.961,,,,,
798,6/26/2018 1:30,28.754,,,,,
799,6/26/2018 2:00,28.953,,,,,
800,6/26/2018 2:30,28.953,,,,,
801,6/26/2018 3:00,28.853,,,,,
802,6/26/2018 3:30,29.053,,,,,
803,6/26/2018 4:00,28.953,,,,,
804,6/26/2018 4:30,29.053,,,,,
805,6/26/2018 5:00,28.853,,,,,
806,6/26/2018 5:30,29.053,,,,,
807,6/26/2018 6:00,29.152,,,,,
808,6/26/2018 6:30,29.352,,,,,
809,6/26/2018 7:00,29.252,,,,,
810,6/26/2018 7:30,28.953,,,,,
811,6/26/2018 8:00,27.567,,,,,
812,6/26/2018 8:30,26.195,,,,,
813,6/26/2018 9:00,25.708,,,,,
814,6/26/2018 9:30,25.513,,,,,
815,6/26/2018 10:00,26,,,,,
816,6/26/2018 10:30,26.39,,,,,
817,6/26/2018 11:00,26.683,,,,,
818,6/26/2018 11:30,26.977,,,,,
819,6/26/2018 12:00,27.468,,,,,
820,6/26/2018 12:30,29.552,,,,,
821,6/26/2018 13:00,30.054,,,,,
822,6/26/2018 13:30,30.255,,,,,
823,6/26/2018 14:00,30.457,,,,,
824,6/26/2018 14:30,30.659,,,,,
825,6/26/2018 15:00,31.064,,,,,
826,6/26/2018 15:30,31.268,,,,,
827,6/26/2018 16:00,31.268,,,,,
828,6/26/2018 16:30,31.268,,,,,
829,6/26/2018 17:00,31.37,,,,,
830,6/26/2018 17:30,31.574,,,,,
831,6/26/2018 18:00,31.37,,,,,
832,6/26/2018 18:30,31.166,,,,,
833,6/26/2018 19:00,29.652,,,,,
834,6/26/2018 19:30,27.272,,,,,
835,6/26/2018 20:00,26.585,,,,,
836,6/26/2018 20:30,26.195,,,,,
837,6/26/2018 21:00,26.195,,,,,
838,6/26/2018 21:30,25.805,,,,,
839,6/26/2018 22:00,25.61,,,,,
840,6/26/2018 22:30,25.416,,,,,
841,6/26/2018 23:00,25.513,,,,,
842,6/26/2018 23:30,25.125,,,,,
843,6/27/2018 0:00,25.222,,,,,
844,6/27/2018 0:30,25.513,,,,,
845,6/27/2018 1:00,26.488,,,,,
846,6/27/2018 1:30,27.272,,,,,
847,6/27/2018 2:00,27.173,,,,,
848,6/27/2018 2:30,27.961,,,,,
849,6/27/2018 3:00,28.159,,,,,
850,6/27/2018 3:30,28.159,,,,,
851,6/27/2018 4:00,28.06,,,,,
852,6/27/2018 4:30,28.159,,,,,
853,6/27/2018 5:00,27.862,,,,,
854,6/27/2018 5:30,27.961,,,,,
855,6/27/2018 6:00,28.06,,,,,
856,6/27/2018 6:30,28.258,,,,,
857,6/27/2018 7:00,28.456,,,,,
858,6/27/2018 7:30,28.258,,,,,
859,6/27/2018 8:00,27.764,,,,,
860,6/27/2018 8:30,26.683,,,,,
861,6/27/2018 9:00,25.805,,,,,
862,6/27/2018 9:30,25.61,,,,,
863,6/27/2018 10:00,25.61,,,,,
864,6/27/2018 10:30,25.805,,,,,
865,6/27/2018 11:00,26.097,,,,,
866,6/27/2018 11:30,25.513,,,,,
867,6/27/2018 12:00,26.097,,,,,
868,6/27/2018 12:30,26.488,,,,,
869,6/27/2018 13:00,26.781,,,,,
870,6/27/2018 13:30,26.977,,,,,
871,6/27/2018 14:00,28.357,,,,,
872,6/27/2018 14:30,30.558,,,,,
873,6/27/2018 15:00,30.457,,,,,
874,6/27/2018 15:30,30.76,,,,,
875,6/27/2018 16:00,31.064,,,,,
876,6/27/2018 16:30,30.76,,,,,
877,6/27/2018 17:00,30.659,,,,,
878,6/27/2018 17:30,30.558,,,,,
879,6/27/2018 18:00,30.457,,,,,
880,6/27/2018 18:30,30.659,,,,,
881,6/27/2018 19:00,30.356,,,,,
882,6/27/2018 19:30,30.356,,,,,
883,6/27/2018 20:00,28.258,,,,,
884,6/27/2018 20:30,27.173,,,,,
885,6/27/2018 21:00,26.879,,,,,
886,6/27/2018 21:30,26.879,,,,,
887,6/27/2018 22:00,26.781,,,,,
888,6/27/2018 22:30,26.585,,,,,
889,6/27/2018 23:00,26.585,,,,,
890,6/27/2018 23:30,26.488,,,,,
891,6/28/2018 0:00,26.39,,,,,
892,6/28/2018 0:30,26.195,,,,,
893,6/28/2018 1:00,26.292,,,,,
894,6/28/2018 1:30,26.585,,,,,
895,6/28/2018 2:00,26.488,,,,,
896,6/28/2018 2:30,27.468,,,,,
897,6/28/2018 3:00,27.173,,,,,
898,6/28/2018 3:30,27.468,,,,,
899,6/28/2018 4:00,27.468,,,,,
900,6/28/2018 4:30,27.567,,,,,
901,6/28/2018 5:00,27.468,,,,,
902,6/28/2018 5:30,27.37,,,,,
903,6/28/2018 6:00,27.37,,,,,
904,6/28/2018 6:30,27.37,,,,,
905,6/28/2018 7:00,27.567,,,,,
906,6/28/2018 7:30,28.06,,,,,
907,6/28/2018 8:00,28.06,,,,,
908,6/28/2018 8:30,27.961,,,,,
909,6/28/2018 9:00,27.567,,,,,
910,6/28/2018 9:30,26.977,,,,,
911,6/28/2018 10:00,26.781,,,,,
912,6/28/2018 10:30,26.683,,,,,
913,6/28/2018 11:00,26.683,,,,,
914,6/28/2018 11:30,26.977,,,,,
915,6/28/2018 12:00,26.879,,,,,
916,6/28/2018 12:30,27.272,,,,,
917,6/28/2018 13:00,27.862,,,,,
918,6/28/2018 13:30,28.357,,,,,
919,6/28/2018 14:00,28.159,,,,,
920,6/28/2018 14:30,28.953,,,,,
921,6/28/2018 15:00,29.752,,,,,
922,6/28/2018 15:30,30.154,,,,,
923,6/28/2018 16:00,30.457,,,,,
924,6/28/2018 16:30,30.862,,,,,
925,6/28/2018 17:00,31.064,,,,,
926,6/28/2018 17:30,30.862,,,,,
927,6/28/2018 18:00,30.76,,,,,
928,6/28/2018 18:30,30.558,,,,,
929,6/28/2018 19:00,30.659,,,,,
930,6/28/2018 19:30,30.558,,,,,
931,6/28/2018 20:00,30.457,,,,,
932,6/28/2018 20:30,29.552,,,,,
933,6/28/2018 21:00,28.456,,,,,
934,6/28/2018 21:30,28.06,,,,,
935,6/28/2018 22:00,27.764,,,,,
936,6/28/2018 22:30,27.567,,,,,
937,6/28/2018 23:00,27.37,,,,,
938,6/28/2018 23:30,27.468,,,,,
939,6/29/2018 0:00,27.37,,,,,
940,6/29/2018 0:30,27.272,,,,,
941,6/29/2018 1:00,26.977,,,,,
942,6/29/2018 1:30,27.173,,,,,
943,6/29/2018 2:00,27.764,,,,,
944,6/29/2018 2:30,27.862,,,,,
945,6/29/2018 3:00,28.258,,,,,
946,6/29/2018 3:30,28.159,,,,,
947,6/29/2018 4:00,27.961,,,,,
948,6/29/2018 4:30,27.961,,,,,
949,6/29/2018 5:00,27.862,,,,,
950,6/29/2018 5:30,28.159,,,,,
951,6/29/2018 6:00,27.961,,,,,
952,6/29/2018 6:30,28.06,,,,,
953,6/29/2018 7:00,28.159,,,,,
954,6/29/2018 7:30,28.06,,,,,
955,6/29/2018 8:00,28.258,,,,,
956,6/29/2018 8:30,28.754,,,,,
957,6/29/2018 9:00,28.655,,,,,
958,6/29/2018 9:30,28.555,,,,,
959,6/29/2018 10:00,28.655,,,,,
960,6/29/2018 10:30,27.961,,,,,
961,6/29/2018 11:00,27.764,,,,,
962,6/29/2018 11:30,27.075,,,,,
963,6/29/2018 12:00,26.879,,,,,
964,6/29/2018 12:30,27.272,,,,,
965,6/29/2018 13:00,27.961,,,,,
966,6/29/2018 13:30,28.754,,,,,
967,6/29/2018 14:00,29.352,,,,,
968,6/29/2018 14:30,29.953,,,,,
969,6/29/2018 15:00,30.154,,,,,
970,6/29/2018 15:30,30.255,,,,,
971,6/29/2018 16:00,30.356,,,,,
972,6/29/2018 16:30,30.356,,,,,
973,6/29/2018 17:00,30.255,,,,,
974,6/29/2018 17:30,30.154,,,,,
975,6/29/2018 18:00,30.054,,,,,
976,6/29/2018 18:30,30.054,,,,,
977,6/29/2018 19:00,30.054,,,,,
978,6/29/2018 19:30,30.054,,,,,
979,6/29/2018 20:00,29.953,,,,,
980,6/29/2018 20:30,29.953,,,,,
981,6/29/2018 21:00,29.853,,,,,
982,6/29/2018 21:30,28.456,,,,,
983,6/29/2018 22:00,27.468,,,,,
984,6/29/2018 22:30,27.075,,,,,
985,6/29/2018 23:00,26.977,,,,,
986,6/29/2018 23:30,26.879,,,,,
987,6/30/2018 0:00,26.781,,,,,
988,6/30/2018 0:30,26.585,,,,,
989,6/30/2018 1:00,26.879,,,,,
990,6/30/2018 1:30,26,,,,,
991,6/30/2018 2:00,26.292,,,,,
992,6/30/2018 2:30,26.585,,,,,
993,6/30/2018 3:00,27.665,,,,,
994,6/30/2018 3:30,27.665,,,,,
995,6/30/2018 4:00,27.961,,,,,
996,6/30/2018 4:30,27.961,,,,,
997,6/30/2018 5:00,28.06,,,,,
998,6/30/2018 5:30,27.961,,,,,
999,6/30/2018 6:00,28.06,,,,,
1000,6/30/2018 6:30,28.159,,,,,
1001,6/30/2018 7:00,28.06,,,,,
1002,6/30/2018 7:30,28.06,,,,,
1003,6/30/2018 8:00,27.961,,,,,
1004,6/30/2018 8:30,28.06,,,,,
1005,6/30/2018 9:00,28.258,,,,,
1006,6/30/2018 9:30,28.456,,,,,
1007,6/30/2018 10:00,28.555,,,,,
1008,6/30/2018 10:30,28.555,,,,,
1009,6/30/2018 11:00,27.37,,,,,
1010,6/30/2018 11:30,26.488,,,,,
1011,6/30/2018 12:00,26,,,,,
1012,6/30/2018 12:30,25.902,,,,,
1013,6/30/2018 13:00,26.879,,,,,
1014,6/30/2018 13:30,26.488,,,,,
1015,6/30/2018 14:00,28.853,,,,,
1016,6/30/2018 14:30,29.152,,,,,
1017,6/30/2018 15:00,29.152,,,,,
1018,6/30/2018 15:30,29.452,,,,,
1019,6/30/2018 16:00,29.652,,,,,
1020,6/30/2018 16:30,29.552,,,,,
1021,6/30/2018 17:00,29.552,,,,,
1022,6/30/2018 17:30,29.552,,,,,
1023,6/30/2018 18:00,29.752,,,,,
1024,6/30/2018 18:30,29.652,,,,,
1025,6/30/2018 19:00,29.552,,,,,
1026,6/30/2018 19:30,29.652,,,,,
1027,6/30/2018 20:00,29.552,,,,,
1028,6/30/2018 20:30,29.652,,,,,
1029,6/30/2018 21:00,29.552,,,,,
1030,6/30/2018 21:30,29.452,,,,,
1031,6/30/2018 22:00,27.862,,,,,
1032,6/30/2018 22:30,25.902,,,,,
1033,6/30/2018 23:00,25.416,,,,,
1034,6/30/2018 23:30,25.125,,,,,
1035,7/1/2018 0:00,25.125,,,,,
1036,7/1/2018 0:30,24.931,,,,,
1037,7/1/2018 1:00,25.028,,,,,
1038,7/1/2018 1:30,24.931,,,,,
1039,7/1/2018 2:00,24.738,,,,,
1040,7/1/2018 2:30,24.641,,,,,
1041,7/1/2018 3:00,25.028,,,,,
1042,7/1/2018 3:30,25.319,,,,,
1043,7/1/2018 4:00,25.319,,,,,
1044,7/1/2018 4:30,26,,,,,
1045,7/1/2018 5:00,26.879,,,,,
1046,7/1/2018 5:30,27.468,,,,,
1047,7/1/2018 6:00,27.567,,,,,
1048,7/1/2018 6:30,27.567,,,,,
1049,7/1/2018 7:00,27.468,,,,,
1050,7/1/2018 7:30,27.468,,,,,
1051,7/1/2018 8:00,27.567,,,,,
1052,7/1/2018 8:30,27.567,,,,,
1053,7/1/2018 9:00,27.764,,,,,
1054,7/1/2018 9:30,28.159,,,,,
1055,7/1/2018 10:00,28.258,,,,,
1056,7/1/2018 10:30,28.159,,,,,
1057,7/1/2018 11:00,27.764,,,,,
1058,7/1/2018 11:30,26.292,,,,,
1059,7/1/2018 12:00,25.125,,,,,
1060,7/1/2018 12:30,24.738,,,,,
1061,7/1/2018 13:00,24.641,,,,,
1062,7/1/2018 13:30,24.835,,,,,
1063,7/1/2018 14:00,25.513,,,,,
1064,7/1/2018 14:30,25.416,,,,,
1065,7/1/2018 15:00,25.708,,,,,
1066,7/1/2018 15:30,26.488,,,,,
1067,7/1/2018 16:00,27.665,,,,,
1068,7/1/2018 16:30,28.853,,,,,
1069,7/1/2018 17:00,29.252,,,,,
1070,7/1/2018 17:30,29.452,,,,,
1071,7/1/2018 18:00,29.552,,,,,
1072,7/1/2018 18:30,29.652,,,,,
1073,7/1/2018 19:00,29.652,,,,,
1074,7/1/2018 19:30,29.552,,,,,
1075,7/1/2018 20:00,29.352,,,,,
1076,7/1/2018 20:30,29.452,,,,,
1077,7/1/2018 21:00,29.452,,,,,
1078,7/1/2018 21:30,29.452,,,,,
1079,7/1/2018 22:00,29.452,,,,,
1080,7/1/2018 22:30,28.555,,,,,
1081,7/1/2018 23:00,26.585,,,,,
1082,7/1/2018 23:30,26,,,,,
1083,7/2/2018 0:00,25.708,,,,,
1084,7/2/2018 0:30,25.513,,,,,
1085,7/2/2018 1:00,25.319,,,,,
1086,7/2/2018 1:30,25.319,,,,,
1087,7/2/2018 2:00,25.319,,,,,
1088,7/2/2018 2:30,24.931,,,,,
1089,7/2/2018 3:00,24.738,,,,,
1090,7/2/2018 3:30,25.222,,,,,
1091,7/2/2018 4:00,25.708,,,,,
1092,7/2/2018 4:30,25.513,,,,,
1093,7/2/2018 5:00,26.292,,,,,
1094,7/2/2018 5:30,27.37,,,,,
1095,7/2/2018 6:00,27.468,,,,,
1096,7/2/2018 6:30,27.665,,,,,
1097,7/2/2018 7:00,27.468,,,,,
1098,7/2/2018 7:30,27.567,,,,,
1099,7/2/2018 8:00,27.665,,,,,
1100,7/2/2018 8:30,27.567,,,,,
1101,7/2/2018 9:00,27.665,,,,,
1102,7/2/2018 9:30,27.862,,,,,
1103,7/2/2018 10:00,28.159,,,,,
1104,7/2/2018 10:30,28.555,,,,,
1105,7/2/2018 11:00,28.357,,,,,
1106,7/2/2018 11:30,27.764,,,,,
1107,7/2/2018 12:00,26.683,,,,,
1108,7/2/2018 12:30,25.416,,,,,
1109,7/2/2018 13:00,25.028,,,,,
1110,7/2/2018 13:30,24.931,,,,,
1111,7/2/2018 14:00,24.931,,,,,
1112,7/2/2018 14:30,25.513,,,,,
1113,7/2/2018 15:00,25.416,,,,,
1114,7/2/2018 15:30,26,,,,,
1115,7/2/2018 16:00,26,,,,,
1116,7/2/2018 16:30,26,,,,,
1117,7/2/2018 17:00,26.488,,,,,
1118,7/2/2018 17:30,27.272,,,,,
1119,7/2/2018 18:00,28.159,,,,,
1120,7/2/2018 18:30,29.152,,,,,
1121,7/2/2018 19:00,29.752,,,,,
1122,7/2/2018 19:30,29.953,,,,,
1123,7/2/2018 20:00,29.853,,,,,
1124,7/2/2018 20:30,29.752,,,,,
1125,7/2/2018 21:00,29.853,,,,,
1126,7/2/2018 21:30,29.953,,,,,
1127,7/2/2018 22:00,29.953,,,,,
1128,7/2/2018 22:30,29.953,,,,,
1129,7/2/2018 23:00,29.652,,,,,
1130,7/2/2018 23:30,28.357,,,,,
1131,7/3/2018 0:00,26.879,,,,,
1132,7/3/2018 0:30,26.488,,,,,
1133,7/3/2018 1:00,26.195,,,,,
1134,7/3/2018 1:30,26.097,,,,,
1135,7/3/2018 2:00,26,,,,,
1136,7/3/2018 2:30,25.902,,,,,
1137,7/3/2018 3:00,26,,,,,
1138,7/3/2018 3:30,25.513,,,,,
1139,7/3/2018 4:00,25.708,,,,,
1140,7/3/2018 4:30,26.097,,,,,
1141,7/3/2018 5:00,26.585,,,,,
1142,7/3/2018 5:30,25.902,,,,,
1143,7/3/2018 6:00,27.075,,,,,
1144,7/3/2018 6:30,27.075,,,,,
1145,7/3/2018 7:00,26.977,,,,,
1146,7/3/2018 7:30,27.37,,,,,
1147,7/3/2018 8:00,27.468,,,,,
1148,7/3/2018 8:30,27.567,,,,,
1149,7/3/2018 9:00,27.862,,,,,
1150,7/3/2018 9:30,27.764,,,,,
1151,7/3/2018 10:00,28.258,,,,,
1152,7/3/2018 10:30,28.655,,,,,
1153,7/3/2018 11:00,28.953,,,,,
1154,7/3/2018 11:30,28.853,,,,,
1155,7/3/2018 12:00,29.152,,,,,
1156,7/3/2018 12:30,28.555,,,,,
1157,7/3/2018 13:00,26.488,,,,,
1158,7/3/2018 13:30,25.805,,,,,
1159,7/3/2018 14:00,25.61,,,,,
1160,7/3/2018 14:30,25.61,,,,,
1161,7/3/2018 15:00,25.61,,,,,
1162,7/3/2018 15:30,26.195,,,,,
1163,7/3/2018 16:00,26.097,,,,,
1164,7/3/2018 16:30,26.488,,,,,
1165,7/3/2018 17:00,26.488,,,,,
1166,7/3/2018 17:30,26.781,,,,,
1167,7/3/2018 18:00,27.468,,,,,
1168,7/3/2018 18:30,28.456,,,,,
1169,7/3/2018 19:00,27.961,,,,,
1170,7/3/2018 19:30,28.456,,,,,
1171,7/3/2018 20:00,29.152,,,,,
1172,7/3/2018 20:30,29.552,,,,,
1173,7/3/2018 21:00,29.352,,,,,
1174,7/3/2018 21:30,29.552,,,,,
1175,7/3/2018 22:00,29.652,,,,,
1176,7/3/2018 22:30,29.652,,,,,
1177,7/3/2018 23:00,29.652,,,,,
1178,7/3/2018 23:30,29.652,,,,,
1179,7/4/2018 0:00,28.655,,,,,
1180,7/4/2018 0:30,27.272,,,,,
1181,7/4/2018 1:00,26.879,,,,,
1182,7/4/2018 1:30,26.585,,,,,
1183,7/4/2018 2:00,26.39,,,,,
1184,7/4/2018 2:30,26.292,,,,,
1185,7/4/2018 3:00,26.195,,,,,
1186,7/4/2018 3:30,26.39,,,,,
1187,7/4/2018 4:00,26.195,,,,,
1188,7/4/2018 4:30,26.292,,,,,
1189,7/4/2018 5:00,26.488,,,,,
1190,7/4/2018 5:30,26.977,,,,,
1191,7/4/2018 6:00,26.39,,,,,
1192,7/4/2018 6:30,27.37,,,,,
1193,7/4/2018 7:00,27.665,,,,,
1194,7/4/2018 7:30,27.764,,,,,
1195,7/4/2018 8:00,27.961,,,,,
1196,7/4/2018 8:30,27.862,,,,,
1197,7/4/2018 9:00,27.862,,,,,
1198,7/4/2018 9:30,27.764,,,,,
1199,7/4/2018 10:00,28.159,,,,,
1200,7/4/2018 10:30,28.456,,,,,
1201,7/4/2018 11:00,28.754,,,,,
1202,7/4/2018 11:30,29.552,,,,,
1203,7/4/2018 12:00,29.352,,,,,
1204,7/4/2018 12:30,29.352,,,,,
1205,7/4/2018 13:00,28.754,,,,,
1206,7/4/2018 13:30,27.764,,,,,
1207,7/4/2018 14:00,27.665,,,,,
1208,7/4/2018 14:30,27.567,,,,,
1209,7/4/2018 15:00,27.567,,,,,
1210,7/4/2018 15:30,27.567,,,,,
1211,7/4/2018 16:00,27.665,,,,,
