Plot Title: Newport,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 20350664, SEN S/N: 20350664)","End Of File (LGR S/N: 20350664, SEN S/N: 20350664)"
2162,7/31/2018 14:30,13.269,
2163,7/31/2018 15:00,13.269,
2164,7/31/2018 15:30,13.173,
2165,7/31/2018 16:00,13.076,
2166,7/31/2018 16:30,13.076,
2167,7/31/2018 17:00,13.076,
2168,7/31/2018 17:30,13.365,
2169,7/31/2018 18:00,13.461,
2170,7/31/2018 18:30,13.846,
2171,7/31/2018 19:00,13.461,
2172,7/31/2018 19:30,13.558,
2173,7/31/2018 20:00,13.654,
2174,7/31/2018 20:30,13.269,
2175,7/31/2018 21:00,13.269,
2176,7/31/2018 21:30,13.461,
2177,7/31/2018 22:00,13.173,
2178,7/31/2018 22:30,13.461,
2179,7/31/2018 23:00,13.076,
2180,7/31/2018 23:30,13.076,
2181,8/1/2018 0:00,13.076,
2182,8/1/2018 0:30,13.173,
2183,8/1/2018 1:00,13.173,
2184,8/1/2018 1:30,13.269,
2185,8/1/2018 2:00,12.98,
2186,8/1/2018 2:30,12.883,
2187,8/1/2018 3:00,12.883,
2188,8/1/2018 3:30,12.787,
2189,8/1/2018 4:00,12.69,
2190,8/1/2018 4:30,12.69,
2191,8/1/2018 5:00,12.787,
2192,8/1/2018 5:30,12.69,
2193,8/1/2018 6:00,12.787,
2194,8/1/2018 6:30,12.594,
2195,8/1/2018 7:00,12.787,
2196,8/1/2018 7:30,12.69,
2197,8/1/2018 8:00,12.69,
2198,8/1/2018 8:30,12.69,
2199,8/1/2018 9:00,12.401,
2200,8/1/2018 9:30,12.594,
2201,8/1/2018 10:00,12.497,
2202,8/1/2018 10:30,12.497,
2203,8/1/2018 11:00,12.401,
2204,8/1/2018 11:30,12.401,
2205,8/1/2018 12:00,12.304,
2206,8/1/2018 12:30,12.497,
2207,8/1/2018 13:00,12.69,
2208,8/1/2018 13:30,12.98,
2209,8/1/2018 14:00,13.173,
2210,8/1/2018 14:30,13.269,
2211,8/1/2018 15:00,13.269,
2212,8/1/2018 15:30,13.365,
2213,8/1/2018 16:00,13.173,
2214,8/1/2018 16:30,13.173,
2215,8/1/2018 17:00,12.98,
2216,8/1/2018 17:30,13.269,
2217,8/1/2018 18:00,13.269,
2218,8/1/2018 18:30,13.558,
2219,8/1/2018 19:00,13.461,
2220,8/1/2018 19:30,13.558,
2221,8/1/2018 20:00,13.654,
2222,8/1/2018 20:30,13.654,
2223,8/1/2018 21:00,13.654,
2224,8/1/2018 21:30,13.365,
2225,8/1/2018 22:00,13.365,
2226,8/1/2018 22:30,13.269,
2227,8/1/2018 23:00,13.269,
2228,8/1/2018 23:30,13.269,
2229,8/2/2018 0:00,13.269,
2230,8/2/2018 0:30,13.365,
2231,8/2/2018 1:00,13.654,
2232,8/2/2018 1:30,13.654,
2233,8/2/2018 2:00,13.75,
2234,8/2/2018 2:30,13.654,
2235,8/2/2018 3:00,13.173,
2236,8/2/2018 3:30,13.076,
2237,8/2/2018 4:00,13.076,
2238,8/2/2018 4:30,13.076,
2239,8/2/2018 5:00,13.076,
2240,8/2/2018 5:30,12.98,
2241,8/2/2018 6:00,12.883,
2242,8/2/2018 6:30,12.98,
2243,8/2/2018 7:00,12.98,
2244,8/2/2018 7:30,12.883,
2245,8/2/2018 8:00,12.883,
2246,8/2/2018 8:30,12.883,
2247,8/2/2018 9:00,12.883,
2248,8/2/2018 9:30,12.69,
2249,8/2/2018 10:00,12.69,
2250,8/2/2018 10:30,12.594,
2251,8/2/2018 11:00,12.497,
2252,8/2/2018 11:30,12.594,
2253,8/2/2018 12:00,12.594,
2254,8/2/2018 12:30,12.787,
2255,8/2/2018 13:00,13.076,
2256,8/2/2018 13:30,13.076,
2257,8/2/2018 14:00,13.269,
2258,8/2/2018 14:30,13.365,
2259,8/2/2018 15:00,13.365,
2260,8/2/2018 15:30,13.558,
2261,8/2/2018 16:00,13.75,
2262,8/2/2018 16:30,14.038,
2263,8/2/2018 17:00,13.654,
2264,8/2/2018 17:30,13.75,
2265,8/2/2018 18:00,13.942,
2266,8/2/2018 18:30,14.23,
2267,8/2/2018 19:00,14.038,
2268,8/2/2018 19:30,14.517,
2269,8/2/2018 20:00,14.23,
2270,8/2/2018 20:30,14.038,
2271,8/2/2018 21:00,13.942,
2272,8/2/2018 21:30,13.846,
2273,8/2/2018 22:00,13.558,
2274,8/2/2018 22:30,13.75,
2275,8/2/2018 23:00,13.75,
2276,8/2/2018 23:30,13.558,
2277,8/3/2018 0:00,13.75,
2278,8/3/2018 0:30,13.654,
2279,8/3/2018 1:00,13.846,
2280,8/3/2018 1:30,13.846,
2281,8/3/2018 2:00,13.942,
2282,8/3/2018 2:30,13.942,
2283,8/3/2018 3:00,13.846,
2284,8/3/2018 3:30,13.942,
2285,8/3/2018 4:00,13.846,
2286,8/3/2018 4:30,13.558,
2287,8/3/2018 5:00,13.558,
2288,8/3/2018 5:30,13.365,
2289,8/3/2018 6:00,13.269,
2290,8/3/2018 6:30,13.269,
2291,8/3/2018 7:00,13.365,
2292,8/3/2018 7:30,13.461,
2293,8/3/2018 8:00,13.558,
2294,8/3/2018 8:30,13.558,
2295,8/3/2018 9:00,13.558,
2296,8/3/2018 9:30,13.365,
2297,8/3/2018 10:00,13.173,
2298,8/3/2018 10:30,13.076,
2299,8/3/2018 11:00,13.076,
2300,8/3/2018 11:30,13.173,
2301,8/3/2018 12:00,13.076,
2302,8/3/2018 12:30,13.173,
2303,8/3/2018 13:00,13.461,
2304,8/3/2018 13:30,13.75,
2305,8/3/2018 14:00,13.846,
2306,8/3/2018 14:30,13.75,
2307,8/3/2018 15:00,14.038,
2308,8/3/2018 15:30,14.23,
2309,8/3/2018 16:00,14.325,
2310,8/3/2018 16:30,14.325,
2311,8/3/2018 17:00,14.421,
2312,8/3/2018 17:30,14.134,
2313,8/3/2018 18:00,14.038,
2314,8/3/2018 18:30,14.038,
2315,8/3/2018 19:00,14.038,
2316,8/3/2018 19:30,13.942,
2317,8/3/2018 20:00,14.038,
2318,8/3/2018 20:30,14.134,
2319,8/3/2018 21:00,13.942,
2320,8/3/2018 21:30,13.846,
2321,8/3/2018 22:00,14.038,
2322,8/3/2018 22:30,13.75,
2323,8/3/2018 23:00,13.75,
2324,8/3/2018 23:30,13.654,
2325,8/4/2018 0:00,13.75,
2326,8/4/2018 0:30,13.846,
2327,8/4/2018 1:00,13.942,
2328,8/4/2018 1:30,14.038,
2329,8/4/2018 2:00,14.038,
2330,8/4/2018 2:30,14.038,
2331,8/4/2018 3:00,14.134,
2332,8/4/2018 3:30,14.134,
2333,8/4/2018 4:00,14.134,
2334,8/4/2018 4:30,14.134,
2335,8/4/2018 5:00,14.134,
2336,8/4/2018 5:30,14.134,
2337,8/4/2018 6:00,14.134,
2338,8/4/2018 6:30,14.038,
2339,8/4/2018 7:00,13.942,
2340,8/4/2018 7:30,13.942,
2341,8/4/2018 8:00,13.942,
2342,8/4/2018 8:30,14.038,
2343,8/4/2018 9:00,13.942,
2344,8/4/2018 9:30,13.846,
2345,8/4/2018 10:00,13.846,
2346,8/4/2018 10:30,13.654,
2347,8/4/2018 11:00,13.461,
2348,8/4/2018 11:30,13.365,
2349,8/4/2018 12:00,13.558,
2350,8/4/2018 12:30,13.558,
2351,8/4/2018 13:00,13.654,
2352,8/4/2018 13:30,13.846,
2353,8/4/2018 14:00,13.942,
2354,8/4/2018 14:30,13.846,
2355,8/4/2018 15:00,13.846,
2356,8/4/2018 15:30,14.038,
2357,8/4/2018 16:00,14.038,
2358,8/4/2018 16:30,14.517,
2359,8/4/2018 17:00,14.613,
2360,8/4/2018 17:30,14.325,
2361,8/4/2018 18:00,14.613,
2362,8/4/2018 18:30,14.325,
2363,8/4/2018 19:00,14.23,
2364,8/4/2018 19:30,14.325,
2365,8/4/2018 20:00,14.421,
2366,8/4/2018 20:30,14.421,
2367,8/4/2018 21:00,14.325,
2368,8/4/2018 21:30,14.134,
2369,8/4/2018 22:00,14.325,
2370,8/4/2018 22:30,14.325,
2371,8/4/2018 23:00,14.421,
2372,8/4/2018 23:30,14.517,
2373,8/5/2018 0:00,14.517,
2374,8/5/2018 0:30,14.421,
2375,8/5/2018 1:00,14.134,
2376,8/5/2018 1:30,14.23,
2377,8/5/2018 2:00,14.23,
2378,8/5/2018 2:30,14.421,
2379,8/5/2018 3:00,14.421,
2380,8/5/2018 3:30,14.421,
2381,8/5/2018 4:00,14.325,
2382,8/5/2018 4:30,14.421,
2383,8/5/2018 5:00,14.517,
2384,8/5/2018 5:30,14.613,
2385,8/5/2018 6:00,14.613,
2386,8/5/2018 6:30,14.613,
2387,8/5/2018 7:00,14.517,
2388,8/5/2018 7:30,14.421,
2389,8/5/2018 8:00,14.038,
2390,8/5/2018 8:30,14.134,
2391,8/5/2018 9:00,14.038,
2392,8/5/2018 9:30,14.23,
2393,8/5/2018 10:00,14.134,
2394,8/5/2018 10:30,14.134,
2395,8/5/2018 11:00,14.038,
2396,8/5/2018 11:30,14.038,
2397,8/5/2018 12:00,14.038,
2398,8/5/2018 12:30,13.461,
2399,8/5/2018 13:00,13.75,
2400,8/5/2018 13:30,13.942,
2401,8/5/2018 14:00,13.75,
2402,8/5/2018 14:30,13.942,
2403,8/5/2018 15:00,14.23,
2404,8/5/2018 15:30,13.942,
2405,8/5/2018 16:00,14.325,
2406,8/5/2018 16:30,13.942,
2407,8/5/2018 17:00,14.038,
2408,8/5/2018 17:30,14.9,
2409,8/5/2018 18:00,14.23,
2410,8/5/2018 18:30,13.558,
2411,8/5/2018 19:00,14.038,
2412,8/5/2018 19:30,14.134,
2413,8/5/2018 20:00,14.517,
2414,8/5/2018 20:30,14.613,
2415,8/5/2018 21:00,14.613,
2416,8/5/2018 21:30,14.325,
2417,8/5/2018 22:00,14.134,
2418,8/5/2018 22:30,14.325,
2419,8/5/2018 23:00,14.134,
2420,8/5/2018 23:30,13.75,
2421,8/6/2018 0:00,13.846,
2422,8/6/2018 0:30,13.846,
2423,8/6/2018 1:00,13.654,
2424,8/6/2018 1:30,13.75,
2425,8/6/2018 2:00,13.942,
2426,8/6/2018 2:30,13.942,
2427,8/6/2018 3:00,13.942,
2428,8/6/2018 3:30,13.942,
2429,8/6/2018 4:00,13.846,
2430,8/6/2018 4:30,13.942,
2431,8/6/2018 5:00,14.23,
2432,8/6/2018 5:30,14.325,
2433,8/6/2018 6:00,14.325,
2434,8/6/2018 6:30,14.421,
2435,8/6/2018 7:00,14.325,
2436,8/6/2018 7:30,14.421,
2437,8/6/2018 8:00,14.421,
2438,8/6/2018 8:30,14.325,
2439,8/6/2018 9:00,14.038,
2440,8/6/2018 9:30,14.038,
2441,8/6/2018 10:00,13.654,
2442,8/6/2018 10:30,13.942,
2443,8/6/2018 11:00,13.942,
2444,8/6/2018 11:30,14.134,
2445,8/6/2018 12:00,14.134,
2446,8/6/2018 12:30,14.134,
2447,8/6/2018 13:00,14.038,
2448,8/6/2018 13:30,14.038,
2449,8/6/2018 14:00,13.846,
2450,8/6/2018 14:30,13.942,
2451,8/6/2018 15:00,14.134,
2452,8/6/2018 15:30,14.23,
2453,8/6/2018 16:00,14.038,
2454,8/6/2018 16:30,14.038,
2455,8/6/2018 17:00,14.134,
2456,8/6/2018 17:30,14.325,
2457,8/6/2018 18:00,14.134,
2458,8/6/2018 18:30,14.421,
2459,8/6/2018 19:00,14.613,
2460,8/6/2018 19:30,14.325,
2461,8/6/2018 20:00,14.23,
2462,8/6/2018 20:30,14.325,
2463,8/6/2018 21:00,14.421,
2464,8/6/2018 21:30,14.517,
2465,8/6/2018 22:00,14.517,
2466,8/6/2018 22:30,14.325,
2467,8/6/2018 23:00,14.23,
2468,8/6/2018 23:30,13.942,
2469,8/7/2018 0:00,13.942,
2470,8/7/2018 0:30,13.654,
2471,8/7/2018 1:00,13.365,
2472,8/7/2018 1:30,13.365,
2473,8/7/2018 2:00,13.461,
2474,8/7/2018 2:30,13.558,
2475,8/7/2018 3:00,13.558,
2476,8/7/2018 3:30,13.558,
2477,8/7/2018 4:00,13.654,
2478,8/7/2018 4:30,13.461,
2479,8/7/2018 5:00,13.654,
2480,8/7/2018 5:30,13.654,
2481,8/7/2018 6:00,13.846,
2482,8/7/2018 6:30,13.942,
2483,8/7/2018 7:00,14.038,
2484,8/7/2018 7:30,14.325,
2485,8/7/2018 8:00,14.325,
2486,8/7/2018 8:30,14.325,
2487,8/7/2018 9:00,14.325,
2488,8/7/2018 9:30,14.325,
2489,8/7/2018 10:00,14.23,
2490,8/7/2018 10:30,14.038,
2491,8/7/2018 11:00,13.942,
2492,8/7/2018 11:30,14.23,
2493,8/7/2018 12:00,14.23,
2494,8/7/2018 12:30,14.23,
2495,8/7/2018 13:00,14.23,
2496,8/7/2018 13:30,14.134,
2497,8/7/2018 14:00,13.942,
2498,8/7/2018 14:30,13.942,
2499,8/7/2018 15:00,13.75,
2500,8/7/2018 15:30,13.558,
2501,8/7/2018 16:00,13.846,
2502,8/7/2018 16:30,13.846,
2503,8/7/2018 17:00,13.942,
2504,8/7/2018 17:30,13.846,
2505,8/7/2018 18:00,13.365,
2506,8/7/2018 18:30,13.558,
2507,8/7/2018 19:00,14.038,
2508,8/7/2018 19:30,13.942,
2509,8/7/2018 20:00,14.134,
2510,8/7/2018 20:30,14.421,
2511,8/7/2018 21:00,14.23,
2512,8/7/2018 21:30,14.134,
2513,8/7/2018 22:00,14.23,
2514,8/7/2018 22:30,14.325,
2515,8/7/2018 23:00,14.134,
2516,8/7/2018 23:30,13.75,
2517,8/8/2018 0:00,13.846,
2518,8/8/2018 0:30,13.365,
2519,8/8/2018 1:00,13.269,
2520,8/8/2018 1:30,13.076,
2521,8/8/2018 2:00,12.787,
2522,8/8/2018 2:30,12.883,
2523,8/8/2018 3:00,12.883,
2524,8/8/2018 3:30,13.076,
2525,8/8/2018 4:00,13.173,
2526,8/8/2018 4:30,13.269,
2527,8/8/2018 5:00,12.98,
2528,8/8/2018 5:30,12.98,
2529,8/8/2018 6:00,12.98,
2530,8/8/2018 6:30,13.173,
2531,8/8/2018 7:00,13.846,
2532,8/8/2018 7:30,14.038,
2533,8/8/2018 8:00,14.134,
2534,8/8/2018 8:30,14.421,
2535,8/8/2018 9:00,14.325,
2536,8/8/2018 9:30,14.421,
2537,8/8/2018 10:00,14.23,
2538,8/8/2018 10:30,14.038,
2539,8/8/2018 11:00,13.942,
2540,8/8/2018 11:30,13.846,
2541,8/8/2018 12:00,14.038,
2542,8/8/2018 12:30,14.134,
2543,8/8/2018 13:00,14.038,
2544,8/8/2018 13:30,13.942,
2545,8/8/2018 14:00,13.942,
2546,8/8/2018 14:30,13.75,
2547,8/8/2018 15:00,13.846,
2548,8/8/2018 15:30,13.654,
2549,8/8/2018 16:00,13.846,
2550,8/8/2018 16:30,14.038,
2551,8/8/2018 17:00,13.75,
2552,8/8/2018 17:30,13.846,
2553,8/8/2018 18:00,14.804,
2554,8/8/2018 18:30,14.517,
2555,8/8/2018 19:00,14.613,
2556,8/8/2018 19:30,14.804,
2557,8/8/2018 20:00,14.709,
2558,8/8/2018 20:30,14.804,
2559,8/8/2018 21:00,14.9,
2560,8/8/2018 21:30,14.9,
2561,8/8/2018 22:00,14.038,
2562,8/8/2018 22:30,13.942,
2563,8/8/2018 23:00,13.654,
2564,8/8/2018 23:30,13.654,
2565,8/9/2018 0:00,13.461,
2566,8/9/2018 0:30,13.269,
2567,8/9/2018 1:00,13.269,
2568,8/9/2018 1:30,13.173,
2569,8/9/2018 2:00,12.98,
2570,8/9/2018 2:30,12.883,
2571,8/9/2018 3:00,12.69,
2572,8/9/2018 3:30,12.594,
2573,8/9/2018 4:00,12.497,
2574,8/9/2018 4:30,12.401,
2575,8/9/2018 5:00,12.304,
2576,8/9/2018 5:30,12.207,
2577,8/9/2018 6:00,12.11,
2578,8/9/2018 6:30,12.11,
2579,8/9/2018 7:00,12.013,
2580,8/9/2018 7:30,12.013,
2581,8/9/2018 8:00,13.173,
2582,8/9/2018 8:30,13.076,
2583,8/9/2018 9:00,13.942,
2584,8/9/2018 9:30,13.942,
2585,8/9/2018 10:00,13.846,
2586,8/9/2018 10:30,13.942,
2587,8/9/2018 11:00,13.846,
2588,8/9/2018 11:30,13.654,
2589,8/9/2018 12:00,13.461,
2590,8/9/2018 12:30,13.365,
2591,8/9/2018 13:00,13.461,
2592,8/9/2018 13:30,13.461,
2593,8/9/2018 14:00,13.461,
2594,8/9/2018 14:30,13.461,
2595,8/9/2018 15:00,13.076,
2596,8/9/2018 15:30,12.98,
2597,8/9/2018 16:00,13.365,
2598,8/9/2018 16:30,12.98,
2599,8/9/2018 17:00,12.883,
2600,8/9/2018 17:30,13.173,
2601,8/9/2018 18:00,12.98,
2602,8/9/2018 18:30,12.883,
2603,8/9/2018 19:00,13.365,
2604,8/9/2018 19:30,13.269,
2605,8/9/2018 20:00,13.365,
2606,8/9/2018 20:30,13.365,
2607,8/9/2018 21:00,13.654,
2608,8/9/2018 21:30,13.942,
2609,8/9/2018 22:00,14.134,
2610,8/9/2018 22:30,14.23,
2611,8/9/2018 23:00,13.942,
2612,8/9/2018 23:30,14.134,
2613,8/10/2018 0:00,13.75,
2614,8/10/2018 0:30,13.654,
2615,8/10/2018 1:00,13.365,
2616,8/10/2018 1:30,13.75,
2617,8/10/2018 2:00,13.461,
2618,8/10/2018 2:30,13.269,
2619,8/10/2018 3:00,13.173,
2620,8/10/2018 3:30,12.98,
2621,8/10/2018 4:00,12.787,
2622,8/10/2018 4:30,12.69,
2623,8/10/2018 5:00,12.594,
2624,8/10/2018 5:30,12.497,
2625,8/10/2018 6:00,12.497,
2626,8/10/2018 6:30,12.497,
2627,8/10/2018 7:00,12.497,
2628,8/10/2018 7:30,12.401,
2629,8/10/2018 8:00,12.304,
2630,8/10/2018 8:30,12.401,
2631,8/10/2018 9:00,13.173,
2632,8/10/2018 9:30,13.461,
2633,8/10/2018 10:00,13.846,
2634,8/10/2018 10:30,14.038,
2635,8/10/2018 11:00,13.942,
2636,8/10/2018 11:30,13.942,
2637,8/10/2018 12:00,14.038,
2638,8/10/2018 12:30,13.75,
2639,8/10/2018 13:00,13.654,
2640,8/10/2018 13:30,13.461,
2641,8/10/2018 14:00,13.461,
2642,8/10/2018 14:30,13.654,
2643,8/10/2018 15:00,13.75,
2644,8/10/2018 15:30,13.942,
2645,8/10/2018 16:00,13.75,
2646,8/10/2018 16:30,13.942,
2647,8/10/2018 17:00,13.942,
2648,8/10/2018 17:30,14.23,
2649,8/10/2018 18:00,14.325,
2650,8/10/2018 18:30,14.421,
2651,8/10/2018 19:00,14.709,
2652,8/10/2018 19:30,14.709,
2653,8/10/2018 20:00,14.709,
2654,8/10/2018 20:30,14.709,
2655,8/10/2018 21:00,14.613,
2656,8/10/2018 21:30,14.517,
2657,8/10/2018 22:00,14.325,
2658,8/10/2018 22:30,14.421,
2659,8/10/2018 23:00,13.846,
2660,8/10/2018 23:30,13.75,
2661,8/11/2018 0:00,13.654,
2662,8/11/2018 0:30,13.558,
2663,8/11/2018 1:00,13.558,
2664,8/11/2018 1:30,13.365,
2665,8/11/2018 2:00,13.461,
2666,8/11/2018 2:30,13.461,
2667,8/11/2018 3:00,13.461,
2668,8/11/2018 3:30,13.365,
2669,8/11/2018 4:00,13.365,
2670,8/11/2018 4:30,13.365,
2671,8/11/2018 5:00,13.173,
2672,8/11/2018 5:30,13.076,
2673,8/11/2018 6:00,13.076,
2674,8/11/2018 6:30,12.883,
2675,8/11/2018 7:00,12.787,
2676,8/11/2018 7:30,12.787,
2677,8/11/2018 8:00,12.69,
2678,8/11/2018 8:30,12.69,
2679,8/11/2018 9:00,12.69,
2680,8/11/2018 9:30,12.69,
2681,8/11/2018 10:00,12.69,
2682,8/11/2018 10:30,13.461,
2683,8/11/2018 11:00,14.038,
2684,8/11/2018 11:30,14.421,
2685,8/11/2018 12:00,14.325,
2686,8/11/2018 12:30,14.325,
2687,8/11/2018 13:00,14.23,
2688,8/11/2018 13:30,14.23,
2689,8/11/2018 14:00,14.23,
2690,8/11/2018 14:30,14.134,
2691,8/11/2018 15:00,14.134,
2692,8/11/2018 15:30,14.613,
2693,8/11/2018 16:00,14.996,
2694,8/11/2018 16:30,15.091,
2695,8/11/2018 17:00,15.091,
2696,8/11/2018 17:30,14.804,
2697,8/11/2018 18:00,15.091,
2698,8/11/2018 18:30,14.996,
2699,8/11/2018 19:00,14.9,
2700,8/11/2018 19:30,15.091,
2701,8/11/2018 20:00,14.996,
2702,8/11/2018 20:30,15.282,
2703,8/11/2018 21:00,15.187,
2704,8/11/2018 21:30,15.378,
2705,8/11/2018 22:00,15.282,
2706,8/11/2018 22:30,15.282,
2707,8/11/2018 23:00,15.378,
2708,8/11/2018 23:30,14.421,
2709,8/12/2018 0:00,14.421,
2710,8/12/2018 0:30,14.23,
2711,8/12/2018 1:00,14.23,
2712,8/12/2018 1:30,14.23,
2713,8/12/2018 2:00,14.23,
2714,8/12/2018 2:30,14.325,
2715,8/12/2018 3:00,14.23,
2716,8/12/2018 3:30,14.325,
2717,8/12/2018 4:00,14.325,
2718,8/12/2018 4:30,14.23,
2719,8/12/2018 5:00,14.134,
2720,8/12/2018 5:30,14.23,
2721,8/12/2018 6:00,14.23,
2722,8/12/2018 6:30,14.134,
2723,8/12/2018 7:00,14.038,
2724,8/12/2018 7:30,13.942,
2725,8/12/2018 8:00,13.846,
2726,8/12/2018 8:30,13.942,
2727,8/12/2018 9:00,13.846,
2728,8/12/2018 9:30,13.846,
2729,8/12/2018 10:00,13.75,
2730,8/12/2018 10:30,13.846,
2731,8/12/2018 11:00,13.846,
2732,8/12/2018 11:30,14.709,
2733,8/12/2018 12:00,14.709,
2734,8/12/2018 12:30,14.996,
2735,8/12/2018 13:00,14.996,
2736,8/12/2018 13:30,15.091,
2737,8/12/2018 14:00,14.9,
2738,8/12/2018 14:30,14.804,
2739,8/12/2018 15:00,14.613,
2740,8/12/2018 15:30,14.613,
2741,8/12/2018 16:00,14.517,
2742,8/12/2018 16:30,14.613,
2743,8/12/2018 17:00,14.709,
2744,8/12/2018 17:30,14.613,
2745,8/12/2018 18:00,14.517,
2746,8/12/2018 18:30,14.613,
2747,8/12/2018 19:00,14.613,
2748,8/12/2018 19:30,14.709,
2749,8/12/2018 20:00,14.709,
2750,8/12/2018 20:30,14.804,
2751,8/12/2018 21:00,14.804,
2752,8/12/2018 21:30,14.804,
2753,8/12/2018 22:00,14.9,
2754,8/12/2018 22:30,14.9,
2755,8/12/2018 23:00,14.996,
2756,8/12/2018 23:30,14.996,
2757,8/13/2018 0:00,14.996,
2758,8/13/2018 0:30,15.091,
2759,8/13/2018 1:00,14.996,
2760,8/13/2018 1:30,15.091,
2761,8/13/2018 2:00,15.091,
2762,8/13/2018 2:30,15.091,
2763,8/13/2018 3:00,15.091,
2764,8/13/2018 3:30,14.996,
2765,8/13/2018 4:00,14.9,
2766,8/13/2018 4:30,14.804,
2767,8/13/2018 5:00,14.804,
2768,8/13/2018 5:30,14.804,
2769,8/13/2018 6:00,14.709,
2770,8/13/2018 6:30,14.421,
2771,8/13/2018 7:00,14.23,
2772,8/13/2018 7:30,14.038,
2773,8/13/2018 8:00,13.846,
2774,8/13/2018 8:30,13.75,
2775,8/13/2018 9:00,14.038,
2776,8/13/2018 9:30,13.942,
2777,8/13/2018 10:00,14.038,
2778,8/13/2018 10:30,13.942,
2779,8/13/2018 11:00,13.654,
2780,8/13/2018 11:30,13.846,
2781,8/13/2018 12:00,14.23,
2782,8/13/2018 12:30,14.517,
2783,8/13/2018 13:00,14.613,
2784,8/13/2018 13:30,14.709,
2785,8/13/2018 14:00,14.996,
2786,8/13/2018 14:30,14.709,
2787,8/13/2018 15:00,14.613,
2788,8/13/2018 15:30,14.421,
2789,8/13/2018 16:00,14.038,
2790,8/13/2018 16:30,14.038,
2791,8/13/2018 17:00,14.23,
2792,8/13/2018 17:30,13.846,
2793,8/13/2018 18:00,13.846,
2794,8/13/2018 18:30,13.75,
2795,8/13/2018 19:00,14.9,
2796,8/13/2018 19:30,13.75,
2797,8/13/2018 20:00,14.134,
2798,8/13/2018 20:30,14.134,
2799,8/13/2018 21:00,13.942,
2800,8/13/2018 21:30,14.038,
2801,8/13/2018 22:00,14.134,
2802,8/13/2018 22:30,14.134,
2803,8/13/2018 23:00,14.134,
2804,8/13/2018 23:30,14.134,
2805,8/14/2018 0:00,14.134,
2806,8/14/2018 0:30,14.23,
2807,8/14/2018 1:00,14.23,
2808,8/14/2018 1:30,14.23,
2809,8/14/2018 2:00,14.325,
2810,8/14/2018 2:30,14.421,
2811,8/14/2018 3:00,14.134,
2812,8/14/2018 3:30,13.75,
2813,8/14/2018 4:00,13.654,
2814,8/14/2018 4:30,13.846,
2815,8/14/2018 5:00,13.558,
2816,8/14/2018 5:30,13.461,
2817,8/14/2018 6:00,13.461,
2818,8/14/2018 6:30,13.365,
2819,8/14/2018 7:00,13.365,
2820,8/14/2018 7:30,13.269,
2821,8/14/2018 8:00,13.173,
2822,8/14/2018 8:30,13.173,
2823,8/14/2018 9:00,12.98,
2824,8/14/2018 9:30,12.98,
2825,8/14/2018 10:00,12.98,
2826,8/14/2018 10:30,12.883,
2827,8/14/2018 11:00,12.69,
2828,8/14/2018 11:30,12.883,
2829,8/14/2018 12:00,13.173,
2830,8/14/2018 12:30,13.654,
2831,8/14/2018 13:00,13.558,
2832,8/14/2018 13:30,13.558,
2833,8/14/2018 14:00,13.558,
2834,8/14/2018 14:30,13.75,
2835,8/14/2018 15:00,13.461,
2836,8/14/2018 15:30,13.461,
2837,8/14/2018 16:00,13.461,
2838,8/14/2018 16:30,13.269,
2839,8/14/2018 17:00,13.173,
2840,8/14/2018 17:30,13.75,
2841,8/14/2018 18:00,13.654,
2842,8/14/2018 18:30,13.365,
2843,8/14/2018 19:00,13.75,
2844,8/14/2018 19:30,13.75,
2845,8/14/2018 20:00,13.75,
2846,8/14/2018 20:30,13.942,
2847,8/14/2018 21:00,13.846,
2848,8/14/2018 21:30,14.038,
2849,8/14/2018 22:00,14.038,
2850,8/14/2018 22:30,14.038,
2851,8/14/2018 23:00,13.365,
2852,8/14/2018 23:30,13.173,
2853,8/15/2018 0:00,13.269,
2854,8/15/2018 0:30,13.269,
2855,8/15/2018 1:00,13.365,
2856,8/15/2018 1:30,13.846,
2857,8/15/2018 2:00,13.558,
2858,8/15/2018 2:30,13.076,
2859,8/15/2018 3:00,12.98,
2860,8/15/2018 3:30,12.883,
2861,8/15/2018 4:00,12.883,
2862,8/15/2018 4:30,12.787,
2863,8/15/2018 5:00,12.787,
2864,8/15/2018 5:30,12.787,
2865,8/15/2018 6:00,12.69,
2866,8/15/2018 6:30,12.787,
2867,8/15/2018 7:00,12.787,
2868,8/15/2018 7:30,12.787,
2869,8/15/2018 8:00,12.787,
2870,8/15/2018 8:30,12.787,
2871,8/15/2018 9:00,12.787,
2872,8/15/2018 9:30,12.69,
2873,8/15/2018 10:00,12.69,
2874,8/15/2018 10:30,12.69,
2875,8/15/2018 11:00,12.594,
2876,8/15/2018 11:30,12.594,
2877,8/15/2018 12:00,12.594,
2878,8/15/2018 12:30,12.594,
2879,8/15/2018 13:00,12.69,
2880,8/15/2018 13:30,12.69,
2881,8/15/2018 14:00,13.076,
2882,8/15/2018 14:30,13.076,
2883,8/15/2018 15:00,13.269,
2884,8/15/2018 15:30,13.076,
2885,8/15/2018 16:00,13.173,
2886,8/15/2018 16:30,13.076,
2887,8/15/2018 17:00,13.173,
2888,8/15/2018 17:30,13.173,
2889,8/15/2018 18:00,13.269,
2890,8/15/2018 18:30,13.365,
2891,8/15/2018 19:00,13.269,
2892,8/15/2018 19:30,13.365,
2893,8/15/2018 20:00,12.98,
