Plot Title: PMA,,,
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 20462596, SEN S/N: 20462596)",End Of File (LGR S/N: 20462596)
1969,2/5/2019 10:00,66.708,
1970,2/5/2019 10:30,66.537,
1971,2/5/2019 11:00,66.879,
1972,2/5/2019 11:30,67.05,
1973,2/5/2019 12:00,66.193,
1974,2/5/2019 12:30,67.392,
1975,2/5/2019 13:00,65.851,
1976,2/5/2019 13:30,66.708,
1977,2/5/2019 14:00,66.708,
1978,2/5/2019 14:30,66.879,
1979,2/5/2019 15:00,66.879,
1980,2/5/2019 15:30,66.708,
1981,2/5/2019 16:00,66.193,
1982,2/5/2019 16:30,65.851,
1983,2/5/2019 17:00,65.68,
1984,2/5/2019 17:30,65.167,
1985,2/5/2019 18:00,64.996,
1986,2/5/2019 18:30,64.825,
1987,2/5/2019 19:00,64.825,
1988,2/5/2019 19:30,64.825,
1989,2/5/2019 20:00,64.652,
1990,2/5/2019 20:30,64.652,
1991,2/5/2019 21:00,64.996,
1992,2/5/2019 21:30,64.825,
1993,2/5/2019 22:00,64.652,
1994,2/5/2019 22:30,64.652,
1995,2/5/2019 23:00,64.481,
1996,2/5/2019 23:30,64.652,
1997,2/6/2019 0:00,64.652,
1998,2/6/2019 0:30,64.652,
1999,2/6/2019 1:00,64.652,
2000,2/6/2019 1:30,64.481,
2001,2/6/2019 2:00,64.481,
2002,2/6/2019 2:30,64.31,
2003,2/6/2019 3:00,64.481,
2004,2/6/2019 3:30,64.652,
2005,2/6/2019 4:00,64.652,
2006,2/6/2019 4:30,64.481,
2007,2/6/2019 5:00,64.481,
2008,2/6/2019 5:30,64.31,
2009,2/6/2019 6:00,64.139,
2010,2/6/2019 6:30,64.996,
2011,2/6/2019 7:00,65.338,
2012,2/6/2019 7:30,65.68,
2013,2/6/2019 8:00,65.68,
2014,2/6/2019 8:30,66.022,
2015,2/6/2019 9:00,66.022,
2016,2/6/2019 9:30,66.366,
2017,2/6/2019 10:00,66.193,
2018,2/6/2019 10:30,66.366,
2019,2/6/2019 11:00,66.366,
2020,2/6/2019 11:30,66.708,
2021,2/6/2019 12:00,66.708,
2022,2/6/2019 12:30,67.906,
2023,2/6/2019 13:00,67.906,
2024,2/6/2019 13:30,67.735,
2025,2/6/2019 14:00,67.906,
2026,2/6/2019 14:30,67.221,
2027,2/6/2019 15:00,67.05,
2028,2/6/2019 15:30,66.879,
2029,2/6/2019 16:00,67.05,
2030,2/6/2019 16:30,67.221,
2031,2/6/2019 17:00,67.05,
2032,2/6/2019 17:30,66.537,
2033,2/6/2019 18:00,66.366,
2034,2/6/2019 18:30,66.193,
2035,2/6/2019 19:00,66.193,
2036,2/6/2019 19:30,66.193,
2037,2/6/2019 20:00,66.022,
2038,2/6/2019 20:30,66.193,
2039,2/6/2019 21:00,66.193,
2040,2/6/2019 21:30,66.193,
2041,2/6/2019 22:00,66.193,
2042,2/6/2019 22:30,66.366,
2043,2/6/2019 23:00,66.366,
2044,2/6/2019 23:30,66.537,
2045,2/7/2019 0:00,66.537,
2046,2/7/2019 0:30,66.366,
2047,2/7/2019 1:00,66.537,
2048,2/7/2019 1:30,66.537,
2049,2/7/2019 2:00,66.537,
2050,2/7/2019 2:30,66.537,
2051,2/7/2019 3:00,66.537,
2052,2/7/2019 3:30,66.537,
2053,2/7/2019 4:00,66.537,
2054,2/7/2019 4:30,66.537,
2055,2/7/2019 5:00,66.537,
2056,2/7/2019 5:30,66.708,
2057,2/7/2019 6:00,66.708,
2058,2/7/2019 6:30,67.221,
2059,2/7/2019 7:00,67.564,
2060,2/7/2019 7:30,67.735,
2061,2/7/2019 8:00,67.906,
2062,2/7/2019 8:30,67.906,
2063,2/7/2019 9:00,67.735,
2064,2/7/2019 9:30,67.735,
2065,2/7/2019 10:00,68.421,
2066,2/7/2019 10:30,68.077,
2067,2/7/2019 11:00,68.248,
2068,2/7/2019 11:30,67.906,
2069,2/7/2019 12:00,68.077,
