Plot Title: PanAmEx BOCAS Summer 2019 SN#20462603,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 20462603, SEN S/N: 20462603)",Coupler Detached (LGR S/N: 20462603),Coupler Attached (LGR S/N: 20462603),Host Connected (LGR S/N: 20462603),Stopped (LGR S/N: 20462603),End Of File (LGR S/N: 20462603)
655,8/29/2019 8:50,29.252,,,,,
656,8/29/2019 9:20,29.053,,,,,
657,8/29/2019 9:50,28.953,,,,,
658,8/29/2019 10:20,29.252,,,,,
659,8/29/2019 10:50,29.252,,,,,
660,8/29/2019 11:20,29.252,,,,,
661,8/29/2019 11:50,29.252,,,,,
662,8/29/2019 12:20,29.252,,,,,
663,8/29/2019 12:50,29.352,,,,,
664,8/29/2019 13:20,29.152,,,,,
665,8/29/2019 13:50,29.053,,,,,
666,8/29/2019 14:20,29.053,,,,,
667,8/29/2019 14:50,29.053,,,,,
668,8/29/2019 15:20,29.053,,,,,
669,8/29/2019 15:50,29.053,,,,,
670,8/29/2019 16:20,29.152,,,,,
671,8/29/2019 16:50,29.152,,,,,
672,8/29/2019 17:20,28.754,,,,,
673,8/29/2019 17:50,29.352,,,,,
674,8/29/2019 18:20,29.452,,,,,
675,8/29/2019 18:50,29.652,,,,,
676,8/29/2019 19:20,29.752,,,,,
677,8/29/2019 19:50,29.752,,,,,
678,8/29/2019 20:20,29.853,,,,,
679,8/29/2019 20:50,29.853,,,,,
680,8/29/2019 21:20,29.953,,,,,
681,8/29/2019 21:50,29.953,,,,,
682,8/29/2019 22:20,29.953,,,,,
683,8/29/2019 22:50,29.853,,,,,
684,8/29/2019 23:20,29.752,,,,,
685,8/29/2019 23:50,29.752,,,,,
686,8/30/2019 0:20,29.752,,,,,
687,8/30/2019 0:50,29.652,,,,,
688,8/30/2019 1:20,29.652,,,,,
689,8/30/2019 1:50,29.552,,,,,
690,8/30/2019 2:20,29.552,,,,,
691,8/30/2019 2:50,29.452,,,,,
692,8/30/2019 3:20,29.352,,,,,
693,8/30/2019 3:50,29.452,,,,,
694,8/30/2019 4:20,29.452,,,,,
695,8/30/2019 4:50,29.352,,,,,
696,8/30/2019 5:20,29.352,,,,,
697,8/30/2019 5:50,29.252,,,,,
698,8/30/2019 6:20,29.352,,,,,
699,8/30/2019 6:50,29.252,,,,,
700,8/30/2019 7:20,29.352,,,,,
701,8/30/2019 7:50,29.152,,,,,
702,8/30/2019 8:20,29.053,,,,,
703,8/30/2019 8:50,28.953,,,,,
704,8/30/2019 9:20,28.953,,,,,
705,8/30/2019 9:50,28.953,,,,,
706,8/30/2019 10:20,29.053,,,,,
707,8/30/2019 10:50,29.352,,,,,
708,8/30/2019 11:20,29.352,,,,,
709,8/30/2019 11:50,29.352,,,,,
710,8/30/2019 12:20,29.352,,,,,
711,8/30/2019 12:50,29.252,,,,,
712,8/30/2019 13:20,29.053,,,,,
713,8/30/2019 13:50,29.053,,,,,
714,8/30/2019 14:20,29.053,,,,,
715,8/30/2019 14:50,29.352,,,,,
716,8/30/2019 15:20,29.452,,,,,
717,8/30/2019 15:50,29.552,,,,,
718,8/30/2019 16:20,29.752,,,,,
719,8/30/2019 16:50,30.054,,,,,
720,8/30/2019 17:20,30.356,,,,,
721,8/30/2019 17:50,30.255,,,,,
722,8/30/2019 18:20,30.154,,,,,
723,8/30/2019 18:50,30.054,,,,,
724,8/30/2019 19:20,30.457,,,,,
725,8/30/2019 19:50,30.457,,,,,
726,8/30/2019 20:20,30.457,,,,,
727,8/30/2019 20:50,30.558,,,,,
728,8/30/2019 21:20,30.76,,,,,
729,8/30/2019 21:50,30.76,,,,,
730,8/30/2019 22:20,30.76,,,,,
731,8/30/2019 22:50,30.558,,,,,
732,8/30/2019 23:20,30.457,,,,,
733,8/30/2019 23:50,30.457,,,,,
734,8/31/2019 0:20,30.457,,,,,
735,8/31/2019 0:50,30.457,,,,,
736,8/31/2019 1:20,30.356,,,,,
737,8/31/2019 1:50,30.255,,,,,
738,8/31/2019 2:20,30.255,,,,,
739,8/31/2019 2:50,30.255,,,,,
740,8/31/2019 3:20,30.255,,,,,
741,8/31/2019 3:50,30.154,,,,,
742,8/31/2019 4:20,30.154,,,,,
743,8/31/2019 4:50,30.054,,,,,
744,8/31/2019 5:20,30.054,,,,,
745,8/31/2019 5:50,29.953,,,,,
746,8/31/2019 6:20,29.953,,,,,
747,8/31/2019 6:50,29.953,,,,,
748,8/31/2019 7:20,29.853,,,,,
749,8/31/2019 7:50,29.752,,,,,
750,8/31/2019 8:20,29.552,,,,,
751,8/31/2019 8:50,29.552,,,,,
752,8/31/2019 9:20,29.652,,,,,
753,8/31/2019 9:50,29.652,,,,,
754,8/31/2019 10:20,29.552,,,,,
755,8/31/2019 10:50,29.452,,,,,
756,8/31/2019 11:20,29.452,,,,,
757,8/31/2019 11:50,29.352,,,,,
758,8/31/2019 12:20,29.352,,,,,
759,8/31/2019 12:50,29.352,,,,,
760,8/31/2019 13:20,29.352,,,,,
761,8/31/2019 13:50,29.352,,,,,
762,8/31/2019 14:20,29.452,,,,,
763,8/31/2019 14:50,29.652,,,,,
764,8/31/2019 15:20,29.853,,,,,
765,8/31/2019 15:50,30.356,,,,,
766,8/31/2019 16:20,30.457,,,,,
767,8/31/2019 16:50,30.76,,,,,
768,8/31/2019 17:20,30.963,,,,,
769,8/31/2019 17:50,30.963,,,,,
770,8/31/2019 18:20,30.862,,,,,
771,8/31/2019 18:50,30.963,,,,,
772,8/31/2019 19:20,30.963,,,,,
773,8/31/2019 19:50,30.963,,,,,
774,8/31/2019 20:20,30.963,,,,,
775,8/31/2019 20:50,30.862,,,,,
776,8/31/2019 21:20,30.76,,,,,
777,8/31/2019 21:50,30.659,,,,,
778,8/31/2019 22:20,30.659,,,,,
779,8/31/2019 22:50,30.558,,,,,
780,8/31/2019 23:20,30.457,,,,,
781,8/31/2019 23:50,30.457,,,,,
782,9/1/2019 0:20,30.457,,,,,
783,9/1/2019 0:50,30.558,,,,,
784,9/1/2019 1:20,30.457,,,,,
785,9/1/2019 1:50,30.457,,,,,
786,9/1/2019 2:20,30.356,,,,,
787,9/1/2019 2:50,30.356,,,,,
788,9/1/2019 3:20,30.356,,,,,
789,9/1/2019 3:50,30.356,,,,,
790,9/1/2019 4:20,30.255,,,,,
791,9/1/2019 4:50,30.255,,,,,
792,9/1/2019 5:20,30.255,,,,,
793,9/1/2019 5:50,30.255,,,,,
794,9/1/2019 6:20,30.255,,,,,
795,9/1/2019 6:50,30.154,,,,,
796,9/1/2019 7:20,30.154,,,,,
797,9/1/2019 7:50,30.154,,,,,
798,9/1/2019 8:20,30.154,,,,,
799,9/1/2019 8:50,30.054,,,,,
800,9/1/2019 9:20,30.054,,,,,
801,9/1/2019 9:50,30.054,,,,,
802,9/1/2019 10:20,29.953,,,,,
803,9/1/2019 10:50,29.953,,,,,
804,9/1/2019 11:20,29.953,,,,,
805,9/1/2019 11:50,29.953,,,,,
806,9/1/2019 12:20,29.853,,,,,
807,9/1/2019 12:50,29.853,,,,,
808,9/1/2019 13:20,29.853,,,,,
809,9/1/2019 13:50,29.853,,,,,
810,9/1/2019 14:20,29.953,,,,,
811,9/1/2019 14:50,30.054,,,,,
812,9/1/2019 15:20,30.154,,,,,
813,9/1/2019 15:50,30.356,,,,,
814,9/1/2019 16:20,30.558,,,,,
815,9/1/2019 16:50,30.862,,,,,
816,9/1/2019 17:20,31.064,,,,,
817,9/1/2019 17:50,31.166,,,,,
818,9/1/2019 18:20,31.166,,,,,
819,9/1/2019 18:50,31.268,,,,,
820,9/1/2019 19:20,31.37,,,,,
821,9/1/2019 19:50,31.268,,,,,
822,9/1/2019 20:20,31.166,,,,,
823,9/1/2019 20:50,31.166,,,,,
824,9/1/2019 21:20,31.166,,,,,
825,9/1/2019 21:50,31.166,,,,,
826,9/1/2019 22:20,31.166,,,,,
827,9/1/2019 22:50,31.268,,,,,
828,9/1/2019 23:20,31.268,,,,,
829,9/1/2019 23:50,31.268,,,,,
830,9/2/2019 0:20,31.166,,,,,
831,9/2/2019 0:50,30.963,,,,,
832,9/2/2019 1:20,30.963,,,,,
833,9/2/2019 1:50,30.862,,,,,
834,9/2/2019 2:20,30.862,,,,,
835,9/2/2019 2:50,30.76,,,,,
836,9/2/2019 3:20,30.659,,,,,
837,9/2/2019 3:50,30.659,,,,,
838,9/2/2019 4:20,30.659,,,,,
839,9/2/2019 4:50,30.659,,,,,
840,9/2/2019 5:20,30.558,,,,,
841,9/2/2019 5:50,30.457,,,,,
842,9/2/2019 6:20,30.457,,,,,
843,9/2/2019 6:50,30.356,,,,,
844,9/2/2019 7:20,30.356,,,,,
845,9/2/2019 7:50,30.255,,,,,
846,9/2/2019 8:20,30.255,,,,,
847,9/2/2019 8:50,30.255,,,,,
848,9/2/2019 9:20,30.255,,,,,
849,9/2/2019 9:50,30.255,,,,,
850,9/2/2019 10:20,30.255,,,,,
851,9/2/2019 10:50,30.154,,,,,
852,9/2/2019 11:20,30.054,,,,,
853,9/2/2019 11:50,29.953,,,,,
854,9/2/2019 12:20,29.853,,,,,
855,9/2/2019 12:50,29.853,,,,,
856,9/2/2019 13:20,29.853,,,,,
857,9/2/2019 13:50,29.652,,,,,
858,9/2/2019 14:20,29.352,,,,,
859,9/2/2019 14:50,29.352,,,,,
860,9/2/2019 15:20,29.452,,,,,
861,9/2/2019 15:50,29.652,,,,,
862,9/2/2019 16:20,29.752,,,,,
863,9/2/2019 16:50,29.953,,,,,
864,9/2/2019 17:20,29.953,,,,,
865,9/2/2019 17:50,30.054,,,,,
866,9/2/2019 18:20,30.154,,,,,
867,9/2/2019 18:50,30.255,,,,,
868,9/2/2019 19:20,30.255,,,,,
869,9/2/2019 19:50,30.255,,,,,
870,9/2/2019 20:20,30.255,,,,,
871,9/2/2019 20:50,30.255,,,,,
872,9/2/2019 21:20,30.356,,,,,
873,9/2/2019 21:50,30.356,,,,,
874,9/2/2019 22:20,30.255,,,,,
875,9/2/2019 22:50,30.255,,,,,
876,9/2/2019 23:20,30.255,,,,,
877,9/2/2019 23:50,30.154,,,,,
878,9/3/2019 0:20,30.154,,,,,
879,9/3/2019 0:50,30.154,,,,,
880,9/3/2019 1:20,30.154,,,,,
881,9/3/2019 1:50,30.054,,,,,
882,9/3/2019 2:20,30.054,,,,,
883,9/3/2019 2:50,29.953,,,,,
884,9/3/2019 3:20,29.953,,,,,
885,9/3/2019 3:50,29.853,,,,,
886,9/3/2019 4:20,29.853,,,,,
887,9/3/2019 4:50,29.853,,,,,
888,9/3/2019 5:20,29.752,,,,,
889,9/3/2019 5:50,29.752,,,,,
890,9/3/2019 6:20,29.652,,,,,
891,9/3/2019 6:50,29.652,,,,,
892,9/3/2019 7:20,29.652,,,,,
893,9/3/2019 7:50,29.652,,,,,
894,9/3/2019 8:20,29.552,,,,,
895,9/3/2019 8:50,29.552,,,,,
896,9/3/2019 9:20,29.552,,,,,
897,9/3/2019 9:50,29.552,,,,,
898,9/3/2019 10:20,29.452,,,,,
899,9/3/2019 10:50,29.352,,,,,
900,9/3/2019 11:20,29.352,,,,,
901,9/3/2019 11:50,29.352,,,,,
902,9/3/2019 12:20,29.352,,,,,
903,9/3/2019 12:50,29.252,,,,,
904,9/3/2019 13:20,29.252,,,,,
905,9/3/2019 13:50,29.152,,,,,
906,9/3/2019 14:20,29.152,,,,,
907,9/3/2019 14:50,29.152,,,,,
908,9/3/2019 15:20,29.152,,,,,
909,9/3/2019 15:50,29.152,,,,,
910,9/3/2019 16:20,29.152,,,,,
911,9/3/2019 16:50,29.152,,,,,
912,9/3/2019 17:20,29.152,,,,,
913,9/3/2019 17:50,29.152,,,,,
914,9/3/2019 18:20,29.152,,,,,
915,9/3/2019 18:50,29.152,,,,,
916,9/3/2019 19:20,29.152,,,,,
917,9/3/2019 19:50,29.152,,,,,
918,9/3/2019 20:20,29.252,,,,,
919,9/3/2019 20:50,29.252,,,,,
920,9/3/2019 21:20,29.252,,,,,
921,9/3/2019 21:50,29.352,,,,,
922,9/3/2019 22:20,29.352,,,,,
923,9/3/2019 22:50,29.452,,,,,
924,9/3/2019 23:20,29.352,,,,,
925,9/3/2019 23:50,29.352,,,,,
926,9/4/2019 0:20,29.352,,,,,
927,9/4/2019 0:50,29.352,,,,,
928,9/4/2019 1:20,29.252,,,,,
929,9/4/2019 1:50,29.252,,,,,
930,9/4/2019 2:20,29.152,,,,,
931,9/4/2019 2:50,29.053,,,,,
932,9/4/2019 3:20,29.053,,,,,
933,9/4/2019 3:50,29.053,,,,,
934,9/4/2019 4:20,28.953,,,,,
935,9/4/2019 4:50,28.953,,,,,
936,9/4/2019 5:20,28.953,,,,,
937,9/4/2019 5:50,28.853,,,,,
938,9/4/2019 6:20,28.853,,,,,
939,9/4/2019 6:50,28.754,,,,,
940,9/4/2019 7:20,28.754,,,,,
941,9/4/2019 7:50,28.655,,,,,
942,9/4/2019 8:20,28.655,,,,,
943,9/4/2019 8:50,28.655,,,,,
944,9/4/2019 9:20,28.754,,,,,
945,9/4/2019 9:50,28.754,,,,,
946,9/4/2019 10:20,28.754,,,,,
947,9/4/2019 10:50,28.655,,,,,
948,9/4/2019 11:20,28.655,,,,,
949,9/4/2019 11:50,28.456,,,,,
950,9/4/2019 12:20,28.456,,,,,
951,9/4/2019 12:50,28.357,,,,,
952,9/4/2019 13:20,28.357,,,,,
953,9/4/2019 13:50,28.357,,,,,
954,9/4/2019 14:20,28.357,,,,,
955,9/4/2019 14:50,28.754,,,,,
956,9/4/2019 15:20,29.053,,,,,
957,9/4/2019 15:50,29.552,,,,,
958,9/4/2019 16:20,29.552,,,,,
959,9/4/2019 16:50,29.752,,,,,
960,9/4/2019 17:20,29.853,,,,,
961,9/4/2019 17:50,30.054,,,,,
962,9/4/2019 18:20,30.154,,,,,
963,9/4/2019 18:50,30.154,,,,,
964,9/4/2019 19:20,30.154,,,,,
965,9/4/2019 19:50,30.255,,,,,
966,9/4/2019 20:20,30.457,,,,,
967,9/4/2019 20:50,30.457,,,,,
968,9/4/2019 21:20,30.255,,,,,
969,9/4/2019 21:50,30.054,,,,,
970,9/4/2019 22:20,30.054,,,,,
971,9/4/2019 22:50,30.054,,,,,
972,9/4/2019 23:20,29.953,,,,,
973,9/4/2019 23:50,29.953,,,,,
974,9/5/2019 0:20,29.953,,,,,
975,9/5/2019 0:50,29.853,,,,,
976,9/5/2019 1:20,29.853,,,,,
977,9/5/2019 1:50,29.752,,,,,
978,9/5/2019 2:20,29.652,,,,,
979,9/5/2019 2:50,29.652,,,,,
980,9/5/2019 3:20,29.652,,,,,
981,9/5/2019 3:50,29.552,,,,,
982,9/5/2019 4:20,29.452,,,,,
983,9/5/2019 4:50,29.452,,,,,
984,9/5/2019 5:20,29.452,,,,,
985,9/5/2019 5:50,29.352,,,,,
986,9/5/2019 6:20,29.252,,,,,
987,9/5/2019 6:50,29.152,,,,,
988,9/5/2019 7:20,28.953,,,,,
989,9/5/2019 7:50,28.853,,,,,
990,9/5/2019 8:20,29.053,,,,,
991,9/5/2019 8:50,28.754,,,,,
992,9/5/2019 9:20,28.853,,,,,
993,9/5/2019 9:50,28.853,,,,,
994,9/5/2019 10:20,28.953,,,,,
995,9/5/2019 10:50,28.853,,,,,
996,9/5/2019 11:20,29.053,,,,,
997,9/5/2019 11:50,28.953,,,,,
998,9/5/2019 12:20,28.953,,,,,
999,9/5/2019 12:50,28.953,,,,,
1000,9/5/2019 13:20,28.953,,,,,
1001,9/5/2019 13:50,29.053,,,,,
1002,9/5/2019 14:20,29.053,,,,,
1003,9/5/2019 14:50,29.053,,,,,
1004,9/5/2019 15:20,29.053,,,,,
1005,9/5/2019 15:50,29.053,,,,,
1006,9/5/2019 16:20,28.853,,,,,
1007,9/5/2019 16:50,28.655,,,,,
1008,9/5/2019 17:20,28.555,,,,,
1009,9/5/2019 17:50,28.555,,,,,
1010,9/5/2019 18:20,28.555,,,,,
1011,9/5/2019 18:50,28.456,,,,,
1012,9/5/2019 19:20,28.655,,,,,
1013,9/5/2019 19:50,28.853,,,,,
1014,9/5/2019 20:20,28.853,,,,,
1015,9/5/2019 20:50,29.053,,,,,
1016,9/5/2019 21:20,29.152,,,,,
1017,9/5/2019 21:50,29.252,,,,,
1018,9/5/2019 22:20,29.352,,,,,
1019,9/5/2019 22:50,29.352,,,,,
1020,9/5/2019 23:20,29.352,,,,,
1021,9/5/2019 23:50,29.352,,,,,
1022,9/6/2019 0:20,29.352,,,,,
1023,9/6/2019 0:50,29.252,,,,,
1024,9/6/2019 1:20,28.754,,,,,
1025,9/6/2019 1:50,28.853,,,,,
1026,9/6/2019 2:20,28.953,,,,,
1027,9/6/2019 2:50,29.053,,,,,
1028,9/6/2019 3:20,28.953,,,,,
1029,9/6/2019 3:50,28.953,,,,,
1030,9/6/2019 4:20,28.953,,,,,
1031,9/6/2019 4:50,28.953,,,,,
1032,9/6/2019 5:20,28.953,,,,,
1033,9/6/2019 5:50,28.754,,,,,
1034,9/6/2019 6:20,28.853,,,,,
1035,9/6/2019 6:50,28.754,,,,,
1036,9/6/2019 7:20,28.754,,,,,
1037,9/6/2019 7:50,28.853,,,,,
1038,9/6/2019 8:20,28.555,,,,,
1039,9/6/2019 8:50,28.456,,,,,
1040,9/6/2019 9:20,28.555,,,,,
1041,9/6/2019 9:50,28.655,,,,,
1042,9/6/2019 10:20,28.655,,,,,
1043,9/6/2019 10:50,28.754,,,,,
1044,9/6/2019 11:20,28.853,,,,,
1045,9/6/2019 11:50,28.953,,,,,
1046,9/6/2019 12:20,28.655,,,,,
1047,9/6/2019 12:50,28.258,,,,,
1048,9/6/2019 13:20,28.258,,,,,
1049,9/6/2019 13:50,28.159,,,,,
1050,9/6/2019 14:20,28.357,,,,,
1051,9/6/2019 14:50,28.555,,,,,
1052,9/6/2019 15:20,28.853,,,,,
1053,9/6/2019 15:50,28.953,,,,,
1054,9/6/2019 16:20,29.252,,,,,
1055,9/6/2019 16:50,29.452,,,,,
1056,9/6/2019 17:20,29.752,,,,,
1057,9/6/2019 17:50,30.054,,,,,
1058,9/6/2019 18:20,30.457,,,,,
1059,9/6/2019 18:50,30.76,,,,,
1060,9/6/2019 19:20,31.064,,,,,
1061,9/6/2019 19:50,30.659,,,,,
1062,9/6/2019 20:20,30.255,,,,,
1063,9/6/2019 20:50,30.154,,,,,
1064,9/6/2019 21:20,30.457,,,,,
1065,9/6/2019 21:50,30.356,,,,,
1066,9/6/2019 22:20,30.457,,,,,
1067,9/6/2019 22:50,30.457,,,,,
1068,9/6/2019 23:20,30.558,,,,,
1069,9/6/2019 23:50,30.356,,,,,
1070,9/7/2019 0:20,30.457,,,,,
1071,9/7/2019 0:50,30.356,,,,,
1072,9/7/2019 1:20,30.054,,,,,
1073,9/7/2019 1:50,30.054,,,,,
1074,9/7/2019 2:20,30.154,,,,,
1075,9/7/2019 2:50,30.255,,,,,
1076,9/7/2019 3:20,30.154,,,,,
1077,9/7/2019 3:50,30.154,,,,,
1078,9/7/2019 4:20,30.154,,,,,
1079,9/7/2019 4:50,30.154,,,,,
1080,9/7/2019 5:20,30.154,,,,,
1081,9/7/2019 5:50,29.953,,,,,
1082,9/7/2019 6:20,29.953,,,,,
1083,9/7/2019 6:50,29.853,,,,,
1084,9/7/2019 7:20,29.652,,,,,
1085,9/7/2019 7:50,29.552,,,,,
1086,9/7/2019 8:20,29.252,,,,,
1087,9/7/2019 8:50,29.252,,,,,
1088,9/7/2019 9:20,29.352,,,,,
1089,9/7/2019 9:50,29.252,,,,,
1090,9/7/2019 10:20,29.352,,,,,
1091,9/7/2019 10:50,29.352,,,,,
1092,9/7/2019 11:20,29.252,,,,,
1093,9/7/2019 11:50,29.053,,,,,
1094,9/7/2019 12:20,29.152,,,,,
1095,9/7/2019 12:50,28.953,,,,,
1096,9/7/2019 13:20,28.853,,,,,
1097,9/7/2019 13:50,28.456,,,,,
1098,9/7/2019 14:20,28.555,,,,,
1099,9/7/2019 14:50,28.357,,,,,
1100,9/7/2019 15:20,28.456,,,,,
1101,9/7/2019 15:50,27.764,,,,,
1102,9/7/2019 16:20,27.764,,,,,
1103,9/7/2019 16:50,27.468,,,,,
1104,9/7/2019 17:20,28.06,,,,,
1105,9/7/2019 17:50,28.06,,,,,
1106,9/7/2019 18:20,28.159,,,,,
1107,9/7/2019 18:50,27.961,,,,,
1108,9/7/2019 19:20,28.159,,,,,
1109,9/7/2019 19:50,28.853,,,,,
1110,9/7/2019 20:20,28.953,,,,,
1111,9/7/2019 20:50,29.053,,,,,
1112,9/7/2019 21:20,29.053,,,,,
1113,9/7/2019 21:50,29.053,,,,,
1114,9/7/2019 22:20,29.252,,,,,
1115,9/7/2019 22:50,29.352,,,,,
1116,9/7/2019 23:20,29.152,,,,,
1117,9/7/2019 23:50,28.953,,,,,
1118,9/8/2019 0:20,29.252,,,,,
1119,9/8/2019 0:50,29.452,,,,,
1120,9/8/2019 1:20,29.452,,,,,
1121,9/8/2019 1:50,29.352,,,,,
1122,9/8/2019 2:20,29.452,,,,,
1123,9/8/2019 2:50,29.352,,,,,
1124,9/8/2019 3:20,29.452,,,,,
1125,9/8/2019 3:50,29.352,,,,,
1126,9/8/2019 4:20,29.352,,,,,
1127,9/8/2019 4:50,29.452,,,,,
1128,9/8/2019 5:20,29.452,,,,,
1129,9/8/2019 5:50,29.352,,,,,
1130,9/8/2019 6:20,29.352,,,,,
1131,9/8/2019 6:50,29.252,,,,,
1132,9/8/2019 7:20,29.352,,,,,
1133,9/8/2019 7:50,29.352,,,,,
1134,9/8/2019 8:20,29.352,,,,,
1135,9/8/2019 8:50,28.258,,,,,
1136,9/8/2019 9:20,28.853,,,,,
1137,9/8/2019 9:50,27.961,,,,,
1138,9/8/2019 10:20,28.456,,,,,
1139,9/8/2019 10:50,28.258,,,,,
1140,9/8/2019 11:20,28.258,,,,,
1141,9/8/2019 11:50,28.655,,,,,
1142,9/8/2019 12:20,28.456,,,,,
1143,9/8/2019 12:50,28.555,,,,,
1144,9/8/2019 13:20,28.456,,,,,
1145,9/8/2019 13:50,28.159,,,,,
1146,9/8/2019 14:20,27.862,,,,,
1147,9/8/2019 14:50,27.862,,,,,
1148,9/8/2019 15:20,27.862,,,,,
1149,9/8/2019 15:50,27.764,,,,,
1150,9/8/2019 16:20,27.961,,,,,
1151,9/8/2019 16:50,28.159,,,,,
1152,9/8/2019 17:20,28.159,,,,,
1153,9/8/2019 17:50,28.357,,,,,
1154,9/8/2019 18:20,28.357,,,,,
1155,9/8/2019 18:50,28.258,,,,,
1156,9/8/2019 19:20,28.258,,,,,
1157,9/8/2019 19:50,28.754,,,,,
1158,9/8/2019 20:20,28.655,,,,,
1159,9/8/2019 20:50,28.754,,,,,
1160,9/8/2019 21:20,28.853,,,,,
1161,9/8/2019 21:50,29.053,,,,,
1162,9/8/2019 22:20,28.953,,,,,
1163,9/8/2019 22:50,28.953,,,,,
1164,9/8/2019 23:20,28.853,,,,,
1165,9/8/2019 23:50,28.754,,,,,
1166,9/9/2019 0:20,28.853,,,,,
1167,9/9/2019 0:50,28.853,,,,,
1168,9/9/2019 1:20,28.754,,,,,
1169,9/9/2019 1:50,28.754,,,,,
1170,9/9/2019 2:20,28.655,,,,,
1171,9/9/2019 2:50,28.754,,,,,
1172,9/9/2019 3:20,28.754,,,,,
1173,9/9/2019 3:50,28.754,,,,,
1174,9/9/2019 4:20,28.754,,,,,
1175,9/9/2019 4:50,28.754,,,,,
1176,9/9/2019 5:20,28.754,,,,,
1177,9/9/2019 5:50,28.754,,,,,
1178,9/9/2019 6:20,28.754,,,,,
1179,9/9/2019 6:50,28.754,,,,,
1180,9/9/2019 7:20,28.853,,,,,
1181,9/9/2019 7:50,28.853,,,,,
1182,9/9/2019 8:20,28.853,,,,,
1183,9/9/2019 8:50,28.754,,,,,
1184,9/9/2019 9:20,28.555,,,,,
1185,9/9/2019 9:50,28.456,,,,,
1186,9/9/2019 10:20,28.159,,,,,
1187,9/9/2019 10:50,28.655,,,,,
1188,9/9/2019 11:20,28.754,,,,,
1189,9/9/2019 11:50,28.754,,,,,
1190,9/9/2019 12:20,28.754,,,,,
1191,9/9/2019 12:50,28.655,,,,,
1192,9/9/2019 13:20,28.456,,,,,
1193,9/9/2019 13:50,28.456,,,,,
1194,9/9/2019 14:20,28.555,,,,,
1195,9/9/2019 14:50,28.655,,,,,
1196,9/9/2019 15:20,28.853,,,,,
1197,9/9/2019 15:50,29.152,,,,,
1198,9/9/2019 16:20,29.352,,,,,
1199,9/9/2019 16:50,29.552,,,,,
1200,9/9/2019 17:20,29.652,,,,,
1201,9/9/2019 17:50,29.552,,,,,
1202,9/9/2019 18:20,29.652,,,,,
1203,9/9/2019 18:50,29.953,,,,,
1204,9/9/2019 19:20,30.154,,,,,
1205,9/9/2019 19:50,30.255,,,,,
1206,9/9/2019 20:20,30.356,,,,,
1207,9/9/2019 20:50,30.356,,,,,
1208,9/9/2019 21:20,30.255,,,,,
1209,9/9/2019 21:50,30.255,,,,,
1210,9/9/2019 22:20,30.255,,,,,
1211,9/9/2019 22:50,30.255,,,,,
1212,9/9/2019 23:20,30.054,,,,,
1213,9/9/2019 23:50,29.853,,,,,
1214,9/10/2019 0:20,29.552,,,,,
1215,9/10/2019 0:50,29.652,,,,,
1216,9/10/2019 1:20,29.652,,,,,
1217,9/10/2019 1:50,29.853,,,,,
1218,9/10/2019 2:20,29.652,,,,,
1219,9/10/2019 2:50,29.552,,,,,
1220,9/10/2019 3:20,29.552,,,,,
1221,9/10/2019 3:50,29.452,,,,,
1222,9/10/2019 4:20,29.552,,,,,
1223,9/10/2019 4:50,29.552,,,,,
1224,9/10/2019 5:20,29.552,,,,,
1225,9/10/2019 5:50,29.652,,,,,
1226,9/10/2019 6:20,29.552,,,,,
1227,9/10/2019 6:50,29.252,,,,,
1228,9/10/2019 7:20,29.252,,,,,
1229,9/10/2019 7:50,29.352,,,,,
1230,9/10/2019 8:20,29.352,,,,,
1231,9/10/2019 8:50,29.252,,,,,
1232,9/10/2019 9:20,29.252,,,,,
1233,9/10/2019 9:50,29.053,,,,,
1234,9/10/2019 10:20,29.053,,,,,
1235,9/10/2019 10:50,29.152,,,,,
1236,9/10/2019 11:20,29.152,,,,,
1237,9/10/2019 11:50,29.053,,,,,
1238,9/10/2019 12:20,28.953,,,,,
1239,9/10/2019 12:50,28.754,,,,,
1240,9/10/2019 13:20,28.853,,,,,
1241,9/10/2019 13:50,28.853,,,,,
1242,9/10/2019 14:20,28.953,,,,,
1243,9/10/2019 14:50,29.053,,,,,
1244,9/10/2019 15:20,29.152,,,,,
1245,9/10/2019 15:50,29.252,,,,,
1246,9/10/2019 16:20,29.452,,,,,
1247,9/10/2019 16:50,29.452,,,,,
1248,9/10/2019 17:20,29.652,,,,,
1249,9/10/2019 17:50,29.652,,,,,
1250,9/10/2019 18:20,29.752,,,,,
1251,9/10/2019 18:50,29.752,,,,,
1252,9/10/2019 19:20,29.652,,,,,
1253,9/10/2019 19:50,29.652,,,,,
1254,9/10/2019 20:20,29.652,,,,,
1255,9/10/2019 20:50,29.652,,,,,
1256,9/10/2019 21:20,29.652,,,,,
1257,9/10/2019 21:50,29.452,,,,,
1258,9/10/2019 22:20,29.552,,,,,
1259,9/10/2019 22:50,29.552,,,,,
1260,9/10/2019 23:20,29.452,,,,,
1261,9/10/2019 23:50,29.252,,,,,
1262,9/11/2019 0:20,29.252,,,,,
1263,9/11/2019 0:50,29.552,,,,,
1264,9/11/2019 1:20,29.452,,,,,
1265,9/11/2019 1:50,29.152,,,,,
1266,9/11/2019 2:20,29.152,,,,,
1267,9/11/2019 2:50,28.953,,,,,
1268,9/11/2019 3:20,28.953,,,,,
1269,9/11/2019 3:50,29.053,,,,,
