Plot Title: Santa Marta,,,,,,
#,"Date Time, GMT-05:00","Temp, øF (LGR S/N: 20350662, SEN S/N: 20350662)",Coupler Attached (LGR S/N: 20350662),Host Connected (LGR S/N: 20350662),Stopped (LGR S/N: 20350662),End Of File (LGR S/N: 20350662)
634,8/15/2018 23:00,79.678,,,,
635,8/15/2018 23:30,79.678,,,,
636,8/16/2018 0:00,79.678,,,,
637,8/16/2018 0:30,79.678,,,,
638,8/16/2018 1:00,79.678,,,,
639,8/16/2018 1:30,79.678,,,,
640,8/16/2018 2:00,79.502,,,,
641,8/16/2018 2:30,79.678,,,,
642,8/16/2018 3:00,79.502,,,,
643,8/16/2018 3:30,79.678,,,,
644,8/16/2018 4:00,79.678,,,,
645,8/16/2018 4:30,79.502,,,,
646,8/16/2018 5:00,79.502,,,,
647,8/16/2018 5:30,79.502,,,,
648,8/16/2018 6:00,79.502,,,,
649,8/16/2018 6:30,79.502,,,,
650,8/16/2018 7:00,79.502,,,,
651,8/16/2018 7:30,79.678,,,,
652,8/16/2018 8:00,79.678,,,,
653,8/16/2018 8:30,79.678,,,,
654,8/16/2018 9:00,79.678,,,,
655,8/16/2018 9:30,79.678,,,,
656,8/16/2018 10:00,79.678,,,,
657,8/16/2018 10:30,80.382,,,,
658,8/16/2018 11:00,80.206,,,,
659,8/16/2018 11:30,80.382,,,,
660,8/16/2018 12:00,80.735,,,,
661,8/16/2018 12:30,81.266,,,,
662,8/16/2018 13:00,81.442,,,,
663,8/16/2018 13:30,82.152,,,,
664,8/16/2018 14:00,82.864,,,,
665,8/16/2018 14:30,82.508,,,,
666,8/16/2018 15:00,81.975,,,,
667,8/16/2018 15:30,81.975,,,,
668,8/16/2018 16:00,81.975,,,,
669,8/16/2018 16:30,82.508,,,,
670,8/16/2018 17:00,82.864,,,,
671,8/16/2018 17:30,82.508,,,,
672,8/16/2018 18:00,82.508,,,,
673,8/16/2018 18:30,82.508,,,,
674,8/16/2018 19:00,82.508,,,,
675,8/16/2018 19:30,82.508,,,,
676,8/16/2018 20:00,82.508,,,,
677,8/16/2018 20:30,82.508,,,,
678,8/16/2018 21:00,82.508,,,,
679,8/16/2018 21:30,82.508,,,,
680,8/16/2018 22:00,82.33,,,,
681,8/16/2018 22:30,82.152,,,,
682,8/16/2018 23:00,82.152,,,,
683,8/16/2018 23:30,81.975,,,,
684,8/17/2018 0:00,81.975,,,,
685,8/17/2018 0:30,81.797,,,,
686,8/17/2018 1:00,81.621,,,,
687,8/17/2018 1:30,81.621,,,,
688,8/17/2018 2:00,81.442,,,,
689,8/17/2018 2:30,81.442,,,,
690,8/17/2018 3:00,81.442,,,,
691,8/17/2018 3:30,81.266,,,,
692,8/17/2018 4:00,81.09,,,,
693,8/17/2018 4:30,81.09,,,,
694,8/17/2018 5:00,81.09,,,,
695,8/17/2018 5:30,81.09,,,,
696,8/17/2018 6:00,81.09,,,,
697,8/17/2018 6:30,81.09,,,,
698,8/17/2018 7:00,81.09,,,,
699,8/17/2018 7:30,80.911,,,,
700,8/17/2018 8:00,81.09,,,,
701,8/17/2018 8:30,81.09,,,,
702,8/17/2018 9:00,81.266,,,,
703,8/17/2018 9:30,81.266,,,,
704,8/17/2018 10:00,81.266,,,,
705,8/17/2018 10:30,81.442,,,,
706,8/17/2018 11:00,81.442,,,,
707,8/17/2018 11:30,81.797,,,,
708,8/17/2018 12:00,82.33,,,,
709,8/17/2018 12:30,82.864,,,,
710,8/17/2018 13:00,83.043,,,,
711,8/17/2018 13:30,83.935,,,,
712,8/17/2018 14:00,83.757,,,,
713,8/17/2018 14:30,84.115,,,,
714,8/17/2018 15:00,83.935,,,,
715,8/17/2018 15:30,83.757,,,,
716,8/17/2018 16:00,83.579,,,,
717,8/17/2018 16:30,87.368,,,,
718,8/17/2018 17:00,83.757,,,,
719,8/17/2018 17:30,83.757,,,,
720,8/17/2018 18:00,83.935,,,,
721,8/17/2018 18:30,83.757,,,,
722,8/17/2018 19:00,83.757,,,,
723,8/17/2018 19:30,83.579,,,,
724,8/17/2018 20:00,83.579,,,,
725,8/17/2018 20:30,83.399,,,,
726,8/17/2018 21:00,83.399,,,,
727,8/17/2018 21:30,83.221,,,,
728,8/17/2018 22:00,83.221,,,,
729,8/17/2018 22:30,83.043,,,,
730,8/17/2018 23:00,83.043,,,,
731,8/17/2018 23:30,83.043,,,,
732,8/18/2018 0:00,82.864,,,,
733,8/18/2018 0:30,82.864,,,,
734,8/18/2018 1:00,82.864,,,,
735,8/18/2018 1:30,82.686,,,,
736,8/18/2018 2:00,82.686,,,,
737,8/18/2018 2:30,82.508,,,,
738,8/18/2018 3:00,82.508,,,,
739,8/18/2018 3:30,82.33,,,,
740,8/18/2018 4:00,82.33,,,,
741,8/18/2018 4:30,82.33,,,,
742,8/18/2018 5:00,82.152,,,,
743,8/18/2018 5:30,82.152,,,,
744,8/18/2018 6:00,82.152,,,,
745,8/18/2018 6:30,82.152,,,,
746,8/18/2018 7:00,81.975,,,,
747,8/18/2018 7:30,82.152,,,,
748,8/18/2018 8:00,81.975,,,,
749,8/18/2018 8:30,81.975,,,,
750,8/18/2018 9:00,81.975,,,,
751,8/18/2018 9:30,82.152,,,,
752,8/18/2018 10:00,82.33,,,,
753,8/18/2018 10:30,82.508,,,,
754,8/18/2018 11:00,82.686,,,,
755,8/18/2018 11:30,83.399,,,,
756,8/18/2018 12:00,83.399,,,,
757,8/18/2018 12:30,83.399,,,,
758,8/18/2018 13:00,83.757,,,,
759,8/18/2018 13:30,83.935,,,,
760,8/18/2018 14:00,84.834,,,,
761,8/18/2018 14:30,85.014,,,,
762,8/18/2018 15:00,85.014,,,,
763,8/18/2018 15:30,85.194,,,,
764,8/18/2018 16:00,84.295,,,,
765,8/18/2018 16:30,84.115,,,,
766,8/18/2018 17:00,83.935,,,,
767,8/18/2018 17:30,83.579,,,,
768,8/18/2018 18:00,83.757,,,,
769,8/18/2018 18:30,83.757,,,,
770,8/18/2018 19:00,83.935,,,,
771,8/18/2018 19:30,83.935,,,,
772,8/18/2018 20:00,83.935,,,,
773,8/18/2018 20:30,83.935,,,,
774,8/18/2018 21:00,83.935,,,,
775,8/18/2018 21:30,83.757,,,,
776,8/18/2018 22:00,83.757,,,,
777,8/18/2018 22:30,83.579,,,,
778,8/18/2018 23:00,83.579,,,,
779,8/18/2018 23:30,83.399,,,,
780,8/19/2018 0:00,83.399,,,,
781,8/19/2018 0:30,83.399,,,,
782,8/19/2018 1:00,83.221,,,,
783,8/19/2018 1:30,83.221,,,,
784,8/19/2018 2:00,82.864,,,,
785,8/19/2018 2:30,82.864,,,,
786,8/19/2018 3:00,82.864,,,,
787,8/19/2018 3:30,82.864,,,,
788,8/19/2018 4:00,82.686,,,,
789,8/19/2018 4:30,82.686,,,,
790,8/19/2018 5:00,82.686,,,,
791,8/19/2018 5:30,82.508,,,,
792,8/19/2018 6:00,82.508,,,,
793,8/19/2018 6:30,82.508,,,,
794,8/19/2018 7:00,82.508,,,,
795,8/19/2018 7:30,82.508,,,,
796,8/19/2018 8:00,82.508,,,,
797,8/19/2018 8:30,82.508,,,,
798,8/19/2018 9:00,82.508,,,,
799,8/19/2018 9:30,82.33,,,,
800,8/19/2018 10:00,82.508,,,,
801,8/19/2018 10:30,82.686,,,,
802,8/19/2018 11:00,82.864,,,,
803,8/19/2018 11:30,82.864,,,,
804,8/19/2018 12:00,83.221,,,,
805,8/19/2018 12:30,83.757,,,,
806,8/19/2018 13:00,83.935,,,,
807,8/19/2018 13:30,83.579,,,,
808,8/19/2018 14:00,83.757,,,,
809,8/19/2018 14:30,83.399,,,,
810,8/19/2018 15:00,83.399,,,,
811,8/19/2018 15:30,83.399,,,,
812,8/19/2018 16:00,83.399,,,,
813,8/19/2018 16:30,83.399,,,,
814,8/19/2018 17:00,83.399,,,,
815,8/19/2018 17:30,83.399,,,,
816,8/19/2018 18:00,83.221,,,,
817,8/19/2018 18:30,83.043,,,,
818,8/19/2018 19:00,83.043,,,,
819,8/19/2018 19:30,82.864,,,,
820,8/19/2018 20:00,82.864,,,,
821,8/19/2018 20:30,82.864,,,,
822,8/19/2018 21:00,82.864,,,,
823,8/19/2018 21:30,82.864,,,,
824,8/19/2018 22:00,82.686,,,,
825,8/19/2018 22:30,82.686,,,,
826,8/19/2018 23:00,82.508,,,,
827,8/19/2018 23:30,82.508,,,,
828,8/20/2018 0:00,82.508,,,,
829,8/20/2018 0:30,82.508,,,,
830,8/20/2018 1:00,82.508,,,,
831,8/20/2018 1:30,82.33,,,,
832,8/20/2018 2:00,82.33,,,,
833,8/20/2018 2:30,82.33,,,,
834,8/20/2018 3:00,82.152,,,,
835,8/20/2018 3:30,82.152,,,,
836,8/20/2018 4:00,81.975,,,,
837,8/20/2018 4:30,81.975,,,,
838,8/20/2018 5:00,81.975,,,,
839,8/20/2018 5:30,81.797,,,,
840,8/20/2018 6:00,81.797,,,,
841,8/20/2018 6:30,81.797,,,,
842,8/20/2018 7:00,81.797,,,,
843,8/20/2018 7:30,81.797,,,,
844,8/20/2018 8:00,81.797,,,,
845,8/20/2018 8:30,81.797,,,,
846,8/20/2018 9:00,81.975,,,,
847,8/20/2018 9:30,81.975,,,,
848,8/20/2018 10:00,81.975,,,,
849,8/20/2018 10:30,82.152,,,,
850,8/20/2018 11:00,82.152,,,,
851,8/20/2018 11:30,82.33,,,,
852,8/20/2018 12:00,82.508,,,,
853,8/20/2018 12:30,83.579,,,,
854,8/20/2018 13:00,84.115,,,,
855,8/20/2018 13:30,84.474,,,,
856,8/20/2018 14:00,84.474,,,,
857,8/20/2018 14:30,84.474,,,,
858,8/20/2018 15:00,84.654,,,,
859,8/20/2018 15:30,84.834,,,,
860,8/20/2018 16:00,84.654,,,,
861,8/20/2018 16:30,84.295,,,,
862,8/20/2018 17:00,84.115,,,,
863,8/20/2018 17:30,83.399,,,,
864,8/20/2018 18:00,83.579,,,,
865,8/20/2018 18:30,83.399,,,,
866,8/20/2018 19:00,83.221,,,,
867,8/20/2018 19:30,83.399,,,,
868,8/20/2018 20:00,83.399,,,,
869,8/20/2018 20:30,83.399,,,,
870,8/20/2018 21:00,83.399,,,,
871,8/20/2018 21:30,83.399,,,,
872,8/20/2018 22:00,83.221,,,,
873,8/20/2018 22:30,83.221,,,,
874,8/20/2018 23:00,83.221,,,,
875,8/20/2018 23:30,83.221,,,,
876,8/21/2018 0:00,83.043,,,,
877,8/21/2018 0:30,83.043,,,,
878,8/21/2018 1:00,82.864,,,,
879,8/21/2018 1:30,82.864,,,,
880,8/21/2018 2:00,82.686,,,,
881,8/21/2018 2:30,82.686,,,,
882,8/21/2018 3:00,82.508,,,,
883,8/21/2018 3:30,82.508,,,,
884,8/21/2018 4:00,82.33,,,,
885,8/21/2018 4:30,82.33,,,,
886,8/21/2018 5:00,82.152,,,,
887,8/21/2018 5:30,81.975,,,,
888,8/21/2018 6:00,81.975,,,,
889,8/21/2018 6:30,81.975,,,,
890,8/21/2018 7:00,81.797,,,,
891,8/21/2018 7:30,81.797,,,,
892,8/21/2018 8:00,81.797,,,,
893,8/21/2018 8:30,81.975,,,,
894,8/21/2018 9:00,81.621,,,,
895,8/21/2018 9:30,82.152,,,,
896,8/21/2018 10:00,82.508,,,,
897,8/21/2018 10:30,82.686,,,,
898,8/21/2018 11:00,82.864,,,,
899,8/21/2018 11:30,83.221,,,,
900,8/21/2018 12:00,83.399,,,,
901,8/21/2018 12:30,83.579,,,,
902,8/21/2018 13:00,82.864,,,,
903,8/21/2018 13:30,83.221,,,,
904,8/21/2018 14:00,83.757,,,,
905,8/21/2018 14:30,83.399,,,,
906,8/21/2018 15:00,83.399,,,,
907,8/21/2018 15:30,82.686,,,,
908,8/21/2018 16:00,82.864,,,,
909,8/21/2018 16:30,83.043,,,,
910,8/21/2018 17:00,82.864,,,,
911,8/21/2018 17:30,82.864,,,,
912,8/21/2018 18:00,82.686,,,,
913,8/21/2018 18:30,82.508,,,,
914,8/21/2018 19:00,82.33,,,,
915,8/21/2018 19:30,81.975,,,,
916,8/21/2018 20:00,81.797,,,,
917,8/21/2018 20:30,81.975,,,,
918,8/21/2018 21:00,81.975,,,,
919,8/21/2018 21:30,81.975,,,,
920,8/21/2018 22:00,81.975,,,,
921,8/21/2018 22:30,81.797,,,,
922,8/21/2018 23:00,81.797,,,,
923,8/21/2018 23:30,81.621,,,,
924,8/22/2018 0:00,81.621,,,,
925,8/22/2018 0:30,81.442,,,,
926,8/22/2018 1:00,81.442,,,,
927,8/22/2018 1:30,81.442,,,,
928,8/22/2018 2:00,81.266,,,,
929,8/22/2018 2:30,81.266,,,,
930,8/22/2018 3:00,81.09,,,,
931,8/22/2018 3:30,81.09,,,,
932,8/22/2018 4:00,81.09,,,,
933,8/22/2018 4:30,80.911,,,,
934,8/22/2018 5:00,80.911,,,,
935,8/22/2018 5:30,80.911,,,,
936,8/22/2018 6:00,80.911,,,,
937,8/22/2018 6:30,80.735,,,,
938,8/22/2018 7:00,80.735,,,,
939,8/22/2018 7:30,80.735,,,,
940,8/22/2018 8:00,80.911,,,,
941,8/22/2018 8:30,80.911,,,,
942,8/22/2018 9:00,81.266,,,,
943,8/22/2018 9:30,81.442,,,,
944,8/22/2018 10:00,81.266,,,,
945,8/22/2018 10:30,81.621,,,,
946,8/22/2018 11:00,81.09,,,,
947,8/22/2018 11:30,81.266,,,,
948,8/22/2018 12:00,81.442,,,,
949,8/22/2018 12:30,81.621,,,,
950,8/22/2018 13:00,82.864,,,,
951,8/22/2018 13:30,82.864,,,,
952,8/22/2018 14:00,83.221,,,,
953,8/22/2018 14:30,82.864,,,,
954,8/22/2018 15:00,82.686,,,,
955,8/22/2018 15:30,82.33,,,,
956,8/22/2018 16:00,82.33,,,,
957,8/22/2018 16:30,82.33,,,,
958,8/22/2018 17:00,82.508,,,,
959,8/22/2018 17:30,82.508,,,,
960,8/22/2018 18:00,82.508,,,,
961,8/22/2018 18:30,82.686,,,,
962,8/22/2018 19:00,82.686,,,,
963,8/22/2018 19:30,82.33,,,,
964,8/22/2018 20:00,82.152,,,,
965,8/22/2018 20:30,82.33,,,,
966,8/22/2018 21:00,82.152,,,,
967,8/22/2018 21:30,82.152,,,,
968,8/22/2018 22:00,81.975,,,,
969,8/22/2018 22:30,81.797,,,,
970,8/22/2018 23:00,81.621,,,,
971,8/22/2018 23:30,81.621,,,,
972,8/23/2018 0:00,81.621,,,,
973,8/23/2018 0:30,81.442,,,,
974,8/23/2018 1:00,81.442,,,,
975,8/23/2018 1:30,81.266,,,,
976,8/23/2018 2:00,81.266,,,,
977,8/23/2018 2:30,81.09,,,,
978,8/23/2018 3:00,81.09,,,,
979,8/23/2018 3:30,81.09,,,,
980,8/23/2018 4:00,80.911,,,,
981,8/23/2018 4:30,80.911,,,,
982,8/23/2018 5:00,80.911,,,,
983,8/23/2018 5:30,80.735,,,,
984,8/23/2018 6:00,80.735,,,,
985,8/23/2018 6:30,80.559,,,,
986,8/23/2018 7:00,80.559,,,,
987,8/23/2018 7:30,80.559,,,,
988,8/23/2018 8:00,80.559,,,,
989,8/23/2018 8:30,80.559,,,,
990,8/23/2018 9:00,80.559,,,,
991,8/23/2018 9:30,80.559,,,,
992,8/23/2018 10:00,80.559,,,,
993,8/23/2018 10:30,80.559,,,,
994,8/23/2018 11:00,80.735,,,,
995,8/23/2018 11:30,80.911,,,,
996,8/23/2018 12:00,81.09,,,,
997,8/23/2018 12:30,81.621,,,,
998,8/23/2018 13:00,81.975,,,,
999,8/23/2018 13:30,82.864,,,,
1000,8/23/2018 14:00,83.221,,,,
1001,8/23/2018 14:30,82.508,,,,
1002,8/23/2018 15:00,82.686,,,,
1003,8/23/2018 15:30,83.043,,,,
1004,8/23/2018 16:00,82.686,,,,
1005,8/23/2018 16:30,82.864,,,,
1006,8/23/2018 17:00,82.508,,,,
1007,8/23/2018 17:30,82.33,,,,
1008,8/23/2018 18:00,82.33,,,,
1009,8/23/2018 18:30,82.33,,,,
1010,8/23/2018 19:00,82.508,,,,
1011,8/23/2018 19:30,82.152,,,,
1012,8/23/2018 20:00,82.152,,,,
1013,8/23/2018 20:30,82.152,,,,
1014,8/23/2018 21:00,82.152,,,,
1015,8/23/2018 21:30,82.152,,,,
1016,8/23/2018 22:00,82.152,,,,
1017,8/23/2018 22:30,82.152,,,,
1018,8/23/2018 23:00,82.152,,,,
1019,8/23/2018 23:30,82.152,,,,
1020,8/24/2018 0:00,81.975,,,,
1021,8/24/2018 0:30,81.797,,,,
1022,8/24/2018 1:00,81.621,,,,
1023,8/24/2018 1:30,81.797,,,,
1024,8/24/2018 2:00,81.621,,,,
1025,8/24/2018 2:30,81.621,,,,
1026,8/24/2018 3:00,81.442,,,,
1027,8/24/2018 3:30,81.442,,,,
1028,8/24/2018 4:00,81.442,,,,
1029,8/24/2018 4:30,81.442,,,,
1030,8/24/2018 5:00,81.442,,,,
1031,8/24/2018 5:30,81.442,,,,
1032,8/24/2018 6:00,81.442,,,,
1033,8/24/2018 6:30,81.266,,,,
1034,8/24/2018 7:00,81.266,,,,
1035,8/24/2018 7:30,81.266,,,,
1036,8/24/2018 8:00,81.266,,,,
1037,8/24/2018 8:30,81.266,,,,
1038,8/24/2018 9:00,81.266,,,,
1039,8/24/2018 9:30,81.442,,,,
1040,8/24/2018 10:00,81.442,,,,
1041,8/24/2018 10:30,81.442,,,,
1042,8/24/2018 11:00,81.975,,,,
1043,8/24/2018 11:30,81.975,,,,
1044,8/24/2018 12:00,82.152,,,,
1045,8/24/2018 12:30,82.33,,,,
1046,8/24/2018 13:00,83.043,,,,
1047,8/24/2018 13:30,83.399,,,,
1048,8/24/2018 14:00,83.399,,,,
1049,8/24/2018 14:30,83.399,,,,
1050,8/24/2018 15:00,83.399,,,,
1051,8/24/2018 15:30,83.399,,,,
1052,8/24/2018 16:00,83.579,,,,
1053,8/24/2018 16:30,83.579,,,,
1054,8/24/2018 17:00,83.579,,,,
1055,8/24/2018 17:30,83.579,,,,
1056,8/24/2018 18:00,83.579,,,,
1057,8/24/2018 18:30,83.579,,,,
1058,8/24/2018 19:00,83.399,,,,
1059,8/24/2018 19:30,83.399,,,,
1060,8/24/2018 20:00,83.399,,,,
1061,8/24/2018 20:30,83.221,,,,
1062,8/24/2018 21:00,83.221,,,,
1063,8/24/2018 21:30,83.043,,,,
1064,8/24/2018 22:00,83.221,,,,
1065,8/24/2018 22:30,83.221,,,,
1066,8/24/2018 23:00,83.221,,,,
1067,8/24/2018 23:30,83.221,,,,
1068,8/25/2018 0:00,83.043,,,,
1069,8/25/2018 0:30,83.043,,,,
1070,8/25/2018 1:00,83.043,,,,
1071,8/25/2018 1:30,82.864,,,,
1072,8/25/2018 2:00,82.864,,,,
1073,8/25/2018 2:30,82.864,,,,
1074,8/25/2018 3:00,82.864,,,,
1075,8/25/2018 3:30,82.686,,,,
1076,8/25/2018 4:00,82.686,,,,
1077,8/25/2018 4:30,82.686,,,,
1078,8/25/2018 5:00,82.686,,,,
1079,8/25/2018 5:30,82.508,,,,
1080,8/25/2018 6:00,82.508,,,,
1081,8/25/2018 6:30,82.508,,,,
1082,8/25/2018 7:00,82.508,,,,
1083,8/25/2018 7:30,82.508,,,,
1084,8/25/2018 8:00,82.508,,,,
1085,8/25/2018 8:30,82.508,,,,
1086,8/25/2018 9:00,82.508,,,,
1087,8/25/2018 9:30,82.508,,,,
1088,8/25/2018 10:00,82.508,,,,
1089,8/25/2018 10:30,82.508,,,,
1090,8/25/2018 11:00,82.864,,,,
1091,8/25/2018 11:30,83.043,,,,
1092,8/25/2018 12:00,83.221,,,,
1093,8/25/2018 12:30,83.399,,,,
1094,8/25/2018 13:00,83.221,,,,
1095,8/25/2018 13:30,83.221,,,,
1096,8/25/2018 14:00,83.399,,,,
1097,8/25/2018 14:30,83.399,,,,
1098,8/25/2018 15:00,83.399,,,,
1099,8/25/2018 15:30,83.579,,,,
1100,8/25/2018 16:00,83.579,,,,
1101,8/25/2018 16:30,83.579,,,,
1102,8/25/2018 17:00,83.399,,,,
1103,8/25/2018 17:30,83.399,,,,
1104,8/25/2018 18:00,83.399,,,,
1105,8/25/2018 18:30,83.579,,,,
1106,8/25/2018 19:00,83.579,,,,
1107,8/25/2018 19:30,83.579,,,,
1108,8/25/2018 20:00,83.399,,,,
1109,8/25/2018 20:30,83.399,,,,
1110,8/25/2018 21:00,83.399,,,,
1111,8/25/2018 21:30,83.221,,,,
1112,8/25/2018 22:00,83.221,,,,
1113,8/25/2018 22:30,83.221,,,,
1114,8/25/2018 23:00,83.043,,,,
1115,8/25/2018 23:30,83.043,,,,
1116,8/26/2018 0:00,82.864,,,,
1117,8/26/2018 0:30,82.864,,,,
1118,8/26/2018 1:00,82.864,,,,
1119,8/26/2018 1:30,82.686,,,,
1120,8/26/2018 2:00,82.686,,,,
1121,8/26/2018 2:30,82.686,,,,
1122,8/26/2018 3:00,82.686,,,,
1123,8/26/2018 3:30,82.508,,,,
1124,8/26/2018 4:00,82.508,,,,
1125,8/26/2018 4:30,82.33,,,,
1126,8/26/2018 5:00,82.33,,,,
1127,8/26/2018 5:30,82.33,,,,
1128,8/26/2018 6:00,82.152,,,,
1129,8/26/2018 6:30,82.152,,,,
1130,8/26/2018 7:00,82.152,,,,
1131,8/26/2018 7:30,82.152,,,,
1132,8/26/2018 8:00,82.152,,,,
1133,8/26/2018 8:30,82.33,,,,
1134,8/26/2018 9:00,82.508,,,,
1135,8/26/2018 9:30,82.152,,,,
1136,8/26/2018 10:00,82.152,,,,
1137,8/26/2018 10:30,82.152,,,,
1138,8/26/2018 11:00,82.152,,,,
1139,8/26/2018 11:30,82.33,,,,
1140,8/26/2018 12:00,82.508,,,,
1141,8/26/2018 12:30,82.508,,,,
1142,8/26/2018 13:00,82.686,,,,
1143,8/26/2018 13:30,83.043,,,,
1144,8/26/2018 14:00,83.399,,,,
1145,8/26/2018 14:30,82.864,,,,
1146,8/26/2018 15:00,83.579,,,,
1147,8/26/2018 15:30,83.757,,,,
1148,8/26/2018 16:00,83.579,,,,
1149,8/26/2018 16:30,83.579,,,,
1150,8/26/2018 17:00,83.399,,,,
1151,8/26/2018 17:30,83.399,,,,
1152,8/26/2018 18:00,83.221,,,,
1153,8/26/2018 18:30,83.043,,,,
1154,8/26/2018 19:00,83.043,,,,
1155,8/26/2018 19:30,83.043,,,,
1156,8/26/2018 20:00,83.043,,,,
1157,8/26/2018 20:30,83.043,,,,
1158,8/26/2018 21:00,83.043,,,,
1159,8/26/2018 21:30,83.043,,,,
1160,8/26/2018 22:00,82.864,,,,
1161,8/26/2018 22:30,83.043,,,,
1162,8/26/2018 23:00,83.221,,,,
1163,8/26/2018 23:30,83.221,,,,
1164,8/27/2018 0:00,83.221,,,,
1165,8/27/2018 0:30,83.399,,,,
1166,8/27/2018 1:00,83.221,,,,
1167,8/27/2018 1:30,83.221,,,,
1168,8/27/2018 2:00,83.221,,,,
1169,8/27/2018 2:30,83.221,,,,
1170,8/27/2018 3:00,83.221,,,,
1171,8/27/2018 3:30,83.221,,,,
1172,8/27/2018 4:00,83.043,,,,
1173,8/27/2018 4:30,82.864,,,,
1174,8/27/2018 5:00,82.686,,,,
1175,8/27/2018 5:30,82.864,,,,
1176,8/27/2018 6:00,82.864,,,,
1177,8/27/2018 6:30,82.686,,,,
1178,8/27/2018 7:00,82.686,,,,
1179,8/27/2018 7:30,82.864,,,,
1180,8/27/2018 8:00,82.864,,,,
1181,8/27/2018 8:30,82.686,,,,
1182,8/27/2018 9:00,82.864,,,,
1183,8/27/2018 9:30,82.864,,,,
1184,8/27/2018 10:00,82.864,,,,
1185,8/27/2018 10:30,82.864,,,,
1186,8/27/2018 11:00,82.864,,,,
1187,8/27/2018 11:30,82.864,,,,
1188,8/27/2018 12:00,83.043,,,,
1189,8/27/2018 12:30,83.399,,,,
1190,8/27/2018 13:00,83.757,,,,
1191,8/27/2018 13:30,84.295,,,,
1192,8/27/2018 14:00,84.295,,,,
1193,8/27/2018 14:30,84.474,,,,
1194,8/27/2018 15:00,84.115,,,,
1195,8/27/2018 15:30,84.295,,,,
1196,8/27/2018 16:00,84.474,,,,
1197,8/27/2018 16:30,84.295,,,,
1198,8/27/2018 17:00,84.115,,,,
1199,8/27/2018 17:30,83.935,,,,
1200,8/27/2018 18:00,83.757,,,,
1201,8/27/2018 18:30,83.757,,,,
1202,8/27/2018 19:00,83.757,,,,
1203,8/27/2018 19:30,83.757,,,,
1204,8/27/2018 20:00,83.757,,,,
1205,8/27/2018 20:30,83.757,,,,
1206,8/27/2018 21:00,83.757,,,,
1207,8/27/2018 21:30,83.757,,,,
1208,8/27/2018 22:00,83.579,,,,
1209,8/27/2018 22:30,83.579,,,,
1210,8/27/2018 23:00,83.579,,,,
1211,8/27/2018 23:30,83.579,,,,
1212,8/28/2018 0:00,83.399,,,,
1213,8/28/2018 0:30,83.399,,,,
1214,8/28/2018 1:00,83.399,,,,
1215,8/28/2018 1:30,83.399,,,,
1216,8/28/2018 2:00,83.221,,,,
1217,8/28/2018 2:30,83.221,,,,
1218,8/28/2018 3:00,83.221,,,,
1219,8/28/2018 3:30,83.043,,,,
1220,8/28/2018 4:00,83.043,,,,
1221,8/28/2018 4:30,82.864,,,,
1222,8/28/2018 5:00,82.864,,,,
1223,8/28/2018 5:30,82.864,,,,
1224,8/28/2018 6:00,82.864,,,,
1225,8/28/2018 6:30,82.686,,,,
1226,8/28/2018 7:00,82.686,,,,
1227,8/28/2018 7:30,82.686,,,,
1228,8/28/2018 8:00,82.686,,,,
1229,8/28/2018 8:30,82.686,,,,
1230,8/28/2018 9:00,82.686,,,,
1231,8/28/2018 9:30,82.686,,,,
1232,8/28/2018 10:00,82.864,,,,
1233,8/28/2018 10:30,82.864,,,,
1234,8/28/2018 11:00,82.864,,,,
1235,8/28/2018 11:30,83.579,,,,
1236,8/28/2018 12:00,83.757,,,,
1237,8/28/2018 12:30,83.757,,,,
1238,8/28/2018 13:00,83.935,,,,
1239,8/28/2018 13:30,83.935,,,,
1240,8/28/2018 14:00,83.935,,,,
1241,8/28/2018 14:30,84.295,,,,
1242,8/28/2018 15:00,84.295,,,,
1243,8/28/2018 15:30,84.295,,,,
1244,8/28/2018 16:00,84.474,,,,
1245,8/28/2018 16:30,84.295,,,,
1246,8/28/2018 17:00,84.295,,,,
1247,8/28/2018 17:30,84.654,,,,
1248,8/28/2018 18:00,84.834,,,,
1249,8/28/2018 18:30,84.654,,,,
1250,8/28/2018 19:00,84.654,,,,
1251,8/28/2018 19:30,84.295,,,,
1252,8/28/2018 20:00,84.115,,,,
1253,8/28/2018 20:30,84.115,,,,
1254,8/28/2018 21:00,83.935,,,,
1255,8/28/2018 21:30,83.935,,,,
1256,8/28/2018 22:00,83.935,,,,
1257,8/28/2018 22:30,83.757,,,,
1258,8/28/2018 23:00,83.757,,,,
1259,8/28/2018 23:30,83.579,,,,
1260,8/29/2018 0:00,83.579,,,,
1261,8/29/2018 0:30,83.579,,,,
1262,8/29/2018 1:00,83.399,,,,
1263,8/29/2018 1:30,83.221,,,,
1264,8/29/2018 2:00,83.221,,,,
1265,8/29/2018 2:30,83.221,,,,
1266,8/29/2018 3:00,83.043,,,,
1267,8/29/2018 3:30,83.043,,,,
1268,8/29/2018 4:00,82.864,,,,
1269,8/29/2018 4:30,82.864,,,,
1270,8/29/2018 5:00,82.864,,,,
1271,8/29/2018 5:30,82.864,,,,
1272,8/29/2018 6:00,82.686,,,,
1273,8/29/2018 6:30,82.686,,,,
1274,8/29/2018 7:00,82.686,,,,
1275,8/29/2018 7:30,82.686,,,,
1276,8/29/2018 8:00,82.686,,,,
1277,8/29/2018 8:30,82.864,,,,
1278,8/29/2018 9:00,82.864,,,,
1279,8/29/2018 9:30,83.043,,,,
